,Unnamed: 0,Unnamed: 0.1,品番,日付,日量数,当月必要数,当月稼働日数,仕入先名/工場名,箱種類,収容数,基準在庫日数,基準在庫枚数,A,B,C,日量数（箱）,日量数（箱）_切り上げ,平均日量数（箱）,検収数,入庫数（箱）,出庫数（箱）,在庫数（箱）,不等ピッチ係数日,設計値MIN,設計値MAX,入庫数（箱）＞検収数,入庫数（箱）＞日量数（箱）,入庫数（箱）＜検収数,入庫数（箱）＜日量数（箱）
1641,1641,1609,01912ECB060,19,378.0,8236,21.0,新光ゴム工業（株）,TP-331 ﾊﾝﾖｳ,400,0.78,1,1,1,3.25,0.945,1,0.9804761904761904,1,1.0,1.0,2.0,0.0,0.41670238095238094,1.3971785714285714,0,0,0,0
1642,1642,1610,2030052002N,19,877.0,18814,21.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,300,0.5,3,1,2,1.06,2.9233333333333333,3,2.9863492063492063,3,3.0,3.0,6.0,0.12,0.3075939682539683,2.1591304761904757,0,0,0,0
1643,1643,1611,9011606048,19,769.0,16315,26.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,3000,0.61,1,1,2,1.06,0.25633333333333336,1,0.20916666666666667,1,1.0,0.0,3.0,0.12,0.02154416666666667,0.1512275,0,1,0,0
1644,1644,1612,9034108A006,19,3886.0,83492,21.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,1000,0.53,3,1,2,1.06,3.886,4,3.975809523809524,4,4.0,4.0,7.0,0.12,0.40950838095238096,2.874510285714286,0,0,0,0
1645,1645,1613,9034118090,19,877.0,18814,21.0,（株）杉浦製作所,TP-331 ﾊﾝﾖｳ,300,0.54,3,1,2,1.06,2.9233333333333333,3,2.9863492063492063,3,3.0,3.0,7.0,0.12,0.3075939682539683,2.1591304761904757,0,0,0,0
1646,1646,1614,3559850A010,19,378.0,8236,21.0,アイコー（株）,AW-131 ｾﾝﾖｳ,100,0.9,1,1,2,3.92,3.78,4,3.921904761904762,4,4.0,4.0,1.0,0.32,0.9647885714285714,4.180750476190476,0,0,0,0
1647,1647,1615,9034118060,19,499.0,10578,26.0,住友商事（株）鉄鋼部輸送機材,TP-331 ﾊﾝﾖｳ,300,0.74,1,1,1,3.0,1.663333333333333,2,1.3561538461538465,2,4.0,2.0,8.0,0.0,0.5424615384615387,1.8986153846153853,1,1,0,0
1648,1648,1616,G1174ECB010,19,378.0,8236,21.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50,0.85,1,1,1,2.28,7.56,8,7.843809523809524,8,8.0,9.0,7.0,0.0,2.572769523809524,10.416579047619047,0,0,0,0
1649,1649,1616,G1174ECB010,19,378.0,8236,21.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50,0.85,1,1,1,2.28,7.56,8,7.843809523809524,8,8.0,9.0,7.0,0.0,2.572769523809524,10.416579047619047,0,0,0,0
1650,1650,1617,G1174ECE010,19,499.0,10578,21.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50,0.87,1,1,1,2.28,9.98,10,10.074285714285717,10,10.0,10.0,13.0,0.0,3.3043657142857152,13.378651428571432,0,0,0,0
1651,1651,1617,G1174ECE010,19,499.0,10578,21.0,住友電装（株）,TP-362 ﾊﾝﾖｳ,50,0.87,1,1,1,2.28,9.98,10,10.074285714285717,10,10.0,10.0,13.0,0.0,3.3043657142857152,13.378651428571432,0,0,0,0
1652,1652,1618,82824ECE010,19,499.0,10578,21.0,住友電装（株）,TP-332 ﾊﾝﾖｳ,45,0.36,1,1,1,3.25,11.088888888888887,12,11.193650793650797,12,12.0,12.0,18.0,0.0,4.757301587301588,15.950952380952385,0,0,0,0
1653,1653,1618,82824ECE010,19,499.0,10578,21.0,住友電装（株）,TP-332 ﾊﾝﾖｳ,45,0.36,1,1,1,3.25,11.088888888888887,12,11.193650793650797,12,12.0,12.0,18.0,0.0,4.757301587301588,15.950952380952385,0,0,0,0
1654,1654,1619,G1144ECB010,19,378.0,8236,21.0,住友電気工業（株）,TP-331 ﾊﾝﾖｳ,6,0.63,2,1,1,2.28,63.0,63,65.36507936507937,64,63.0,68.0,25.0,0.0,21.439746031746033,86.80482539682541,0,0,0,0
1655,1655,1620,G117362010,19,877.0,18814,21.0,多摩川精機販売（株）,TP-331-5 ﾊﾝﾖｳ,18,0.85,1,1,1,3.05,48.72222222222222,49,49.77248677248677,49,49.0,51.0,91.0,0.0,20.157857142857143,69.93034391534391,0,0,0,0
1656,1656,1621,35505ECB010,19,378.0,8236,21.0,中庸スプリング（株）,AW-131 ｾﾝﾖｳ,24,0.81,1,1,2,2.34,15.75,16,16.341269841269842,13,14.0,17.0,10.0,0.1,2.7289920634920635,12.533753968253968,0,0,0,0
1657,1657,1622,9094906A012,19,3009.0,64678,21.0,中庸スプリング（株）,TP-131 ﾊﾝﾖｳ,500,0.59,3,1,2,2.34,6.018,7,6.159809523809524,8,8.0,6.0,7.0,0.1,1.0286881904761904,4.724573904761905,0,0,0,0
1658,1658,1623,34989ECB010,19,234.0,5056,21.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500,0.81,1,1,1,2.33,0.468,1,0.4815238095238095,1,0.0,1.0,1.0,0.0,0.1603474285714286,0.6418712380952379,0,0,1,1
1659,1659,1624,34989ECB020,19,877.0,18812,26.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500,0.81,1,1,1,2.33,1.754,2,1.4470769230769231,3,2.0,2.0,6.0,0.0,0.4818766153846154,1.9289535384615384,0,0,0,0
1660,1660,1625,34989ECE010,19,150.0,3211,26.0,（株）槌屋,TP-131 ﾊﾝﾖｳ,500,0.72,1,1,1,2.33,0.3,1,0.247,1,0.0,0.0,2.0,0.0,0.082251,0.329251,0,0,1,1
1661,1661,1626,9050827A011,19,378.0,8236,21.0,（株）東郷製作所,TP-331 ﾊﾝﾖｳ,200,0.78,1,1,8,11.12,1.89,2,1.960952380952381,2,2.0,2.0,4.0,0.08,0.2970842857142857,0.6990795238095239,0,0,0,0
1662,1662,1627,2030044001J,19,378.0,8236,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,400,0.54,1,1,2,3.52,0.945,1,0.9804761904761904,1,1.0,1.0,2.0,0.03,0.22158761904761906,0.74124,0,0,0,0
1663,1663,1628,9030106A018,19,4642.0,99964,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,2000,0.56,3,1,2,3.52,2.321,3,2.380095238095238,2,3.0,2.0,3.0,0.03,0.5379015238095238,1.7993519999999998,0,0,0,0
1664,1664,1629,9030111A014,19,4385.0,94070,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,1000,0.56,3,1,2,3.52,4.385,5,4.479523809523808,5,5.0,5.0,6.0,0.03,1.0123723809523806,3.3865199999999986,0,0,0,0
1665,1665,1630,9030115A011,19,998.0,21156,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,1000,0.56,1,1,2,3.52,0.998,1,1.0074285714285711,1,1.0,1.0,3.0,0.03,0.2276788571428571,0.7616159999999997,0,0,0,0
1666,1666,1631,9030117A010,19,1255.0,27050,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,1000,0.54,3,1,2,3.52,1.255,2,1.2880952380952382,1,2.0,1.0,5.0,0.03,0.2911095238095238,0.9738,1,1,0,0
1667,1667,1632,9030119A010,19,998.0,21156,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,1000,0.58,1,1,2,3.52,0.998,1,1.0074285714285711,1,1.0,0.0,1.0,0.03,0.2276788571428571,0.7616159999999997,0,0,0,0
1668,1668,1633,9030119A011,19,756.0,16472,21.0,ＮＯＫ（株）,TP-131 ﾊﾝﾖｳ,200,0.54,1,1,2,3.52,3.78,4,3.921904761904762,3,4.0,4.0,4.0,0.03,0.8863504761904761,2.96496,0,0,0,0
1669,1669,1634,9031150A014,19,877.0,18814,21.0,ＮＯＫ（株）,B-24,84,0.54,1,1,2,3.52,10.44047619047619,11,10.665532879818594,9,11.0,11.0,9.0,0.03,2.4104104308390024,8.063142857142857,0,0,0,0
1670,1670,1635,9031150A015,19,877.0,18814,21.0,ＮＯＫ（株）,B-24,84,0.53,1,1,2,3.52,10.44047619047619,11,10.665532879818594,10,11.0,10.0,8.0,0.03,2.4104104308390024,8.063142857142857,0,0,0,0
1671,1671,1636,G1250ECB010,19,234.0,5056,21.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60,0.87,1,1,2,6.2,3.9,4,4.0126984126984135,4,6.0,4.0,6.0,0.24,1.4445714285714288,4.413968253968255,0,1,0,0
1672,1672,1637,G1250ECC010,19,144.0,3180,21.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60,0.87,1,1,2,6.2,2.4,3,2.5238095238095237,3,5.0,2.0,5.0,0.24,0.9085714285714288,2.776190476190477,1,1,0,0
1673,1673,1638,G1250ECE010,19,499.0,10578,21.0,（株）バルカー,TP-332.5ｾﾝﾖｳ,60,0.88,1,1,2,6.2,8.316666666666666,9,8.395238095238097,9,14.0,9.0,18.0,0.24,3.0222857142857147,9.234761904761909,1,1,0,0
1674,1674,1639,9036324A003,19,378.0,8236,21.0,日本精工（株）,T-10 ﾊﾝﾖｳ,22,0.74,1,1,8,9.0,17.181818181818183,18,17.826839826839823,13,18.0,18.0,10.0,0.09,2.2283549783549783,6.06112554112554,0,0,0,0
1675,1675,1640,9036324A004,19,877.0,18814,21.0,日本精工（株）,T-10 ﾊﾝﾖｳ,30,0.74,1,1,8,9.0,29.23333333333333,30,29.863492063492064,22,28.0,32.0,21.0,0.09,3.732936507936509,10.153587301587304,0,0,0,0
1676,1676,1641,9036324A005,19,499.0,10578,21.0,日本精工（株）,T-10 ｾﾝﾖｳ,22,0.69,1,1,8,9.0,22.681818181818183,23,22.89610389610389,19,23.0,25.0,19.0,0.09,2.8620129870129865,7.784675324675324,0,0,0,0
1677,1677,1642,9036340A010,19,1754.0,37628,21.0,日本精工（株）,T-10 ｾﾝﾖｳ,80,0.74,3,1,8,9.0,21.925,22,22.39761904761905,17,21.0,23.0,18.0,0.09,2.799702380952382,7.615190476190477,0,0,0,0
1678,1678,1643,35165ECE010,19,499.0,10578,21.0,（株）松尾製作所,TP-131 ﾊﾝﾖｳ,200,0.63,1,1,1,1.21,2.495,3,2.5185714285714287,2,2.0,3.0,6.0,0.0,0.5566042857142858,3.0751757142857143,0,0,0,0
1679,1679,1644,9020150A002,19,378.0,8236,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.73,1,1,1,0.73,3.78,4,3.921904761904762,3,3.0,4.0,5.0,0.0,0.6784895238095239,4.600394285714286,0,0,0,0
1680,1680,1645,9020156A001,19,378.0,8236,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.75,1,1,1,0.73,3.78,4,3.921904761904762,4,4.0,4.0,6.0,0.0,0.6784895238095239,4.600394285714286,0,0,0,0
1681,1681,1646,9020156A002,19,499.0,10578,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.73,1,1,1,0.73,4.99,5,5.0371428571428565,4,4.0,5.0,5.0,0.0,0.8714257142857141,5.908568571428571,0,0,0,0
1682,1682,1647,9056439A005,19,313.0,6630,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,3.13,4,3.1571428571428566,2,2.0,3.0,14.0,0.0,0.5461857142857142,3.70332857142857,0,0,0,1
1683,1683,1648,9056439A006,19,111.0,2349,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,1.11,2,1.1185714285714283,2,2.0,2.0,3.0,0.0,0.19351285714285715,1.3120842857142854,0,1,0,0
1684,1684,1649,9056450A001,19,0.0,0,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.0,0,0.0,1,1.0,0.0,5.0,0.0,0.0,0.0,0,1,0,0
1685,1685,1650,9056450A002,19,84.0,1829,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.84,1,0.870952380952381,3,3.0,2.0,7.0,0.0,0.15067476190476192,1.021627142857143,0,1,0,0
1686,1686,1651,9056451A085,19,71.0,1548,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.71,1,0.7371428571428571,3,2.0,1.0,11.0,0.0,0.1275257142857143,0.8646685714285713,0,1,0,0
1687,1687,1652,9056451A086,19,48.0,1042,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.48,1,0.4961904761904762,1,1.0,0.0,9.0,0.0,0.08584095238095238,0.5820314285714285,0,1,0,0
1688,1688,1653,9056451A087,19,14.0,316,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.14,1,0.15047619047619049,1,1.0,0.0,6.0,0.0,0.026032380952380956,0.17650857142857146,0,1,0,0
1689,1689,1654,9056451A088,19,5.0,109,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.05,1,0.05190476190476191,1,1.0,0.0,2.0,0.0,0.008979523809523809,0.060884285714285724,0,1,0,0
1690,1690,1655,9056455A041,19,48.0,1042,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.48,1,0.4961904761904762,1,1.0,0.0,10.0,0.0,0.08584095238095238,0.5820314285714285,0,1,0,0
1691,1691,1656,9056455A042,19,52.0,1138,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.52,1,0.5419047619047619,1,1.0,0.0,12.0,0.0,0.0937495238095238,0.6356542857142857,0,1,0,0
1692,1692,1657,9056455A043,19,50.0,1084,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.5,1,0.5161904761904762,1,1.0,0.0,11.0,0.0,0.08930095238095237,0.6054914285714286,0,1,0,0
1693,1693,1658,9056455A044,19,45.0,981,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.45,1,0.4671428571428571,1,1.0,1.0,9.0,0.0,0.08081571428571427,0.5479585714285714,0,1,0,0
1694,1694,1659,9056457A135,19,178.0,3766,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,1.78,2,1.7933333333333334,1,1.0,1.0,11.0,0.0,0.3102466666666667,2.10358,0,0,0,1
1695,1695,1660,9056457A136,19,94.0,1999,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.94,1,0.9519047619047621,1,1.0,0.0,6.0,0.0,0.16467952380952386,1.1165842857142858,0,0,0,0
1696,1696,1661,9056457A137,19,48.0,1024,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.48,1,0.4876190476190476,1,1.0,1.0,2.0,0.0,0.08435809523809522,0.5719771428571429,0,1,0,0
1697,1697,1662,9056457A138,19,13.0,275,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.13,1,0.13095238095238096,1,1.0,0.0,3.0,0.0,0.02265476190476191,0.15360714285714286,0,1,0,0
1698,1698,1663,9056463A032,19,38.0,805,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.38,1,0.38333333333333336,1,1.0,0.0,7.0,0.0,0.06631666666666668,0.4496500000000001,0,1,0,0
1699,1699,1664,9056463A033,19,13.0,275,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.13,1,0.13095238095238096,1,1.0,0.0,3.0,0.0,0.02265476190476191,0.15360714285714286,0,1,0,0
1700,1700,1665,9056463A034,19,5.0,114,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.05,1,0.054285714285714284,1,1.0,1.0,2.0,0.0,0.009391428571428571,0.06367714285714285,0,1,0,0
1701,1701,1666,9056463A035,19,0.0,0,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.0,0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0
1702,1702,1667,9056463A036,19,0.0,0,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0
1703,1703,1668,9056463A037,19,0.0,0,21.0,（株）ムロコーポレーション,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,0.0,0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0
1704,1704,1669,82125ECB010,19,378.0,8236,21.0,矢崎総業（株）,TP-332 ﾊﾝﾖｳ,100,0.58,1,1,1,1.79,3.78,4,3.921904761904762,4,4.0,4.0,5.0,0.0,1.0942114285714286,5.0161161904761915,0,0,0,0
1705,1705,1670,82125ECE010,19,499.0,10578,21.0,矢崎総業（株）,TP-332 ﾊﾝﾖｳ,100,0.58,1,1,1,1.79,4.99,5,5.0371428571428565,5,5.0,5.0,8.0,0.0,1.4053628571428571,6.442505714285714,0,0,0,0
1706,1706,1671,82824ECB010,19,378.0,8236,21.0,矢崎総業（株）,TP-331 ﾊﾝﾖｳ,32,0.57,1,1,1,1.79,11.8125,12,12.25595238095238,12,12.0,13.0,13.0,0.0,3.419410714285714,15.675363095238097,0,0,0,0
1707,1707,1672,82824ECB020,19,877.0,18814,21.0,矢崎総業（株）,TP-331 ｾﾝﾖｳ,40,0.58,1,1,1,1.79,21.925,22,22.39761904761905,22,21.0,21.0,32.0,0.0,6.248935714285716,28.64655476190477,0,0,0,0
1708,1708,1673,G1144ECE010,19,499.0,10578,21.0,矢崎総業（株）,TP-331 ﾊﾝﾖｳ,8,0.58,2,1,1,1.79,62.375,63,62.964285714285715,63,63.0,66.0,98.0,0.0,17.567035714285716,80.53132142857143,0,0,0,0
1709,1709,1674,35847ECB010,19,378.0,8236,21.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,80,0.51,1,1,1,1.9,4.725,5,4.902380952380953,6,6.0,6.0,5.0,0.0,1.4216904761904765,6.324071428571429,0,0,0,0
1710,1710,1675,35847ECB020,19,378.0,8236,21.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,70,0.5,1,1,1,1.9,5.4,6,5.602721088435374,6,6.0,6.0,8.0,0.0,1.6247891156462586,7.227510204081633,0,0,0,0
1711,1711,1676,35847ECE010,19,499.0,10578,21.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,40,0.5,1,1,1,1.9,12.475,13,12.592857142857143,13,13.0,14.0,20.0,0.0,3.651928571428572,16.244785714285715,0,0,0,0
1712,1712,1677,35847ECE020,19,499.0,10578,21.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,60,0.49,1,1,1,1.9,8.316666666666666,9,8.395238095238097,8,8.0,9.0,15.0,0.0,2.4346190476190483,10.829857142857144,0,0,0,0
1713,1713,1678,35882ECB010,19,378.0,8236,21.0,（株）メタルテック,TP-332 ﾊﾝﾖｳ,50,0.5,1,1,1,1.9,7.56,8,7.843809523809524,9,9.0,10.0,8.0,0.0,2.2747047619047622,10.118514285714287,0,0,0,0
1714,1714,1679,35441ECB010,19,877.0,18814,21.0,（株）ニフコ,TP-331 ﾊﾝﾖｳ,48,0.67,3,1,1,2.14,18.27083333333333,19,18.664682539682538,19,38.0,19.0,38.0,0.0,5.860710317460318,24.525392857142855,1,1,0,0
1715,1715,1680,35441TFA010,19,378.0,8236,21.0,（株）ニフコ,TP-331 ﾊﾝﾖｳ,100,0.67,1,1,1,2.14,3.78,4,3.921904761904762,4,8.0,4.0,6.0,0.0,1.2314780952380957,5.153382857142859,1,1,0,0
1716,1716,1681,35409ECB010,19,378.0,8236,21.0,サンコール（株）,AW-131 ｾﾝﾖｳ,200,0.66,1,1,1,2.26,1.89,2,1.960952380952381,1,4.0,1.0,5.0,0.0,0.6392704761904762,2.600222857142857,1,1,0,0
1717,1717,1682,35300ECB010,20,879.0,18814,21.0,アイシン精機（株）,TP-341 ﾊﾝﾖｳ,12,0.91,3,1,4,8.04,73.25,74,74.6587301587302,67,76.0,77.0,115.0,0.14,16.872873015873026,45.989777777777796,0,0,0,0
1718,1718,1683,35580ECB011,20,379.0,8235,21.0,アイシン精機（株）,TP-342 ｾﾝﾖｳ,6,0.9,3,1,4,8.04,63.16666666666666,64,65.35714285714286,55,64.0,70.0,81.0,0.14,14.770714285714286,40.26000000000001,0,0,0,0
1719,1719,1684,1040052001Z,20,500.0,10578,21.0,（株）青山製作所,TP-131 ﾊﾝﾖｳ,200,0.53,3,1,6,5.76,2.5,3,2.5185714285714287,2,4.0,4.0,4.0,0.08,0.28375904761904763,0.9050066666666668,1,1,0,0
1720,1720,1685,1040183011P,20,1137.0,24705,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500,0.54,1,1,6,5.76,2.274,3,2.3528571428571428,2,2.0,2.0,2.0,0.08,0.26508857142857145,0.84546,0,0,0,0
1721,1721,1686,3040052001B,20,4016.0,85834,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500,0.52,3,1,6,5.76,8.032,9,8.174666666666667,9,6.0,5.0,3.0,0.08,0.9210124444444444,2.9374302222222224,0,0,0,0
1722,1722,1687,9010506A089,20,1758.0,37628,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,1500,0.5,3,1,6,5.76,1.172,2,1.1945396825396826,2,1.0,1.0,3.0,0.08,0.13458480423280425,0.429237925925926,0,0,1,0
1723,1723,1688,9010508A014,20,33265.0,711380,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500,0.54,3,1,6,5.76,66.53,67,67.75047619047618,61,76.0,87.0,32.0,0.08,7.6332203174603155,24.34500444444444,0,0,0,0
1724,1724,1689,9010508A042,20,1895.0,41180,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,300,0.53,1,1,6,5.76,6.316666666666666,7,6.536507936507936,6,6.0,6.0,3.0,0.08,0.7364465608465608,2.348785185185185,0,0,0,0
1725,1725,1690,9010512A018,20,12064.0,258712,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,200,0.74,3,1,6,5.76,60.32,61,61.59809523809525,58,57.0,64.0,19.0,0.08,6.9400520634920655,22.134248888888887,0,0,0,0
1726,1726,1691,9011906908,20,1258.0,27050,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,2000,0.54,3,1,6,5.76,0.629,1,0.6440476190476191,1,0.0,0.0,3.0,0.08,0.07256269841269841,0.2314277777777778,0,0,1,1
1727,1727,1692,9011906A065,20,2637.0,56442,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,1000,0.53,1,1,6,5.76,2.637,3,2.6877142857142857,3,1.0,1.0,1.0,0.08,0.3028158095238096,0.9657853333333332,0,0,1,1
1728,1728,1693,9014908A008,20,2637.0,56442,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,800,0.52,1,1,6,5.76,3.29625,4,3.3596428571428567,2,1.0,0.0,1.0,0.08,0.3785197619047619,1.2072316666666665,0,0,1,1
1729,1729,1694,9015905A007,20,5274.0,112860,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,2000,0.53,3,1,6,5.76,2.637,3,2.6871428571428573,2,2.0,4.0,3.0,0.08,0.3027514285714286,0.96558,0,0,0,0
1730,1730,1695,9015906A021,20,7411.0,158714,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,1200,0.52,3,1,6,5.76,6.175833333333332,7,6.298174603174603,5,5.0,6.0,5.0,0.08,0.7095943386243387,2.2631440740740745,0,0,0,0
1731,1731,1696,9015906A022,20,13185.0,282180,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,1500,0.51,3,1,6,5.76,8.79,9,8.958095238095238,8,7.0,9.0,6.0,0.08,1.0092787301587305,3.2189422222222217,0,0,0,0
1732,1732,1697,9015906A023,20,2637.0,56430,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,1300,0.52,3,1,6,5.76,2.0284615384615385,3,2.0670329670329672,2,2.0,2.0,6.0,0.08,0.2328857142857143,0.7427538461538462,0,0,0,0
1733,1733,1698,9034118A024,20,500.0,10578,21.0,（株）青山製作所,TP-131 ﾊﾝﾖｳ,200,0.52,3,1,6,5.76,2.5,3,2.5185714285714287,3,3.0,2.0,6.0,0.08,0.28375904761904763,0.9050066666666668,0,0,0,0
1734,1734,1699,9093003179,20,879.0,18814,26.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,500,0.5,1,1,6,5.76,1.758,2,1.4472307692307689,1,1.0,2.0,4.0,0.08,0.16305466666666668,0.5200382564102564,0,0,0,1
1735,1735,1700,9155180614,20,4274.0,91728,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,1500,0.54,3,1,6,5.76,2.849333333333333,3,2.912,3,3.0,3.0,3.0,0.08,0.3280853333333333,1.0463786666666668,0,0,0,0
1736,1736,1701,9161140614,20,14064.0,301024,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,2500,0.52,3,1,6,5.76,5.6256,6,5.733790476190476,6,4.0,5.0,2.0,0.08,0.6460070603174604,2.0603420444444445,0,0,0,0
1737,1737,1702,9167180618,20,2637.0,56442,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,1000,0.53,3,1,6,5.76,2.637,3,2.6877142857142857,3,2.0,3.0,2.0,0.08,0.3028158095238096,0.9657853333333332,0,0,0,0
1738,1738,1703,G1163ECB010,20,702.0,15168,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,80,0.54,1,1,6,5.76,8.775,9,9.028571428571428,8,8.0,7.0,2.0,0.08,1.0172190476190477,3.244266666666667,0,0,0,0
1739,1739,1704,G1163ECE010,20,1935.0,41274,21.0,（株）青山製作所,TP-331 ﾊﾝﾖｳ,100,0.53,1,1,6,5.76,19.35,20,19.654285714285713,19,18.0,19.0,13.0,0.08,2.214382857142857,7.06244,0,0,0,0
1740,1740,1705,35145ECE020,20,500.0,10578,21.0,（株）浅賀井製作所,TP-131 ﾊﾝﾖｳ,100,0.65,1,1,4,6.88,5.0,5,5.0371428571428565,3,4.0,5.0,5.0,0.13,0.9923171428571428,2.906431428571428,0,0,0,0
1741,1741,1706,35174ECB010,20,379.0,8236,21.0,（株）浅賀井製作所,TP-332 ﾊﾝﾖｳ,20,0.87,1,1,4,6.88,18.95,19,19.609523809523807,17,16.0,19.0,12.0,0.13,3.86307619047619,11.314695238095233,0,0,0,0
1742,1742,1707,35174ECE010,20,500.0,10578,21.0,（株）浅賀井製作所,TP-332 ﾊﾝﾖｳ,40,0.87,1,1,4,6.88,12.5,13,12.592857142857143,9,8.0,12.0,13.0,0.13,2.480792857142857,7.2660785714285705,0,0,0,1
1743,1743,1708,35174ECE020,20,500.0,10578,21.0,（株）浅賀井製作所,TP-331 ﾊﾝﾖｳ,90,0.63,3,1,4,6.88,5.5555555555555545,6,5.5968253968253965,5,4.0,6.0,8.0,0.13,1.102574603174603,3.2293682539682536,0,0,0,0
1744,1744,1709,35312ECB010,20,379.0,8236,21.0,（株）旭工業所,TP-331 ﾊﾝﾖｳ,63,0.59,1,1,1,1.9,6.015873015873016,7,6.2252456538170815,6,6.0,6.0,9.0,0.0,1.8053212396069536,8.030566893424037,0,0,0,0
