品番,加工図符号,設変符号,品名,ステータス,発注区分,整備室,整備室名,手配区分,工程内外製,工程コード,仕入先名/工場名,発送場所,発送場所名,受給区分,後工程内外製,後工程コード,後工程仕入先名/工場名,受入場所,受入場所名,箱種類,収容数,基準在庫日数,基準在庫枚数,サイクル間隔,サイクル回数,サイクル情報,更新,更新者,最終更新日時,マイナス必要数有無,当月必要数,当月稼働日数,翌月必要数,翌月稼働日数,翌々月必要数,翌々月稼働日数,翌々々月必要数,翌々々月稼働日数,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土),,当月計算数,翌月計算数,翌々月計算数,翌々々月計算数,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土)
90564-63A044,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A045,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A046,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A047,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A048,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A049,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A050,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A051,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A052,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A053,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A054,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A055,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A056,,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,01,0.73,,,,,0,21.0,0,22.0,0,22.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90105-12A019,,,"BOLT, FLANGE",使用中,かんばん,1Y,第１工場,手配,Ｐ,6616,（株）メイドー,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,210,0.48,3,1,06,4.56,,,,,0,21.0,0,22.0,672,22.0,544,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,672,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82125-ECA010,, D,"WIRE, TRANSMISSION",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,40,0.82,3,1,01,1.79,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82125-ECB010,, A,"WIRE, TRANSMISSION",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,100,0.58,1,1,01,1.79,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
82125-ECE010,,,"WIRE, TRANSMISSION",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,100,0.58,1,1,01,1.79,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
82824-ECA010,,,"CONNECTOR, WIRING HARNESS",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,40,0.82,3,1,01,1.79,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82824-ECB010,, A,"CONNECTOR, WIRING HARNESS",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,32,0.57,1,1,01,1.79,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
82824-ECB020,,,"CONNECTOR, WIRING HARNESS",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ｾﾝﾖｳ,40,0.58,1,1,01,1.79,,,,,"18,814",21.0,"18,377",22.0,"20,071",22.0,"17,260",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","18,377","20,071","17,260",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
G1144-ECA020,,,"TERMINAL, MOTOR CABLE",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,12,0.82,3,1,01,1.79,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G1144-ECE010,,,"TERMINAL, MOTOR CABLE",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,8,0.58,2,1,01,1.79,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
G1174-ECA030,, B,"WIRE, MOTOR REVOLUTION SENSOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-342 ﾊﾝﾖｳ,40,0.82,3,1,01,1.79,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35847-ECB010,,,"TUBE, TRANSAXLE LUBE APPLY",使用中,かんばん,1Y,第１工場,手配,Ｐ,7042,（株）メタルテック,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,80,0.51,1,1,01,1.9,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
35847-ECB020,,,"TUBE, TRANSAXLE LUBE APPLY",使用中,かんばん,1Y,第１工場,手配,Ｐ,7042,（株）メタルテック,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,70,0.5,1,1,01,1.9,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
35847-ECE010,, A,"TUBE, TRANSAXLE LUBE APPLY",使用中,かんばん,1Y,第１工場,手配,Ｐ,7042,（株）メタルテック,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,40,0.5,1,1,01,1.9,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
35847-ECE020,,,"TUBE, TRANSAXLE LUBE APPLY",使用中,かんばん,1Y,第１工場,手配,Ｐ,7042,（株）メタルテック,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,60,0.49,1,1,01,1.9,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
35882-ECB010,,,"TUBE, DIFFERENTIAL GEAR LUBE APPLY",使用中,かんばん,1Y,第１工場,手配,Ｐ,7042,（株）メタルテック,01,,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,50,0.5,1,1,01,1.9,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
01912-ECA020,,,"CAP, SHIPPING",使用中,かんばん,1Y,第１工場,手配,Ｐ,9045,日進工業（株）,01,丸共通運,――,Ｍ,01,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,100,0.52,0,1,01,0.81,,,,,0,21.0,0,22.0,84,22.0,68,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35125-ECA010,,,"TUBE, TRANSMISSION OIL PAN",使用中,かんばん,1Y,第１工場,手配,Ｐ,9407,（株）ニフコ,01,名古屋事業所,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,350,0.86,3,1,01,2.14,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35441-ECB010,,,"STRAINER, OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,9407,（株）ニフコ,01,名古屋事業所,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,48,0.67,3,1,01,2.14,,,,,"18,814",21.0,"18,377",22.0,"20,071",22.0,"17,260",20.0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0,,"18,814","18,377","20,071","17,260",880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,937,878,938,822,0
35441-TFA010,, A,"STRAINER, OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,9407,（株）ニフコ,01,名古屋事業所,――,Ｍ,01,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,100,0.67,1,1,01,2.14,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
35409-ECA020,,,"SPRING SUB-ASSY, MANUAL DETENT",使用中,かんばん,1Y,第１工場,手配,Ｐ,9470,サンコール（株）,01,豊田,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,150,0.87,3,1,01,2.26,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35409-ECB010,,,"SPRING SUB-ASSY, MANUAL DETENT",使用中,かんばん,1Y,第１工場,手配,Ｐ,9470,サンコール（株）,01,豊田,――,Ｍ,01,第１,1Y,安城第１工場,AW-131 ｾﾝﾖｳ,200,0.66,1,1,01,2.26,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
35599-ECA020,, A,"COVER, DETENT SPRING",使用中,かんばん,1Y,第１工場,手配,Ｐ,9470,サンコール（株）,01,豊田,――,Ｍ,01,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,600,0.87,3,1,01,2.26,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G1133-ECD010,, A,"(CA), MOTOR ROTOR END PLATE",使用中,かんばん,1Y,第１工場,直送,Ｐ,3008,ダイキャスト東和産業（株）,01,,――,Ｐ,0038,（株）旭工業所,01,本社工場,Bﾊﾟﾚ ﾊﾝﾖｳ,"1,000",0,0,1,01,2,,,,,0,21.0,0,22.0,84,22.0,68,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35312-ECF010,,,"(CA), TRANSMISSION OIL PUMP COVER",使用中,かんばん,1Y,第１工場,直送,Ｐ,3008,ダイキャスト東和産業（株）,01,,――,Ｐ,0038,（株）旭工業所,02,丸共通運,ﾎﾟﾘﾊﾞｺ ﾊﾝﾖｳ,200,1.25,3,1,01,1,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
35351-ECB010,,,"ROTOR, TRANSMISSION OIL PUMP DRIVE",使用中,かんばん,1Y,第１工場,直送,Ｐ,1821,五興商事（株）,01,,――,Ｐ,0810,（株）オーハシテクニカ,01,,TP-331 ﾊﾝﾖｳ,704,1.25,3,1,01,1,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90501-13A083,,,"SPRING, COMPRESSION",使用中,かんばん,1Y,第１工場,直送,Ｐ,3836,（株）東郷製作所,01,,――,Ｐ,0816,大橋鉄工（株）,01,,AW-131 ﾊﾝﾖｳ,250,1.25,3,1,01,1,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
90501-13A087,,,"SPRING, COMPRESSION",使用中,かんばん,1Y,第１工場,直送,Ｐ,3836,（株）東郷製作所,01,,――,Ｐ,0816,大橋鉄工（株）,01,,TP-331 ﾊﾝﾖｳ,500,1.25,3,1,01,1,,,,,0,21.0,0,22.0,42,22.0,34,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90208-43A001,,,"WASHER, CONICAL SPRING",使用中,かんばん,1Y,第１工場,直送,Ｐ,3236,中庸スプリング（株）,01,,――,Ｐ,0930,（株）オンド,01,本社工場,TP-131 ﾊﾝﾖｳ,400,1.25,3,1,01,1,,,,,"37,628",21.0,"36,754",22.0,"40,058",22.0,"34,452",20.0,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,874","1,756","1,876","1,644",0,,"37,628","36,754","40,058","34,452","1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,874","1,756","1,876","1,644",0
35288-ECB020,, A,"DAMPER, RUBBER",使用中,かんばん,1Y,第１工場,直送,Ｐ,4228,日昌（株）,01,名古屋支店,――,Ｐ,2017,佐藤工業（株）,03,藤塗装,TP-341 ｾﾝﾖｳ,120,1.25,3,1,01,1,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
35288-ECE010,, A,"DAMPER, RUBBER",使用中,かんばん,1Y,第１工場,直送,Ｐ,4228,日昌（株）,01,名古屋支店,――,Ｐ,2017,佐藤工業（株）,03,藤塗装,TP-331 ﾊﾝﾖｳ,30,1.25,3,1,01,1,,,,,"10,578",21.0,"10,464",22.0,"11,393",22.0,"9,603",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,393","9,603",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
35771-ECF010,, A,"(FO), OUTPUT SHAFT",使用中,かんばん,1Y,第１工場,直送,Ｐ,0008,愛知製鋼（株）,01,,――,Ｐ,2038,アイシン機工（株）,06,吉良工場,ｼﾞﾕｼﾊﾟﾚ ﾊﾝﾖｳ,64,1.25,3,1,01,1,,,,,"8,236",21.0,"7,913",22.0,"8,678",22.0,"7,657",20.0,393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0,,"8,236","7,913","8,678","7,657",393,0,0,411,411,417,411,417,0,0,371,411,371,412,372,0,0,378,378,379,378,360,0,0,384,420,387,421,354,0
35771-ECF020,, A,"(FO), OUTPUT SHAFT",使用中,かんばん,1Y,第１工場,直送,Ｐ,0008,愛知製鋼（株）,01,,――,Ｐ,2038,アイシン機工（株）,06,吉良工場,ｼﾞﾕｼﾊﾟﾚ ﾊﾝﾖｳ,64,1.25,3,1,01,1,,,,,"10,578",21.0,"10,464",22.0,"11,351",22.0,"9,569",20.0,487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0,,"10,578","10,464","11,351","9,569",487,0,0,535,534,529,534,528,0,0,474,534,475,535,474,0,0,500,499,500,499,455,0,0,493,517,491,517,468,0
