,品番,年,週番号,在庫数（箱）,入庫数（箱）,出庫数（箱）,仕入先名,日量数（箱数）,発注～印刷LT,発注～検収LT,発注～順立装置入庫LT,発注～順立装置出庫LT,発注～回収LT,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,収容数,納入かんばん数,合計日量数（箱数）,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,不等ピッチ係数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,設計値MIN,順立装置在庫量/設計値MIN,順立装置在庫量/設計値MAX,時間稼働率,加工数,使用工程,回収かんばん数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,納入数/日量数（箱数）,入庫数/納入数（箱数）,出庫数/入庫数（箱数）,回収数/出庫数（箱数）,回収数/納入数（箱数）,出庫数/納入数（箱数）,便Ave,年＆週番号
615,1040052001Z    ,2024,2,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,,,,,,,,2024-2
616,1040052001Z    ,2024,3,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.8333333333333334,,,,,,,,2024-3
617,1040052001Z    ,2024,4,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2024-4
598,1040052001Z    ,2023,31,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.625,,,,,,,,2023-31
599,1040052001Z    ,2023,32,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2023-32
600,1040052001Z    ,2023,34,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.07692307692307687,,,,,,,,2023-34
601,1040052001Z    ,2023,35,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.08333333333333326,,,,,,,,2023-35
602,1040052001Z    ,2023,36,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,0.15384615384615374,,,,,,,,2023-36
603,1040052001Z    ,2023,37,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.1333333333333333,,,,,,,,2023-37
604,1040052001Z    ,2023,38,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,-0.07692307692307687,,,,,,,,2023-38
605,1040052001Z    ,2023,39,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,-0.16666666666666663,,,,,,,,2023-39
606,1040052001Z    ,2023,40,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,0.5,,,,,,,,2023-40
607,1040052001Z    ,2023,41,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,-0.33333333333333337,,,,,,,,2023-41
608,1040052001Z    ,2023,42,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.30000000000000004,,,,,,,,2023-42
609,1040052001Z    ,2023,43,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,-0.15384615384615385,,,,,,,,2023-43
610,1040052001Z    ,2023,44,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.09090909090909083,,,,,,,,2023-44
611,1040052001Z    ,2023,45,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.0,,,,,,,,2023-45
612,1040052001Z    ,2023,46,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.08333333333333326,,,,,,,,2023-46
613,1040052001Z    ,2023,47,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,-0.23076923076923073,,,,,,,,2023-47
3,1040052001Z    ,2023,48,3.0,4.0,2.0,（株）青山製作所,2.055,0.32,1.215,1.375,3.045,4.44,1.07,2.5480145338095825,3.0,（株）青山製作所,1.0,6.0,5.76,200.0,2.0,2.055,0.8949999999999998,0.16000000000000014,1.67,1.3949999999999996,3.225,0.08,3.0140186915887845,1.2656913676148636,0.23153,12.95728415324148,4.432755105056295,94.615,369.5,2.MGケース,13,0.0,0.0,0.30000000000000004,0.97323600973236,2.0,0.5,6.5,6.5,1.0,0.3425,2023-48
123,1040052001Z    ,2023,49,3.0,10.0,10.0,（株）青山製作所,2.11,0.31,1.21,1.43,5.24,7.0,1.07,2.5480145338095825,3.0,（株）青山製作所,1.0,6.0,5.76,200.0,9.0,8.395,0.8999999999999999,0.22,3.8100000000000014,1.7599999999999998,5.79,0.08,5.411214953271028,2.2723575251131973,0.23772666666666664,12.619535040242296,4.3172093558723645,98.915,386.0,2.MGケース,11,0.0,0.7953488372093023,-0.15384615384615385,1.072066706372841,1.1111111111111112,1.0,1.1,1.2222222222222223,1.1111111111111112,0.3516666666666666,2023-49
245,1040052001Z    ,2023,50,2.0,9.0,10.0,（株）青山製作所,1.95,0.31,1.23,1.56,5.09,5.7,1.07,2.5480145338095825,3.0,（株）青山製作所,1.0,6.0,5.76,200.0,9.0,7.8000000000000025,0.92,0.3300000000000001,3.53,0.6100000000000003,4.4700000000000015,0.08,4.177570093457945,1.7543071048801369,0.2197,9.103322712790169,3.114294612270321,99.77,390.0,2.MGケース,11,-0.33333333333333337,-0.22797927461139866,0.0,1.1538461538461535,1.0,1.1111111111111112,1.1,1.2222222222222223,1.1111111111111112,0.325,2023-50
368,1040052001Z    ,2023,51,1.0,11.0,5.0,（株）青山製作所,2.0475,0.305,1.24,1.525,4.88,6.375,1.07,2.5480145338095825,3.0,（株）青山製作所,1.0,6.0,5.76,200.0,8.0,10.145,0.935,0.2849999999999999,3.355,1.495,5.135,0.08,4.799065420560747,2.01529462719452,0.230685,4.334915577519128,1.4829974344144383,100.0,371.5,2.MGケース,9,-0.5,0.14876957494407117,-0.18181818181818177,0.7885657959586003,1.375,0.45454545454545453,1.8,1.125,0.625,0.34125,2023-51
614,1040052001Z    ,2023,52,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,-0.4444444444444444,,,,,,,,2023-52
637,1040183011P    ,2024,2,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,,,,,,,,2024-2
638,1040183011P    ,2024,3,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.8333333333333334,,,,,,,,2024-3
639,1040183011P    ,2024,4,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,1.0,,,,,,,,2024-4
620,1040183011P    ,2023,31,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.33333333333333326,,,,,,,,2023-31
621,1040183011P    ,2023,32,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.0,,,,,,,,2023-32
622,1040183011P    ,2023,34,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.0,,,,,,,,2023-34
623,1040183011P    ,2023,35,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.0,,,,,,,,2023-35
624,1040183011P    ,2023,36,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.0,,,,,,,,2023-36
625,1040183011P    ,2023,37,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.0,,,,,,,,2023-37
626,1040183011P    ,2023,38,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,-0.08333333333333337,,,,,,,,2023-38
627,1040183011P    ,2023,39,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.0,0.0,0.09090909090909083,,,,,,,,2023-39
628,1040183011P    ,2023,40,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,-0.08333333333333337,,,,,,,,2023-40
629,1040183011P    ,2023,41,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,0.0,,,,,,,,2023-41
630,1040183011P    ,2023,42,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,-0.09090909090909094,,,,,,,,2023-42
631,1040183011P    ,2023,43,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,0.10000000000000009,,,,,,,,2023-43
632,1040183011P    ,2023,44,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,0.0,,,,,,,,2023-44
633,1040183011P    ,2023,45,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,0.0,,,,,,,,2023-45
634,1040183011P    ,2023,46,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,0.0,,,,,,,,2023-46
635,1040183011P    ,2023,47,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.0,0.0,-0.09090909090909094,,,,,,,,2023-47
4,1040183011P    ,2023,48,1.0,1.0,0.0,（株）青山製作所,2.022,0.19,1.15,1.24,2.2,4.78,1.04,1.5237227301310887,1.0,（株）青山製作所,1.0,6.0,5.76,500.0,1.0,2.022,0.96,0.09000000000000008,0.9600000000000002,2.58,3.63,0.08,3.4903846153846154,2.382323193201761,0.227812,4.389584394149562,1.5016999243143239,94.615,369.5,8.ファイナル後半,10,0.0,0.0,0.0,0.4945598417408507,1.0,0.0,inf,10.0,0.0,0.33699999999999997,2023-48
124,1040183011P    ,2023,49,1.0,9.0,2.0,（株）青山製作所,1.95,0.29,1.215,1.485,1.755,2.75,1.04,1.5237227301310887,1.0,（株）青山製作所,1.0,6.0,5.76,500.0,8.0,7.8359999999999985,0.9249999999999998,0.27,0.27,0.995,1.535,0.08,1.4759615384615383,1.0074011299076318,0.2197,4.551661356395084,1.5571473061351604,98.915,386.0,8.ファイナル後半,10,0.0,-0.5771349862258953,0.0,1.0209290454313427,1.125,0.2222222222222222,5.0,1.25,0.25,0.325,2023-49
246,1040183011P    ,2023,50,1.0,8.0,2.0,（株）青山製作所,2.136,0.305,1.18,1.6,1.7,2.51,1.04,1.5237227301310887,1.0,（株）青山製作所,1.0,6.0,5.76,500.0,10.0,10.662,0.875,0.42000000000000015,0.09999999999999988,0.8099999999999998,1.3299999999999998,0.08,1.2788461538461535,0.8728622167929315,0.24065600000000004,4.155308822551691,1.4215530182413685,99.77,390.0,8.ファイナル後半,11,0.0,-0.1335504885993486,0.10000000000000009,0.9379103357719001,0.8,0.25,5.5,1.1,0.2,0.35600000000000004,2023-50
369,1040183011P    ,2023,51,1.0,7.0,0.0,（株）青山製作所,2.064,0.315,1.25,1.59,1.82,3.41,1.04,1.5237227301310887,1.0,（株）青山製作所,1.0,6.0,5.76,500.0,10.0,10.277999999999999,0.935,0.3400000000000001,0.22999999999999976,1.5900000000000003,2.16,0.08,2.0769230769230766,1.4175807430622047,0.232544,4.300261455896519,1.4711420770172297,100.0,371.5,8.ファイナル後半,10,0.0,0.6240601503759402,-0.09090909090909094,0.9729519361743532,0.7,0.0,inf,1.0,0.0,0.34400000000000003,2023-51
636,1040183011P    ,2023,52,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,-0.5,,,,,,,,2023-52
662,2030044001J    ,2024,2,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,,,,,,,,2024-2
641,2030044001J    ,2023,31,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.25,,,,,,,,2023-31
642,2030044001J    ,2023,32,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.19999999999999996,,,,,,,,2023-32
643,2030044001J    ,2023,34,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,-0.33333333333333337,,,,,,,,2023-34
644,2030044001J    ,2023,35,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.25,,,,,,,,2023-35
645,2030044001J    ,2023,36,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2023-36
646,2030044001J    ,2023,37,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2023-37
647,2030044001J    ,2023,38,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2023-38
648,2030044001J    ,2023,39,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2023-39
649,2030044001J    ,2023,40,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,-0.19999999999999996,,,,,,,,2023-40
650,2030044001J    ,2023,41,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.25,,,,,,,,2023-41
651,2030044001J    ,2023,42,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,-0.19999999999999996,,,,,,,,2023-42
652,2030044001J    ,2023,43,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.25,,,,,,,,2023-43
653,2030044001J    ,2023,44,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2023-44
654,2030044001J    ,2023,45,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2023-45
655,2030044001J    ,2023,46,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2023-46
656,2030044001J    ,2023,47,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2023-47
657,2030044001J    ,2023,48,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,-0.19999999999999996,,,,,,,,2023-48
658,2030044001J    ,2023,49,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,,,,,,,,2023-49
659,2030044001J    ,2023,50,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,,,,,,,,2023-50
660,2030044001J    ,2023,51,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,,,,,,,,2023-51
661,2030044001J    ,2023,52,,,,ＮＯＫ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,-0.5,,,,,,,,2023-52
686,2030045013L    ,2024,2,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2024-2
687,2030045013L    ,2024,3,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.8,,,,,,,,2024-3
688,2030045013L    ,2024,4,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,,,,,,,2024-4
665,2030045013L    ,2023,31,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,1.0,,,,,,,,2023-31
666,2030045013L    ,2023,32,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,,,,,,,,2023-32
667,2030045013L    ,2023,34,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,,,,,,,,2023-34
668,2030045013L    ,2023,35,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,,,,,,,,2023-35
669,2030045013L    ,2023,36,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,-0.16666666666666663,,,,,,,,2023-36
670,2030045013L    ,2023,37,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0,0.0,0.3999999999999999,,,,,,,,2023-37
671,2030045013L    ,2023,38,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,-0.2857142857142857,,,,,,,,2023-38
672,2030045013L    ,2023,39,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.19999999999999996,,,,,,,,2023-39
673,2030045013L    ,2023,40,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,-0.16666666666666663,,,,,,,,2023-40
674,2030045013L    ,2023,41,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.19999999999999996,,,,,,,,2023-41
675,2030045013L    ,2023,42,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,-0.16666666666666663,,,,,,,,2023-42
676,2030045013L    ,2023,43,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2023-43
677,2030045013L    ,2023,44,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.6000000000000001,,,,,,,,2023-44
678,2030045013L    ,2023,45,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,-0.375,,,,,,,,2023-45
679,2030045013L    ,2023,46,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.19999999999999996,,,,,,,,2023-46
680,2030045013L    ,2023,47,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,-0.16666666666666663,,,,,,,,2023-47
681,2030045013L    ,2023,48,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.19999999999999996,,,,,,,,2023-48
682,2030045013L    ,2023,49,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,-0.33333333333333337,,,,,,,,2023-49
683,2030045013L    ,2023,50,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.25,,,,,,,,2023-50
684,2030045013L    ,2023,51,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,-0.19999999999999996,,,,,,,,2023-51
685,2030045013L    ,2023,52,,,,伊藤金属工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,-0.25,,,,,,,,2023-52
708,2030052002N    ,2024,2,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,,,,,,,,2024-2
709,2030052002N    ,2024,3,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.8,,,,,,,,2024-3
710,2030052002N    ,2024,4,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,2.0,,,,,,,,2024-4
691,2030052002N    ,2023,31,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,0.23076923076923084,,,,,,,,2023-31
692,2030052002N    ,2023,32,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,0.0,,,,,,,,2023-32
693,2030052002N    ,2023,34,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,-0.0625,,,,,,,,2023-34
694,2030052002N    ,2023,35,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,0.06666666666666665,,,,,,,,2023-35
695,2030052002N    ,2023,36,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,-0.0625,,,,,,,,2023-36
696,2030052002N    ,2023,37,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,0.0,,,,,,,,2023-37
697,2030052002N    ,2023,38,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,-0.06666666666666665,,,,,,,,2023-38
698,2030052002N    ,2023,39,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.0714285714285714,,,,,,,,2023-39
699,2030052002N    ,2023,40,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.0,0.0,0.23076923076923084,,,,,,,,2023-40
700,2030052002N    ,2023,41,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,-0.1875,,,,,,,,2023-41
701,2030052002N    ,2023,42,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.07692307692307687,,,,,,,,2023-42
702,2030052002N    ,2023,43,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,0.0714285714285714,,,,,,,,2023-43
703,2030052002N    ,2023,44,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,0.0,,,,,,,,2023-44
704,2030052002N    ,2023,45,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.0,0.0,0.0,,,,,,,,2023-45
705,2030052002N    ,2023,46,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,-0.06666666666666665,,,,,,,,2023-46
706,2030052002N    ,2023,47,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.0,,,,,,,,2023-47
5,2030052002N    ,2023,48,3.0,2.0,4.0,（株）杉浦製作所,2.493333333333333,0.4,0.92,1.41,4.54,5.125,0.54,1.7392005329780147,3.0,（株）杉浦製作所,1.0,2.0,1.06,300.0,2.0,2.493333333333333,0.52,0.4899999999999999,3.13,0.585,4.205,0.12,7.787037037037036,2.4177775479402728,0.2568133333333333,11.681636467473133,1.8425858440271559,94.615,369.5,2.MGケース,12,0.0,0.0,-0.1428571428571429,0.8021390374331552,1.0,2.0,3.0,6.0,2.0,1.2466666666666666,2023-48
125,2030052002N    ,2023,49,3.0,12.0,12.0,（株）杉浦製作所,2.486666666666667,0.13,0.68,0.92,2.705,4.02,0.54,1.7392005329780147,3.0,（株）杉浦製作所,1.0,2.0,1.06,300.0,10.0,12.44,0.55,0.24,1.785,1.3149999999999995,3.3399999999999994,0.12,6.185185185185183,1.92042259455898,0.2561266666666667,11.712954527707643,1.8475257524561828,98.915,386.0,2.MGケース,13,0.0,-0.20570749108204534,0.08333333333333326,0.8038585209003216,1.2,1.0,1.0833333333333333,1.3,1.2,1.2433333333333334,2023-49
247,2030052002N    ,2023,50,3.0,12.0,12.0,（株）杉浦製作所,2.49,0.14,0.8,1.01,3.035,3.945,0.54,1.7392005329780147,3.0,（株）杉浦製作所,1.0,2.0,1.06,300.0,14.0,12.46,0.66,0.21,2.0250000000000004,0.91,3.1450000000000005,0.12,5.824074074074074,1.8083021137389197,0.25647000000000003,11.697274535033335,1.84505249174339,99.77,390.0,2.MGケース,13,0.0,-0.05838323353293384,0.0,1.1235955056179774,0.8571428571428571,1.0,1.0833333333333333,0.9285714285714286,0.8571428571428571,1.245,2023-50
370,2030052002N    ,2023,51,4.0,12.0,11.0,（株）杉浦製作所,2.49,0.4,0.91,1.11,3.33,4.07,0.54,1.7392005329780147,3.0,（株）杉浦製作所,1.0,2.0,1.06,300.0,11.0,12.473333333333334,0.51,0.20000000000000007,2.22,0.7400000000000002,3.16,0.12,5.851851851851853,1.8169267661096933,0.25647000000000003,15.596366046711116,2.4600699889911866,100.0,371.5,2.MGケース,11,0.33333333333333326,0.004769475357710551,-0.15384615384615385,0.8818813468733296,1.0909090909090908,0.9166666666666666,1.0,1.0,1.0,1.245,2023-51
707,2030052002N    ,2023,52,,,,（株）杉浦製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,-0.4545454545454546,,,,,,,,2023-52
731,3040052001B    ,2024,2,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.0,0.0,0.0,,,,,,,,2024-2
732,3040052001B    ,2024,3,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,-0.6923076923076923,,,,,,,,2024-3
733,3040052001B    ,2024,4,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.0,0.0,1.75,,,,,,,,2024-4
714,3040052001B    ,2023,31,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0.0,0.0,0.1351351351351351,,,,,,,,2023-31
712,3040052001B    ,2023,32,,,,< NULL >,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,-0.9761904761904762,,,,,,,,2023-32
715,3040052001B    ,2023,32,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0.0,38.0,,,,,,,,2023-32
716,3040052001B    ,2023,34,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0.0,0.0,0.07692307692307687,,,,,,,,2023-34
717,3040052001B    ,2023,35,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0.0,0.0,-0.023809523809523836,,,,,,,,2023-35
718,3040052001B    ,2023,36,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0.0,-0.04878048780487809,,,,,,,,2023-36
719,3040052001B    ,2023,37,,,,（株）青山製作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0.0,0.0,,,,,,,,2023-37
