,品番,年,週番号,在庫数（箱）,入庫数（箱）,出庫数（箱）,仕入先名,日量数（箱数）,発注～印刷LT,発注～検収LT,発注～順立装置入庫LT,発注～順立装置出庫LT,発注～回収LT,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,収容数,納入かんばん数,合計日量数（箱数）,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,不等ピッチ係数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,設計値MIN,順立装置在庫量/設計値MIN,順立装置在庫量/設計値MAX
335,9034118A024    ,2023,49,7.0,10.0,11.0,（株）青山製作所,2.1,0.33,1.25,1.46,6.68,6.86,1.06,2.5380145338095828,3.0,（株）青山製作所,1.0,6.0,5.76,200,9,10.48,0.9199999999999999,0.20999999999999996,5.22,0.1800000000000006,5.61,0.08,5.2924528301886795,2.210389233500306,0.23660000000000003,29.585798816568044,10.121457489878543
336,9034118A024    ,2023,50,7.0,7.0,9.0,（株）青山製作所,1.955,0.305,1.26,1.5750000000000002,6.215,6.47,1.06,2.5380145338095828,3.0,（株）青山製作所,1.0,6.0,5.76,200,8,9.805,0.9550000000000001,0.31500000000000017,4.64,0.2549999999999999,5.21,0.08,4.915094339622641,2.052785723090302,0.22026333333333337,31.78014195130071,10.87215382544498
337,9034118A024    ,2023,51,6.0,11.0,9.0,（株）青山製作所,2.01,0.29,1.23,1.605,4.955,5.199999999999999,1.06,2.5380145338095828,3.0,（株）青山製作所,1.0,6.0,5.76,200,8,10.145000000000001,0.94,0.375,3.35,0.24499999999999922,3.9699999999999993,0.08,3.745283018867924,1.5642148408192893,0.22646,26.49474520886691,9.063991781980784
338,9036324A003    ,2023,48,5.0,21.0,22.0,日本精工（株）,15.318181818181818,0.11,1.24,1.5,1.88,2.27,0.74,0.8038514003773037,1.0,日本精工（株）,1.0,8.0,9.0,22,17,15.318181818181818,1.13,0.26,0.3799999999999999,0.3900000000000001,1.03,0.09,1.3918918918918919,1.2813313499442172,1.9147727272727275,2.611275964391691,1.0880316518298714
339,9036324A003    ,2023,49,7.0,78.0,74.0,日本精工（株）,14.818181818181818,0.16,1.335,1.545,2.03,2.36,0.74,0.8038514003773037,1.0,日本精工（株）,1.0,8.0,9.0,22,68,74.36363636363636,1.175,0.20999999999999996,0.4849999999999999,0.33000000000000007,1.025,0.09,1.385135135135135,1.2751112948474004,1.8522727272727275,3.779141104294478,1.5746421267893658
340,9036324A003    ,2023,50,6.0,66.0,74.0,日本精工（株）,16.181818181818183,0.15,1.33,1.5550000000000002,1.91,2.205,0.74,0.8038514003773037,1.0,日本精工（株）,1.0,8.0,9.0,22,76,80.77272727272727,1.1800000000000002,0.2250000000000001,0.35499999999999976,0.29500000000000015,0.875,0.09,1.1824324324324325,1.088509641942903,2.022727272727273,2.9662921348314604,1.235955056179775
341,9036324A003    ,2023,51,7.0,77.0,70.0,日本精工（株）,15.636363636363635,0.12,1.33,1.5550000000000002,2.28,3.795,0.74,0.8038514003773037,1.0,日本精工（株）,1.0,8.0,9.0,22,74,77.86363636363637,1.21,0.2250000000000001,0.7249999999999996,1.5150000000000001,2.465,0.09,3.331081081081081,3.066487162730578,1.9545454545454544,3.5813953488372094,1.492248062015504
342,9036324A004    ,2023,48,14.0,34.0,38.0,日本精工（株）,24.93333333333333,0.135,1.24,1.51,2.21,3.215,0.74,0.7799733510992671,1.0,日本精工（株）,1.0,8.0,9.0,30,28,24.93333333333333,1.105,0.27,0.7,1.005,1.9749999999999999,0.09,2.668918918918919,2.5321377931906315,3.1166666666666667,4.491978609625669,1.8716577540106956
343,9036324A004    ,2023,49,17.0,127.0,125.0,日本精工（株）,24.86666666666667,0.16,1.33,1.545,2.255,2.44,0.74,0.7799733510992671,1.0,日本精工（株）,1.0,8.0,9.0,30,110,124.4,1.1700000000000002,0.21499999999999986,0.71,0.18500000000000005,1.1099999999999999,0.09,1.4999999999999998,1.4231255445273927,3.1083333333333343,5.469168900804288,2.27882037533512
344,9036324A004    ,2023,50,15.0,104.0,115.0,日本精工（株）,24.9,0.15,1.32,1.56,2.23,2.36,0.74,0.7799733510992671,1.0,日本精工（株）,1.0,8.0,9.0,30,119,124.6,1.1700000000000002,0.24,0.6699999999999999,0.1299999999999999,1.0399999999999998,0.09,1.4054054054054053,1.333378888566206,3.1125000000000003,4.8192771084337345,2.0080321285140563
345,9036324A004    ,2023,51,20.0,125.0,112.0,日本精工（株）,24.9,0.14,1.33,1.55,4.085,4.25,0.74,0.7799733510992671,1.0,日本精工（株）,1.0,8.0,9.0,30,118,124.73333333333332,1.19,0.21999999999999997,2.535,0.16500000000000004,2.92,0.09,3.945945945945946,3.7437176486666552,3.1125000000000003,6.425702811244979,2.677376171352075
346,9036324A005    ,2023,48,15.0,26.0,28.0,日本精工（株）,18.681818181818183,0.16,1.24,1.5,4.22,4.44,0.69,0.7441938662396846,1.0,日本精工（株）,1.0,8.0,9.0,22,21,18.681818181818183,1.08,0.26,2.7199999999999998,0.22000000000000064,3.2,0.09,4.637681159420291,4.299954817108594,2.335227272727273,6.423357664233576,2.6763990267639897
347,9036324A005    ,2023,49,16.0,97.0,95.0,日本精工（株）,19.09090909090909,0.165,1.335,1.54,2.435,2.61,0.69,0.7441938662396846,1.0,日本精工（株）,1.0,8.0,9.0,22,82,95.27272727272728,1.17,0.20500000000000007,0.895,0.17499999999999982,1.275,0.09,1.8478260869565217,1.7132632474417049,2.3863636363636362,6.704761904761905,2.793650793650794
348,9036324A005    ,2023,50,15.0,74.0,83.0,日本精工（株）,17.772727272727273,0.15,1.33,1.56,2.475,2.63,0.69,0.7441938662396846,1.0,日本精工（株）,1.0,8.0,9.0,22,84,89.13636363636363,1.1800000000000002,0.22999999999999998,0.915,0.1549999999999998,1.2999999999999998,0.09,1.8840579710144927,1.7468566444503657,2.2215909090909096,6.751918158567773,2.813299232736573
349,9036324A005    ,2023,51,18.0,94.0,82.0,日本精工（株）,18.272727272727273,0.12,1.33,1.56,4.265,4.49,0.69,0.7441938662396846,1.0,日本精工（株）,1.0,8.0,9.0,22,88,92.22727272727272,1.21,0.22999999999999998,2.7049999999999996,0.22500000000000053,3.16,0.09,4.579710144927537,4.246205381894736,2.2840909090909096,7.880597014925371,3.2835820895522385
350,9036340A010    ,2023,48,11.0,25.0,27.0,日本精工（株）,18.7,0.11,1.24,1.5,2.27,4.36,0.74,0.8998934043970686,3.0,日本精工（株）,1.0,8.0,9.0,80,19,18.7,1.13,0.26,0.77,2.0900000000000003,3.12,0.09,4.216216216216217,3.4670773057731323,2.3375,4.705882352941177,1.9607843137254903
351,9036340A010    ,2023,49,13.0,95.0,93.0,日本精工（株）,18.65,0.16,1.33,1.545,2.255,2.62,0.74,0.8998934043970686,3.0,日本精工（株）,1.0,8.0,9.0,80,80,93.30000000000001,1.1700000000000002,0.21499999999999986,0.71,0.3650000000000002,1.29,0.09,1.7432432432432432,1.433503116810045,2.3312500000000003,5.576407506702412,2.323503127792672
352,9036340A010    ,2023,50,11.0,78.0,87.0,日本精工（株）,18.675,0.11,1.32,1.56,2.2,2.63,0.74,0.8998934043970686,3.0,日本精工（株）,1.0,8.0,9.0,80,89,93.45,1.21,0.24,0.6400000000000001,0.4299999999999997,1.3099999999999998,0.09,1.7702702702702702,1.4557279713342315,2.334375,4.712182061579652,1.963409192324855
353,9036340A010    ,2023,51,15.0,95.0,83.0,日本精工（株）,18.675,0.12,1.33,1.56,4.0,4.47,0.74,0.8998934043970686,3.0,日本精工（株）,1.0,8.0,9.0,80,89,93.55,1.21,0.22999999999999998,2.44,0.46999999999999975,3.1399999999999997,0.09,4.243243243243243,3.4893021602973184,2.334375,6.42570281124498,2.677376171352075
354,9036345A004    ,2023,49,11.0,37.0,42.0,岡谷鋼機（株）,8.28888888888889,0.14,2.43,2.76,5.845,6.02,0.68,0.7999200532978015,1.0,岡谷鋼機（株）,1.0,1.0,2.29,90,38,41.46666666666667,2.29,0.3299999999999996,3.085,0.17499999999999982,3.5899999999999994,0.0,5.279411764705881,4.48794849585235,2.727044444444445,4.033670966532753,0.962347895568728
355,9036345A004    ,2023,50,9.0,34.0,37.0,岡谷鋼機（株）,8.3,0.14,2.4,4.68,5.53,5.77,0.68,0.7999200532978015,1.0,岡谷鋼機（株）,1.0,1.0,2.29,90,43,41.533333333333346,2.26,2.28,0.8500000000000005,0.23999999999999932,3.3699999999999997,0.0,4.955882352941176,4.212921011426857,2.7307000000000006,3.295858204855897,0.7863215006508993
356,9036345A004    ,2023,51,11.0,52.0,37.0,岡谷鋼機（株）,8.3,0.13,2.44,2.75,6.13,6.47,0.68,0.7999200532978015,1.0,岡谷鋼機（株）,1.0,1.0,2.29,90,41,41.57777777777778,2.31,0.31000000000000005,3.38,0.33999999999999986,4.029999999999999,0.0,5.926470588235293,5.038003464703334,2.7307000000000006,4.028271139268319,0.9610596119066547
357,9036628A005    ,2023,48,5.0,6.0,8.0,（株）ジェイテクト,5.616666666666666,0.1,2.02,2.275,5.225,5.52,0.62,0.794140182847192,1.0,（株）ジェイテクト,1.0,1.0,1.9,60,6,5.616666666666666,1.92,0.2549999999999999,2.9499999999999997,0.29499999999999993,3.4999999999999996,0.0,5.64516129032258,4.40728233578563,1.6288333333333331,3.0696817763225215,0.6643341157712919
358,9036628A005    ,2023,49,5.0,28.0,28.0,（株）ジェイテクト,5.5,0.08,2.01,2.27,3.79,5.0,0.62,0.794140182847192,1.0,（株）ジェイテクト,1.0,1.0,1.9,60,23,21.833333333333332,1.9299999999999997,0.26000000000000023,1.52,1.21,2.99,0.0,4.822580645161291,3.7650783382854387,1.595,3.134796238244514,0.6784260515603799
359,9036628A005    ,2023,50,5.0,28.0,26.0,（株）ジェイテクト,5.933333333333334,0.09,2.02,2.6,3.635,4.855,0.62,0.794140182847192,1.0,（株）ジェイテクト,1.0,1.0,1.9,60,28,29.616666666666667,1.93,0.5800000000000001,1.0349999999999997,1.2200000000000006,2.8350000000000004,0.0,4.572580645161291,3.569898691986361,1.7206666666666668,2.905850445563735,0.6288780815025994
360,9036628A005    ,2023,51,6.0,31.0,25.0,（株）ジェイテクト,5.7333333333333325,0.09,2.02,2.57,4.91,5.28,0.62,0.794140182847192,1.0,（株）ジェイテクト,1.0,1.0,1.9,60,31,28.549999999999997,1.93,0.5499999999999998,2.3400000000000003,0.3700000000000001,3.2600000000000002,0.0,5.258064516129033,4.105068689903187,1.6626666666666665,3.608660785886127,0.7809788267962514
361,9036628A006    ,2023,48,3.0,5.0,6.0,（株）ジェイテクト,4.2125,0.1,2.02,2.29,5.07,5.72,0.62,0.8521869104629226,1.0,（株）ジェイテクト,1.0,1.0,1.9,80,5,4.2125,1.92,0.27,2.7800000000000002,0.6499999999999995,3.6999999999999997,0.0,5.967741935483871,4.341770513689416,1.2216250000000002,2.4557454210580167,0.5314672926170334
362,9036628A006    ,2023,49,3.0,21.0,18.0,（株）ジェイテクト,4.05,0.08,2.01,2.27,3.1,5.1,0.62,0.8521869104629226,1.0,（株）ジェイテクト,1.0,1.0,1.9,80,17,16.375,1.9299999999999997,0.26000000000000023,0.8300000000000001,1.9999999999999996,3.09,0.0,4.983870967741935,3.6259651046757555,1.1744999999999999,2.554278416347382,0.552791597567717
363,9036628A006    ,2023,50,3.0,21.0,17.0,（株）ジェイテクト,4.45,0.09,2.02,2.6,3.27,5.05,0.62,0.8521869104629226,1.0,（株）ジェイテクト,1.0,1.0,1.9,80,21,22.212500000000002,1.93,0.5800000000000001,0.6699999999999999,1.7799999999999998,3.03,0.0,4.887096774193548,3.555558015264576,1.2905,2.324680356450988,0.5031024652020795
364,9036628A006    ,2023,51,4.0,23.0,17.0,（株）ジェイテクト,4.3,0.09,2.02,2.57,4.83,5.62,0.62,0.8521869104629226,1.0,（株）ジェイテクト,1.0,1.0,1.9,80,23,21.4125,1.93,0.5499999999999998,2.2600000000000002,0.79,3.6,0.0,5.806451612903226,4.2244253646707834,1.2469999999999999,3.207698476343224,0.6942034015966678
365,9036628A007    ,2023,48,8.0,6.0,8.0,（株）ジェイテクト,5.708333333333332,0.1,2.02,2.28,5.995,6.3,0.57,0.7473617440571498,1.0,（株）ジェイテクト,1.0,1.0,1.9,72,6,5.708333333333332,1.92,0.2599999999999998,3.7150000000000003,0.3049999999999997,4.279999999999999,0.0,7.508771929824561,5.726811726762286,1.6554166666666665,4.832620186257237,1.0458655626974618
366,9036628A007    ,2023,49,7.0,27.0,29.0,（株）ジェイテクト,5.791666666666668,0.08,2.01,2.28,5.3100000000000005,5.95,0.57,0.7473617440571498,1.0,（株）ジェイテクト,1.0,1.0,1.9,72,22,23.27777777777778,1.9299999999999997,0.27,3.0300000000000007,0.6399999999999997,3.9400000000000004,0.0,6.912280701754387,5.271878084916684,1.6795833333333339,4.167700322500619,0.9019649951680445
367,9036628A007    ,2023,50,7.0,28.0,25.0,（株）ジェイテクト,5.4305555555555545,0.09,2.02,2.31,5.325,5.885,0.57,0.7473617440571498,1.0,（株）ジェイテクト,1.0,1.0,1.9,72,28,27.236111111111114,1.93,0.29000000000000004,3.015,0.5599999999999996,3.8649999999999998,0.0,6.780701754385965,5.171525075686036,1.5748611111111108,4.4448364053267495,0.9619422071229532
368,9036628A007    ,2023,51,9.0,29.0,25.0,（株）ジェイテクト,5.583333333333332,0.09,2.02,2.34,5.765000000000001,6.24,0.57,0.7473617440571498,1.0,（株）ジェイテクト,1.0,1.0,1.9,72,28,28.180555555555557,1.93,0.31999999999999984,3.4250000000000007,0.47499999999999964,4.220000000000001,0.0,7.403508771929826,5.646529319377769,1.6191666666666664,5.558414822439527,1.2029405212742261
369,9036628A008    ,2023,48,6.0,5.0,6.0,（株）ジェイテクト,4.11,0.1,2.02,2.28,5.01,5.67,0.58,0.8263357556349303,1.0,（株）ジェイテクト,1.0,1.0,1.9,100,5,4.11,1.92,0.2599999999999998,2.73,0.6600000000000001,3.65,0.0,6.293103448275862,4.417090722639074,1.1919000000000002,5.03397936068462,1.0894432944765224
370,9036628A008    ,2023,49,5.0,20.0,22.0,（株）ジェイテクト,4.17,0.08,2.01,2.28,5.15,6.095000000000001,0.58,0.8263357556349303,1.0,（株）ジェイテクト,1.0,1.0,1.9,100,16,16.76,1.9299999999999997,0.27,2.8700000000000006,0.9450000000000003,4.085000000000001,0.0,7.043103448275864,4.943511123830308,1.2093,4.134623335814108,0.8948065428254411
371,9036628A008    ,2023,50,5.0,20.0,18.0,（株）ジェイテクト,3.91,0.09,2.02,2.31,4.92,5.865,0.58,0.8263357556349303,1.0,（株）ジェイテクト,1.0,1.0,1.9,100,20,19.61,1.93,0.29000000000000004,2.61,0.9450000000000003,3.845,0.0,6.629310344827587,4.653072281793765,1.1339000000000001,4.4095599259193925,0.9543077451616596
372,9036628A008    ,2023,51,6.0,20.0,18.0,（株）ジェイテクト,4.02,0.09,2.02,2.34,5.125,6.005000000000001,0.58,0.8263357556349303,1.0,（株）ジェイテクト,1.0,1.0,1.9,100,20,20.290000000000003,1.93,0.31999999999999984,2.785,0.8800000000000008,3.9850000000000008,0.0,6.8706896551724155,4.822494939648415,1.1657999999999997,5.146680391147711,1.1138338159946537
373,9036630A017    ,2023,48,10.0,11.0,15.0,（株）ジェイテクト,10.388888888888891,0.1,2.02,2.27,5.31,5.69,0.6,0.6959360426382412,1.0,（株）ジェイテクト,1.0,1.0,1.9,72,11,10.388888888888891,1.92,0.25,3.0399999999999996,0.3800000000000008,3.6700000000000004,0.0,6.116666666666667,5.273473099751102,3.0127777777777784,3.3191960169647787,0.7183334663580492
374,9036630A017    ,2023,49,9.0,51.0,52.0,（株）ジェイテクト,10.375,0.08,2.01,2.27,3.87,5.24,0.6,0.6959360426382412,1.0,（株）ジェイテクト,1.0,1.0,1.9,72,41,41.472222222222214,1.9299999999999997,0.26000000000000023,1.6,1.37,3.2300000000000004,0.0,5.383333333333335,4.641231093241433,3.00875,2.9912754466140425,0.6473655817299047
375,9036630A017    ,2023,50,9.0,53.0,48.0,（株）ジェイテクト,10.375,0.09,2.02,2.6,4.68,5.06,0.6,0.6959360426382412,1.0,（株）ジェイテクト,1.0,1.0,1.9,72,53,51.91666666666667,1.93,0.5800000000000001,2.0799999999999996,0.3799999999999999,3.0399999999999996,0.0,5.066666666666666,4.368217499521347,3.00875,2.9912754466140425,0.6473655817299047
376,9036630A017    ,2023,51,13.0,54.0,46.0,（株）ジェイテクト,10.375,0.09,2.02,2.575,5.225,5.6899999999999995,0.6,0.6959360426382412,1.0,（株）ジェイテクト,1.0,1.0,1.9,72,54,51.972222222222214,1.93,0.5550000000000002,2.6499999999999995,0.46499999999999986,3.6699999999999995,0.0,6.116666666666666,5.2734730997511,3.00875,4.320731200664728,0.9350836180543068
377,9036630A018    ,2023,48,12.0,21.0,27.0,（株）ジェイテクト,19.684210526315788,0.1,2.02,2.28,5.0,5.12,0.34,0.4918987341772152,3.0,（株）ジェイテクト,1.0,1.0,1.9,38,21,19.684210526315788,1.92,0.2599999999999998,2.72,0.1200000000000001,3.1,0.0,9.117647058823529,6.302110138960371,5.708421052631579,2.102157477411027,0.45494452869343127
378,9036630A018    ,2023,49,12.0,98.0,96.0,（株）ジェイテクト,19.63157894736842,0.08,2.01,2.275,3.1799999999999997,3.625,0.34,0.4918987341772152,3.0,（株）ジェイテクト,1.0,1.0,1.9,38,78,78.57894736842105,1.9299999999999997,0.2650000000000001,0.9049999999999998,0.4450000000000003,1.6150000000000002,0.0,4.75,3.283196088522903,5.693157894736842,2.1077932883424237,0.4561642191188828
379,9036630A018    ,2023,50,12.0,101.0,90.0,（株）ジェイテクト,19.657894736842106,0.09,2.02,2.6,3.69,4.79,0.34,0.4918987341772152,3.0,（株）ジェイテクト,1.0,1.0,1.9,38,101,98.36842105263159,1.93,0.5800000000000001,1.0899999999999999,1.1,2.77,0.0,8.147058823529411,5.6312403499742665,5.70078947368421,2.104971610580252,0.45555355751363663
380,9036630A018    ,2023,51,22.5,103.0,88.0,（株）ジェイテクト,19.657894736842106,0.09,2.02,2.58,5.08,5.28,0.34,0.4918987341772152,3.0,（株）ジェイテクト,1.0,1.0,1.9,38,103,98.4736842105263,1.93,0.56,2.5,0.20000000000000018,3.2600000000000002,0.0,9.588235294117647,6.627380339680906,5.70078947368421,3.946821769837973,0.8541629203380686
381,9036652A003    ,2023,48,9.0,8.0,11.0,（株）ジェイテクト,6.85,0.1,2.02,2.28,5.865,6.12,0.57,0.7178014533809582,1.0,（株）ジェイテクト,1.0,1.0,1.9,60,8,6.85,1.92,0.2599999999999998,3.5850000000000004,0.2549999999999999,4.1,0.0,7.192982456140351,5.7118858992111985,1.9865,4.530581424616159,0.9804989650288705
382,9036652A003    ,2023,49,9.0,34.0,35.0,（株）ジェイテクト,6.95,0.08,2.01,2.29,5.27,5.85,0.57,0.7178014533809582,1.0,（株）ジェイテクト,1.0,1.0,1.9,60,27,27.93333333333333,1.9299999999999997,0.28000000000000025,2.9799999999999995,0.5800000000000001,3.84,0.0,6.736842105263158,5.349668744627074,2.0155000000000003,4.465393202679235,0.9663910662514764
383,9036652A003    ,2023,50,8.0,33.0,30.0,（株）ジェイテクト,6.5166666666666675,0.09,2.02,2.31,5.195,5.615,0.57,0.7178014533809582,1.0,（株）ジェイテクト,1.0,1.0,1.9,60,34,32.68333333333334,1.93,0.29000000000000004,2.8850000000000002,0.41999999999999993,3.595,0.0,6.30701754385965,5.008348733576649,1.8898333333333335,4.233177528882617,0.9161354353551932
384,9036652A003    ,2023,51,12.0,36.0,30.0,（株）ジェイテクト,6.7,0.09,2.02,2.34,5.8149999999999995,6.145,0.57,0.7178014533809582,1.0,（株）ジェイテクト,1.0,1.0,1.9,60,34,33.81666666666667,1.93,0.31999999999999984,3.4749999999999996,0.33000000000000007,4.125,0.0,7.236842105263158,5.746714471767365,1.943,6.1760164693772515,1.336600579193584
385,9036652A004    ,2023,48,9.0,7.0,9.0,（株）ジェイテクト,6.523809523809524,0.1,2.02,2.28,5.81,6.02,0.57,0.7251915260500061,1.0,（株）ジェイテクト,1.0,1.0,1.9,63,7,6.523809523809524,1.92,0.2599999999999998,3.53,0.20999999999999996,3.9999999999999996,0.0,7.017543859649122,5.515784253281769,1.8919047619047618,4.757110495846967,1.0295239132803138
386,9036652A004    ,2023,49,7.5,29.0,34.0,（株）ジェイテクト,6.6190476190476195,0.08,2.01,2.28,5.245,5.68,0.57,0.7251915260500061,1.0,（株）ジェイテクト,1.0,1.0,1.9,63,24,26.6031746031746,1.9299999999999997,0.27,2.9650000000000003,0.4349999999999996,3.67,0.0,6.43859649122807,5.060732052386023,1.9195238095238096,3.907219052344331,0.8455921829700418
387,9036652A004    ,2023,50,8.0,33.0,28.0,（株）ジェイテクト,6.206349206349207,0.09,2.02,2.31,5.1,5.35,0.57,0.7251915260500061,1.0,（株）ジェイテクト,1.0,1.0,1.9,63,33,31.126984126984127,1.93,0.29000000000000004,2.7899999999999996,0.25,3.3299999999999996,0.0,5.842105263157895,4.591890390857072,1.79984126984127,4.444836405326748,0.9619422071229529
388,9036652A004    ,2023,51,11.0,34.0,28.0,（株）ジェイテクト,6.3809523809523805,0.09,2.02,2.34,5.8100000000000005,6.105,0.57,0.7251915260500061,1.0,（株）ジェイテクト,1.0,1.0,1.9,63,32,32.2063492063492,1.93,0.31999999999999984,3.4700000000000006,0.29499999999999993,4.085000000000001,0.0,7.166666666666669,5.632994668664009,1.8504761904761904,5.944415851775605,1.2864780574738248
389,9036658A001    ,2023,48,4.0,9.0,9.0,（株）ジェイテクト,7.488888888888888,0.1,2.02,2.27,2.85,5.15,0.57,0.7006051371353941,1.0,（株）ジェイテクト,1.0,1.0,1.9,45,9,7.488888888888888,1.92,0.25,0.5800000000000001,2.3000000000000003,3.1300000000000003,0.0,5.491228070175439,4.46756644234414,2.171777777777778,1.8418090657935127,0.39860046946277516
390,9036658A001    ,2023,49,4.0,37.0,33.0,（株）ジェイテクト,7.2,0.08,2.01,2.28,3.02,3.64,0.57,0.7006051371353941,1.0,（株）ジェイテクト,1.0,1.0,1.9,45,31,29.111111111111107,1.9299999999999997,0.27,0.7400000000000002,0.6200000000000001,1.6300000000000003,0.0,2.8596491228070184,2.3265601600705903,2.088,1.9157088122605364,0.41459369817578773
391,9036658A001    ,2023,50,4.0,38.0,33.0,（株）ジェイテクト,7.911111111111111,0.09,2.02,2.32,3.1799999999999997,4.705,0.57,0.7006051371353941,1.0,（株）ジェイテクト,1.0,1.0,1.9,45,38,39.488888888888894,1.93,0.2999999999999998,0.8599999999999999,1.5250000000000004,2.685,0.0,4.710526315789474,3.8324012452696525,2.2942222222222224,1.7435102673382408,0.3773268489015596
392,9036658A001    ,2023,51,7.0,41.0,34.0,（株）ジェイテクト,7.644444444444446,0.09,2.02,2.32,4.71,5.07,0.57,0.7006051371353941,1.0,（株）ジェイテクト,1.0,1.0,1.9,45,41,38.06666666666667,1.93,0.2999999999999998,2.39,0.3600000000000003,3.0500000000000003,0.0,5.350877192982457,4.353379440622883,2.216888888888889,3.1575781876503606,0.6833564734467199
393,9036658A002    ,2023,48,7.0,9.0,13.0,（株）ジェイテクト,9.361111111111109,0.1,2.02,2.28,5.17,5.35,0.59,0.6944841097083152,1.0,（株）ジェイテクト,1.0,1.0,1.9,36,9,9.361111111111109,1.92,0.2599999999999998,2.89,0.17999999999999972,3.3299999999999996,0.0,5.6440677966101696,4.794926123505701,2.7147222222222216,2.5785326921109184,0.5580406572478853
394,9036658A002    ,2023,49,7.0,45.0,46.0,（株）ジェイテクト,9.0,0.08,2.01,2.28,3.56,3.81,0.59,0.6944841097083152,1.0,（株）ジェイテクト,1.0,1.0,1.9,36,37,36.388888888888886,1.9299999999999997,0.27,1.2800000000000002,0.25,1.8000000000000003,0.0,3.0508474576271194,2.591851958651731,2.61,2.681992337164751,0.5804311774461028
395,9036658A002    ,2023,50,7.0,48.0,45.0,（株）ジェイテクト,9.888888888888891,0.09,2.02,2.32,3.57,4.77,0.59,0.6944841097083152,1.0,（株）ジェイテクト,1.0,1.0,1.9,36,48,49.36111111111111,1.93,0.2999999999999998,1.25,1.1999999999999997,2.7499999999999996,0.0,4.6610169491525415,3.959773825717921,2.8677777777777784,2.440914374273537,0.5282575884621833
396,9036658A002    ,2023,51,10.0,51.0,43.0,（株）ジェイテクト,9.555555555555557,0.09,2.02,2.34,4.85,5.12,0.59,0.6944841097083152,1.0,（株）ジェイテクト,1.0,1.0,1.9,36,51,47.58333333333333,1.93,0.31999999999999984,2.51,0.27000000000000046,3.1,0.0,5.254237288135593,4.4637450399002025,2.7711111111111117,3.608660785886126,0.7809788267962512
397,9036659A009    ,2023,48,15.0,21.0,30.0,（株）ジェイテクト,20.777777777777782,0.1,2.02,2.3,5.07,5.15,0.59,0.6379680213191206,1.0,（株）ジェイテクト,1.0,1.0,1.9,36,21,20.777777777777782,1.92,0.2799999999999998,2.7700000000000005,0.08000000000000007,3.1300000000000003,0.0,5.305084745762713,4.906202028007812,6.025555555555557,2.4893970127235843,0.5387500997685369
398,9036659A009    ,2023,49,17.0,106.0,104.0,（株）ジェイテクト,20.722222222222218,0.08,2.01,2.29,3.84,4.07,0.59,0.6379680213191206,1.0,（株）ジェイテクト,1.0,1.0,1.9,36,85,82.94444444444443,1.9299999999999997,0.28000000000000025,1.5499999999999998,0.23000000000000043,2.0600000000000005,0.0,3.4915254237288145,3.2290019737048223,6.009444444444443,2.8288804659332536,0.6122203993437638
399,9036659A009    ,2023,50,17.0,105.0,96.0,（株）ジェイテクト,20.75,0.09,2.02,2.65,4.449999999999999,4.880000000000001,0.59,0.6379680213191206,1.0,（株）ジェイテクト,1.0,1.0,1.9,36,106,103.83333333333334,1.93,0.6299999999999999,1.7999999999999994,0.4300000000000015,2.8600000000000008,0.0,4.847457627118645,4.482983322716404,6.0175,2.8250934773577066,0.6114008271893544
400,9036659A009    ,2023,51,25.5,110.0,92.0,（株）ジェイテクト,20.75,0.09,2.02,2.63,5.289999999999999,5.615,0.59,0.6379680213191206,1.0,（株）ジェイテクト,1.0,1.0,1.9,36,110,103.94444444444443,1.93,0.6099999999999999,2.6599999999999993,0.32500000000000107,3.595,0.0,6.093220338983052,5.635078687120793,6.0175,4.23764021603656,0.9171012407840317
401,9036659A010    ,2023,48,14.0,21.0,31.0,（株）ジェイテクト,20.777777777777782,0.1,2.02,2.3,5.13,5.27,0.59,0.6379680213191206,1.0,（株）ジェイテクト,1.0,1.0,1.9,36,21,20.777777777777782,1.92,0.2799999999999998,2.83,0.13999999999999968,3.2499999999999996,0.0,5.508474576271186,5.094299230359548,6.025555555555557,2.323437211875345,0.5028334264506344
402,9036659A010    ,2023,49,16.0,105.0,104.0,（株）ジェイテクト,20.722222222222218,0.08,2.01,2.29,3.65,3.85,0.59,0.6379680213191206,1.0,（株）ジェイテクト,1.0,1.0,1.9,36,85,82.94444444444443,1.9299999999999997,0.28000000000000025,1.3599999999999999,0.20000000000000018,1.8400000000000003,0.0,3.1186440677966107,2.884157102726637,6.009444444444443,2.6624757326430624,0.5762074346764836
403,9036659A010    ,2023,50,16.0,105.0,95.0,（株）ジェイテクト,20.75,0.09,2.02,2.65,4.69,4.86,0.59,0.6379680213191206,1.0,（株）ジェイテクト,1.0,1.0,1.9,36,105,103.83333333333334,1.93,0.6299999999999999,2.0400000000000005,0.16999999999999993,2.8400000000000003,0.0,4.813559322033899,4.4516337889911135,6.0175,2.658911508101371,0.5754360726488041
