,品番,仕入先名,年,月,週番号,日,印刷～検収LT,検収～入庫LT,入庫～出庫LT,出庫～回収LT,社内LT（検収～回収LT）,納入かんばん数,回収かんばん数,実績納入回数,時間稼働率,加工数,不等ピッチ係数【日】,使用工程,曜日_番号,曜日_名前,在庫数（箱）_1日の中央値,入庫数（箱）_1日の合計値,出庫数（箱）_1日の合計値,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,箱重量,箱種類,基準在庫日数,基準在庫枚数,収容数,日量数,日量数（箱数）,月平均日量数,月平均日量数（箱数）,基準在庫枚数（日数）,基準在庫日数（基準在庫枚数込み）,週最大日量数（箱数）,週最大日量数（箱数）_繰り上げ,実績最小納入回数,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,社内LT-設計値LT,社内LT-設計値LT（基準在庫枚数込み）,便Ave,便Ave_実績便数使用,便Ave_繰り上げ,便Ave_実績便数使用_繰り上げ,設計納入回数-実績納入回数,不等ピッチ在庫,不等ピッチ在庫_繰り上げ,設計値MIN,設計値MIN_実績便数使用,設計値MIN_繰り上げ,設計値MIN_実績便数使用_繰り上げ,設計値MAX,設計値MAX_実績便数使用,設計値MAX_繰り上げ,設計値MAX_実績便数使用_繰り上げ,順立装置在庫量/設計値MIN_繰り上げ,順立装置在庫量/設計値MIN_実績便数使用_繰り上げ,順立装置在庫量-設計値MIN_繰り上げ,順立装置在庫量-設計値MIN_実績便数使用_繰り上げ,順立装置在庫量/設計値MAX_繰り上げ,順立装置在庫量/設計値MAX_実績便数使用_繰り上げ,順立装置在庫量-設計値MAX_繰り上げ,順立装置在庫量-設計値MAX_実績便数使用_繰り上げ
2488,9056439A004    ,（株）ムロコーポレーション,2023.0,12.0,49.0,7.0,,,,,,,1.0,,43.725,130.0,0.0,,3.0,木曜日,1.0,0.0,1.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,61.0,0.61,58.15,0.5815,5.1590713671539135,6.089071367153911,0.61,1.0,1.0,,,,,0.61,0.61,1.0,1.0,,0.0,0.0,0.17300000000000001,0.17300000000000001,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5,-1.0,-1.0
2489,9056439A004    ,（株）ムロコーポレーション,2023.0,12.0,49.0,8.0,0.76,0.14,,,,1.0,,1.0,99.77,390.0,0.0,,4.0,金曜日,1.0,1.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,59.0,0.59,58.15,0.5815,5.1590713671539135,6.089071367153911,0.61,1.0,1.0,,,,,0.61,0.61,1.0,1.0,0.0,0.0,0.0,0.17300000000000001,0.17300000000000001,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5,-1.0,-1.0
2490,9056439A004    ,,2023.0,12.0,49.0,4.0,,,,,,,,,,,,,0.0,月曜日,1.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,60.0,0.6,58.15,0.5815,5.1590713671539135,6.089071367153911,0.61,1.0,1.0,,,,,0.61,0.61,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2491,9056439A004    ,,2023.0,12.0,49.0,5.0,,,,,,,,,,,,,1.0,火曜日,1.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,60.0,0.6,58.15,0.5815,5.1590713671539135,6.089071367153911,0.61,1.0,1.0,,,,,0.61,0.61,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2492,9056439A004    ,,2023.0,12.0,49.0,6.0,,,,,,,,,,,,,2.0,水曜日,1.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,60.0,0.6,58.15,0.5815,5.1590713671539135,6.089071367153911,0.61,1.0,1.0,,,,,0.61,0.61,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2493,9056439A004    ,,2023.0,12.0,49.0,9.0,,,,,,,,,,,,,5.0,土曜日,2.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,58.15,0.5815,5.1590713671539135,6.089071367153911,0.61,1.0,1.0,,,,,0.61,0.61,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2494,9056439A004    ,,2023.0,12.0,49.0,10.0,,,,,,,,,,,,,6.0,日曜日,2.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,58.15,0.5815,5.1590713671539135,6.089071367153911,0.61,1.0,1.0,,,,,0.61,0.61,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2495,9056439A004    ,,2023.0,11.0,48.0,30.0,,,,,,,,,,,,,3.0,木曜日,1.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,9056439A004    ,,2023.0,12.0,48.0,1.0,,,,,,,,,,,,,4.0,金曜日,1.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,59.0,0.59,58.15,0.5815,5.1590713671539135,6.089071367153911,0.59,1.0,1.0,,,,,0.59,0.59,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2497,9056439A004    ,,2023.0,12.0,48.0,2.0,,,,,,,,,,,,,5.0,土曜日,1.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,58.15,0.5815,5.1590713671539135,6.089071367153911,0.59,1.0,1.0,,,,,0.59,0.59,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2498,9056439A004    ,,2023.0,12.0,48.0,3.0,,,,,,,,,,,,,6.0,日曜日,1.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,58.15,0.5815,5.1590713671539135,6.089071367153911,0.59,1.0,1.0,,,,,0.59,0.59,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2499,9056439A004    ,,2023.0,12.0,50.0,11.0,,,,,,,,,,,,,0.0,月曜日,2.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,56.0,0.56,58.15,0.5815,5.1590713671539135,6.089071367153911,0.57,1.0,1.0,,,,,0.57,0.57,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2500,9056439A004    ,,2023.0,12.0,50.0,12.0,,,,,,,,,,,,,1.0,火曜日,2.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,56.0,0.56,58.15,0.5815,5.1590713671539135,6.089071367153911,0.57,1.0,1.0,,,,,0.57,0.57,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2501,9056439A004    ,,2023.0,12.0,50.0,13.0,,,,,,,,,,,,,2.0,水曜日,2.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,56.0,0.56,58.15,0.5815,5.1590713671539135,6.089071367153911,0.57,1.0,1.0,,,,,0.57,0.57,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2502,9056439A004    ,,2023.0,12.0,50.0,14.0,,,,,,,,,,,,,3.0,木曜日,2.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,57.0,0.57,58.15,0.5815,5.1590713671539135,6.089071367153911,0.57,1.0,1.0,,,,,0.57,0.57,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2503,9056439A004    ,,2023.0,12.0,50.0,15.0,,,,,,,,,,,,,4.0,金曜日,2.0,0.0,0.0,1.0,1.0,0.73,5.6,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,55.0,0.55,58.15,0.5815,5.1590713671539135,6.089071367153911,0.57,1.0,1.0,,,,,0.57,0.57,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2504,9056463A029    ,（株）ムロコーポレーション,2023.0,12.0,49.0,7.0,,,,,,,1.0,,43.725,130.0,0.0,,3.0,木曜日,,0.0,0.0,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,66.0,0.66,63.05,0.6305,4.758128469468676,5.6881284694686745,0.66,1.0,1.0,,,,,0.66,0.66,1.0,1.0,,0.0,0.0,0.17300000000000001,0.17300000000000001,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,
2505,9056463A029    ,（株）ムロコーポレーション,2023.0,12.0,49.0,8.0,0.76,0.13,,,,1.0,,1.0,99.77,390.0,0.0,,4.0,金曜日,2.0,2.0,0.0,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,64.0,0.64,63.05,0.6305,4.758128469468676,5.6881284694686745,0.66,1.0,1.0,,,,,0.66,0.66,1.0,1.0,0.0,0.0,0.0,0.17300000000000001,0.17300000000000001,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
2506,9056463A029    ,,2023.0,12.0,49.0,6.0,,,,,,,,,,,,,2.0,水曜日,,0.0,0.0,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,65.0,0.65,63.05,0.6305,4.758128469468676,5.6881284694686745,0.66,1.0,1.0,,,,,0.66,0.66,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,,,,,,,,
2507,9056463A029    ,,2023.0,12.0,49.0,9.0,,,,,,,,,,,,,5.0,土曜日,2.0,0.0,0.0,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,63.05,0.6305,4.758128469468676,5.6881284694686745,0.66,1.0,1.0,,,,,0.66,0.66,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2508,9056463A029    ,,2023.0,12.0,49.0,10.0,,,,,,,,,,,,,6.0,日曜日,2.0,0.0,0.0,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,63.05,0.6305,4.758128469468676,5.6881284694686745,0.66,1.0,1.0,,,,,0.66,0.66,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2509,9056463A029    ,,2023.0,12.0,50.0,11.0,,,,,,,,,,,,,0.0,月曜日,2.0,0.0,0.0,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,61.0,0.61,63.05,0.6305,4.758128469468676,5.6881284694686745,0.62,1.0,1.0,,,,,0.62,0.62,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2510,9056463A029    ,,2023.0,12.0,50.0,12.0,,,,,,,,,,,,,1.0,火曜日,2.0,0.0,0.0,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,61.0,0.61,63.05,0.6305,4.758128469468676,5.6881284694686745,0.62,1.0,1.0,,,,,0.62,0.62,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2511,9056463A029    ,,2023.0,12.0,50.0,13.0,,,,,,,,,,,,,2.0,水曜日,2.0,0.0,0.0,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,61.0,0.61,63.05,0.6305,4.758128469468676,5.6881284694686745,0.62,1.0,1.0,,,,,0.62,0.62,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2512,9056463A029    ,,2023.0,12.0,50.0,14.0,,,,,,,,,,,,,3.0,木曜日,2.0,0.0,0.0,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,62.0,0.62,63.05,0.6305,4.758128469468676,5.6881284694686745,0.62,1.0,1.0,,,,,0.62,0.62,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2513,9056463A029    ,,2023.0,12.0,50.0,15.0,,,,,,,,,,,,,4.0,金曜日,2.0,0.0,0.0,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,60.0,0.6,63.05,0.6305,4.758128469468676,5.6881284694686745,0.62,1.0,1.0,,,,,0.62,0.62,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2514,9056455A046    ,（株）ムロコーポレーション,2023.0,12.0,50.0,13.0,,,,,,,1.0,,99.92,361.5,0.0,,2.0,水曜日,,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,16.0,0.16,15.7,0.157,19.10828025477707,20.03828025477707,0.16,1.0,1.0,,,,,0.16,0.16,1.0,1.0,,0.0,0.0,0.17300000000000001,0.17300000000000001,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,
2515,9056455A046    ,（株）ムロコーポレーション,2023.0,12.0,50.0,14.0,0.75,0.16000000000000006,13.76,22.26,36.18,1.0,,1.0,99.605,389.0,0.0,,3.0,木曜日,1.0,1.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,16.0,0.16,15.7,0.157,19.10828025477707,20.03828025477707,0.16,1.0,1.0,38.90322580645161,1.805544165466734,35.25,16.14171974522293,0.16,0.16,1.0,1.0,0.0,0.0,0.0,0.17300000000000001,0.17300000000000001,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5,-1.0,-1.0
2516,9056455A046    ,,2023.0,12.0,50.0,11.0,,,,,,,,,,,,,0.0,月曜日,,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,16.0,0.16,15.7,0.157,19.10828025477707,20.03828025477707,0.16,1.0,1.0,,,,,0.16,0.16,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,,,,,,,,
2517,9056455A046    ,,2023.0,12.0,50.0,12.0,,,,,,,,,,,,,1.0,火曜日,,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,16.0,0.16,15.7,0.157,19.10828025477707,20.03828025477707,0.16,1.0,1.0,,,,,0.16,0.16,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,,,,,,,,
2518,9056455A046    ,,2023.0,12.0,50.0,15.0,,,,,,,,,,,,,4.0,金曜日,1.0,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,16.0,0.16,15.7,0.157,19.10828025477707,20.03828025477707,0.16,1.0,1.0,,,,,0.16,0.16,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2519,9056455A046    ,,2023.0,11.0,48.0,30.0,,,,,,,,,,,,,3.0,木曜日,2.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,9056455A046    ,,2023.0,12.0,48.0,1.0,,,,,,,,,,,,,4.0,金曜日,2.0,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,15.0,0.15,15.7,0.157,19.10828025477707,20.03828025477707,0.15,1.0,1.0,,,,,0.15,0.15,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,
2521,9056455A046    ,,2023.0,12.0,48.0,2.0,,,,,,,,,,,,,5.0,土曜日,1.0,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,15.7,0.157,19.10828025477707,20.03828025477707,0.15,1.0,1.0,,,,,0.15,0.15,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2522,9056455A046    ,,2023.0,12.0,48.0,3.0,,,,,,,,,,,,,6.0,日曜日,1.0,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,15.7,0.157,19.10828025477707,20.03828025477707,0.15,1.0,1.0,,,,,0.15,0.15,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2523,9056455A046    ,,2023.0,12.0,49.0,4.0,,,,,,,,,,,,,0.0,月曜日,1.0,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,15.0,0.15,15.7,0.157,19.10828025477707,20.03828025477707,0.15,1.0,1.0,,,,,0.15,0.15,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2524,9056455A046    ,,2023.0,12.0,49.0,5.0,,,,,,,,,,,,,1.0,火曜日,1.0,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,15.0,0.15,15.7,0.157,19.10828025477707,20.03828025477707,0.15,1.0,1.0,,,,,0.15,0.15,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2525,9056455A046    ,,2023.0,12.0,49.0,6.0,,,,,,,,,,,,,2.0,水曜日,1.0,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,15.0,0.15,15.7,0.157,19.10828025477707,20.03828025477707,0.15,1.0,1.0,,,,,0.15,0.15,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2526,9056455A046    ,,2023.0,12.0,49.0,7.0,,,,,,,,,,,,,3.0,木曜日,1.0,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,15.0,0.15,15.7,0.157,19.10828025477707,20.03828025477707,0.15,1.0,1.0,,,,,0.15,0.15,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2527,9056455A046    ,,2023.0,12.0,49.0,8.0,,,,,,,,,,,,,4.0,金曜日,1.0,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,15.0,0.15,15.7,0.157,19.10828025477707,20.03828025477707,0.15,1.0,1.0,,,,,0.15,0.15,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,
2528,9056455A046    ,,2023.0,12.0,49.0,9.0,,,,,,,,,,,,,5.0,土曜日,,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,15.7,0.157,19.10828025477707,20.03828025477707,0.15,1.0,1.0,,,,,0.15,0.15,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,,,,,,,,
2529,9056455A046    ,,2023.0,12.0,49.0,10.0,,,,,,,,,,,,,6.0,日曜日,,0.0,0.0,1.0,1.0,0.73,7.71,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,15.7,0.157,19.10828025477707,20.03828025477707,0.15,1.0,1.0,,,,,0.15,0.15,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,,,,,,,,
2530,9056457A136    ,（株）ムロコーポレーション,2023.0,12.0,50.0,13.0,,,,,,,1.0,,99.92,361.5,0.0,,2.0,水曜日,3.0,0.0,1.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,74.0,0.74,76.8,0.768,3.90625,4.83625,0.76,1.0,1.0,,,,,0.76,0.76,1.0,1.0,,0.0,0.0,0.17300000000000001,0.17300000000000001,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.5,1.5,1.0,1.0
2531,9056457A136    ,（株）ムロコーポレーション,2023.0,12.0,50.0,14.0,0.75,0.15000000000000002,,,,1.0,,1.0,99.605,389.0,0.0,,3.0,木曜日,2.0,1.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,76.0,0.76,76.8,0.768,3.90625,4.83625,0.76,1.0,1.0,,,,,0.76,0.76,1.0,1.0,0.0,0.0,0.0,0.17300000000000001,0.17300000000000001,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
2532,9056457A136    ,,2023.0,12.0,50.0,11.0,,,,,,,,,,,,,0.0,月曜日,4.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,74.0,0.74,76.8,0.768,3.90625,4.83625,0.76,1.0,1.0,,,,,0.76,0.76,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,4.0,4.0,3.0,3.0,,,,
2533,9056457A136    ,,2023.0,12.0,50.0,12.0,,,,,,,,,,,,,1.0,火曜日,4.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,74.0,0.74,76.8,0.768,3.90625,4.83625,0.76,1.0,1.0,,,,,0.76,0.76,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,4.0,4.0,3.0,3.0,,,,
2534,9056457A136    ,,2023.0,12.0,50.0,15.0,,,,,,,,,,,,,4.0,金曜日,3.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,73.0,0.73,76.8,0.768,3.90625,4.83625,0.76,1.0,1.0,,,,,0.76,0.76,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,3.0,3.0,2.0,2.0,,,,
2535,9056457A136    ,,2023.0,11.0,48.0,30.0,,,,,,,,,,,,,3.0,木曜日,7.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,9056457A136    ,,2023.0,12.0,48.0,1.0,,,,,,,,,,,,,4.0,金曜日,7.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,78.0,0.78,76.8,0.768,3.90625,4.83625,0.78,1.0,1.0,,,,,0.78,0.78,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,7.0,7.0,6.0,6.0,,,,
2537,9056457A136    ,,2023.0,12.0,48.0,2.0,,,,,,,,,,,,,5.0,土曜日,6.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,76.8,0.768,3.90625,4.83625,0.78,1.0,1.0,,,,,0.78,0.78,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,6.0,6.0,5.0,5.0,,,,
2538,9056457A136    ,,2023.0,12.0,48.0,3.0,,,,,,,,,,,,,6.0,日曜日,6.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,76.8,0.768,3.90625,4.83625,0.78,1.0,1.0,,,,,0.78,0.78,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,6.0,6.0,5.0,5.0,,,,
2539,9056457A136    ,,2023.0,12.0,49.0,4.0,,,,,,,,,,,,,0.0,月曜日,6.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,79.0,0.79,76.8,0.768,3.90625,4.83625,0.8,1.0,1.0,,,,,0.8,0.8,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,6.0,6.0,5.0,5.0,,,,
2540,9056457A136    ,,2023.0,12.0,49.0,5.0,,,,,,,,,,,,,1.0,火曜日,6.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,79.0,0.79,76.8,0.768,3.90625,4.83625,0.8,1.0,1.0,,,,,0.8,0.8,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,6.0,6.0,5.0,5.0,,,,
2541,9056457A136    ,,2023.0,12.0,49.0,6.0,,,,,,,,,,,,,2.0,水曜日,6.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,80.0,0.8,76.8,0.768,3.90625,4.83625,0.8,1.0,1.0,,,,,0.8,0.8,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,6.0,6.0,5.0,5.0,,,,
2542,9056457A136    ,,2023.0,12.0,49.0,7.0,,,,,,,,,,,,,3.0,木曜日,6.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,80.0,0.8,76.8,0.768,3.90625,4.83625,0.8,1.0,1.0,,,,,0.8,0.8,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,6.0,6.0,5.0,5.0,,,,
2543,9056457A136    ,,2023.0,12.0,49.0,8.0,,,,,,,,,,,,,4.0,金曜日,6.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,78.0,0.78,76.8,0.768,3.90625,4.83625,0.8,1.0,1.0,,,,,0.8,0.8,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,6.0,6.0,5.0,5.0,,,,
2544,9056457A136    ,,2023.0,12.0,49.0,9.0,,,,,,,,,,,,,5.0,土曜日,5.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,76.8,0.768,3.90625,4.83625,0.8,1.0,1.0,,,,,0.8,0.8,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,5.0,5.0,4.0,4.0,,,,
2545,9056457A136    ,,2023.0,12.0,49.0,10.0,,,,,,,,,,,,,6.0,日曜日,4.0,0.0,0.0,1.0,1.0,0.73,4.9,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,76.8,0.768,3.90625,4.83625,0.8,1.0,1.0,,,,,0.8,0.8,1.0,1.0,,,,0.17300000000000001,0.17300000000000001,1.0,1.0,,,,,4.0,4.0,3.0,3.0,,,,
