,仕入先名,品番,検収日,納入便,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,かんばん数,最大日量数（箱数）,日量数（箱数）2,ユニークな納入便の数,不等ピッチ係数,日在庫数（箱）,合計入庫数（箱）,合計出庫数（箱）,不等ピッチ在庫,最大便Ave,便Ave+不等ピッチ在庫,差分,設計値MIN,設計値MAX,在庫数/設計値MAX
110,アイシン機工（株）,35771ECB010    ,19,5.0,1.0,6.0,4.92,12.0,94.25,86.0,6.0,0.07,25.291666666666668,104.0,93.0,6.597500000000001,15.708333333333334,22.305833333333336,-10.305833333333336,10.0,33.0,0.7664141414141414
111,アイシン機工（株）,35771ECB010    ,19,6.0,1.0,6.0,4.92,17.0,94.25,86.0,6.0,0.07,25.291666666666668,104.0,93.0,6.597500000000001,15.708333333333334,22.305833333333336,-5.305833333333336,10.0,33.0,0.7664141414141414
112,アイシン機工（株）,35771ECB010    ,20,1.0,1.0,6.0,4.92,17.0,94.25,82.5,6.0,0.07,26.0,78.0,82.0,6.597500000000001,15.708333333333334,22.305833333333336,-5.305833333333336,10.0,33.0,0.7878787878787878
113,アイシン機工（株）,35771ECB010    ,20,2.0,1.0,6.0,4.92,6.0,94.25,82.5,6.0,0.07,26.0,78.0,82.0,6.597500000000001,15.708333333333334,22.305833333333336,-16.305833333333336,10.0,33.0,0.7878787878787878
114,アイシン機工（株）,35771ECB010    ,20,3.0,1.0,6.0,4.92,17.0,94.25,82.5,6.0,0.07,26.0,78.0,82.0,6.597500000000001,15.708333333333334,22.305833333333336,-5.305833333333336,10.0,33.0,0.7878787878787878
115,アイシン機工（株）,35771ECB010    ,20,4.0,1.0,6.0,4.92,17.0,94.25,82.5,6.0,0.07,26.0,78.0,82.0,6.597500000000001,15.708333333333334,22.305833333333336,-5.305833333333336,10.0,33.0,0.7878787878787878
116,アイシン機工（株）,35771ECB010    ,20,5.0,1.0,6.0,4.92,14.0,94.25,82.5,6.0,0.07,26.0,78.0,82.0,6.597500000000001,15.708333333333334,22.305833333333336,-8.305833333333336,10.0,33.0,0.7878787878787878
117,アイシン機工（株）,35771ECB010    ,20,6.0,1.0,6.0,4.92,17.0,94.25,82.5,6.0,0.07,26.0,78.0,82.0,6.597500000000001,15.708333333333334,22.305833333333336,-5.305833333333336,10.0,33.0,0.7878787878787878
118,アイシン機工（株）,35771ECB010    ,21,1.0,1.0,6.0,4.92,17.0,94.25,91.5,6.0,0.07,31.0,90.0,87.0,6.597500000000001,15.708333333333334,22.305833333333336,-5.305833333333336,10.0,33.0,0.9393939393939394
119,アイシン機工（株）,35771ECB010    ,21,2.0,1.0,6.0,4.92,8.0,94.25,91.5,6.0,0.07,31.0,90.0,87.0,6.597500000000001,15.708333333333334,22.305833333333336,-14.305833333333336,10.0,33.0,0.9393939393939394
120,アイシン機工（株）,35771ECB010    ,21,3.0,1.0,6.0,4.92,12.0,94.25,91.5,6.0,0.07,31.0,90.0,87.0,6.597500000000001,15.708333333333334,22.305833333333336,-10.305833333333336,10.0,33.0,0.9393939393939394
121,アイシン機工（株）,35771ECB010    ,21,4.0,1.0,6.0,4.92,15.0,94.25,91.5,6.0,0.07,31.0,90.0,87.0,6.597500000000001,15.708333333333334,22.305833333333336,-7.305833333333336,10.0,33.0,0.9393939393939394
122,アイシン機工（株）,35771ECB010    ,21,5.0,1.0,6.0,4.92,16.0,94.25,91.5,6.0,0.07,31.0,90.0,87.0,6.597500000000001,15.708333333333334,22.305833333333336,-6.305833333333336,10.0,33.0,0.9393939393939394
123,アイシン機工（株）,35771ECB010    ,21,6.0,1.0,6.0,4.92,17.0,94.25,91.5,6.0,0.07,31.0,90.0,87.0,6.597500000000001,15.708333333333334,22.305833333333336,-5.305833333333336,10.0,33.0,0.9393939393939394
124,アイシン機工（株）,35771ECB010    ,22,1.0,1.0,6.0,4.92,18.0,94.25,81.0,6.0,0.07,38.208333333333336,89.0,72.0,6.597500000000001,15.708333333333334,22.305833333333336,-4.305833333333336,10.0,33.0,1.1578282828282829
125,アイシン機工（株）,35771ECB010    ,22,2.0,1.0,6.0,4.92,5.0,94.25,81.0,6.0,0.07,38.208333333333336,89.0,72.0,6.597500000000001,15.708333333333334,22.305833333333336,-17.305833333333336,10.0,33.0,1.1578282828282829
126,アイシン機工（株）,35771ECB010    ,22,3.0,1.0,6.0,4.92,18.0,94.25,81.0,6.0,0.07,38.208333333333336,89.0,72.0,6.597500000000001,15.708333333333334,22.305833333333336,-4.305833333333336,10.0,33.0,1.1578282828282829
127,アイシン機工（株）,35771ECB010    ,22,4.0,1.0,6.0,4.92,18.0,94.25,81.0,6.0,0.07,38.208333333333336,89.0,72.0,6.597500000000001,15.708333333333334,22.305833333333336,-4.305833333333336,10.0,33.0,1.1578282828282829
128,アイシン機工（株）,35771ECB010    ,22,5.0,1.0,6.0,4.92,13.0,94.25,81.0,6.0,0.07,38.208333333333336,89.0,72.0,6.597500000000001,15.708333333333334,22.305833333333336,-9.305833333333336,10.0,33.0,1.1578282828282829
129,アイシン機工（株）,35771ECB010    ,22,6.0,1.0,6.0,4.92,17.0,94.25,81.0,6.0,0.07,38.208333333333336,89.0,72.0,6.597500000000001,15.708333333333334,22.305833333333336,-5.305833333333336,10.0,33.0,1.1578282828282829
130,アイシン機工（株）,35771ECB010    ,23,5.0,1.0,6.0,4.92,15.0,94.25,0.0,2.0,0.07,50.125,18.0,9.0,6.597500000000001,15.708333333333334,22.305833333333336,-7.305833333333336,10.0,33.0,1.518939393939394
131,アイシン機工（株）,35771ECB010    ,23,6.0,1.0,6.0,4.92,6.0,94.25,0.0,2.0,0.07,50.125,18.0,9.0,6.597500000000001,15.708333333333334,22.305833333333336,-16.305833333333336,10.0,33.0,1.518939393939394
132,アイシン機工（株）,35771ECB010    ,25,1.0,1.0,6.0,4.92,17.0,94.25,86.25,4.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-5.305833333333336,10.0,33.0,
133,アイシン機工（株）,35771ECB010    ,25,2.0,1.0,6.0,4.92,7.0,94.25,86.25,4.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-15.305833333333336,10.0,33.0,
134,アイシン機工（株）,35771ECB010    ,25,3.0,1.0,6.0,4.92,10.0,94.25,86.25,4.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-12.305833333333336,10.0,33.0,
135,アイシン機工（株）,35771ECB010    ,25,4.0,1.0,6.0,4.92,17.0,94.25,86.25,4.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-5.305833333333336,10.0,33.0,
136,アイシン機工（株）,35771ECB010    ,26,2.0,1.0,6.0,4.92,5.0,94.25,94.25,5.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-17.305833333333336,10.0,33.0,
137,アイシン機工（株）,35771ECB010    ,26,3.0,1.0,6.0,4.92,18.0,94.25,94.25,5.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-4.305833333333336,10.0,33.0,
138,アイシン機工（株）,35771ECB010    ,26,4.0,1.0,6.0,4.92,18.0,94.25,94.25,5.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-4.305833333333336,10.0,33.0,
139,アイシン機工（株）,35771ECB010    ,26,5.0,1.0,6.0,4.92,16.0,94.25,94.25,5.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-6.305833333333336,10.0,33.0,
140,アイシン機工（株）,35771ECB010    ,26,6.0,1.0,6.0,4.92,4.0,94.25,94.25,5.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-18.305833333333336,10.0,33.0,
141,アイシン機工（株）,35771ECB010    ,27,1.0,1.0,6.0,4.92,18.0,94.25,89.0,6.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-4.305833333333336,10.0,33.0,
142,アイシン機工（株）,35771ECB010    ,27,2.0,1.0,6.0,4.92,12.0,94.25,89.0,6.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-10.305833333333336,10.0,33.0,
143,アイシン機工（株）,35771ECB010    ,27,3.0,1.0,6.0,4.92,18.0,94.25,89.0,6.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-4.305833333333336,10.0,33.0,
144,アイシン機工（株）,35771ECB010    ,27,4.0,1.0,6.0,4.92,18.0,94.25,89.0,6.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-4.305833333333336,10.0,33.0,
145,アイシン機工（株）,35771ECB010    ,27,5.0,1.0,6.0,4.92,11.0,94.25,89.0,6.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-11.305833333333336,10.0,33.0,
146,アイシン機工（株）,35771ECB010    ,27,6.0,1.0,6.0,4.92,18.0,94.25,89.0,6.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-4.305833333333336,10.0,33.0,
147,アイシン機工（株）,35771ECB010    ,28,1.0,1.0,6.0,4.92,18.0,94.25,87.5,6.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-4.305833333333336,10.0,33.0,
148,アイシン機工（株）,35771ECB010    ,28,2.0,1.0,6.0,4.92,2.0,94.25,87.5,6.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-20.305833333333336,10.0,33.0,
149,アイシン機工（株）,35771ECB010    ,28,3.0,1.0,6.0,4.92,2.0,94.25,87.5,6.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-20.305833333333336,10.0,33.0,
150,アイシン機工（株）,35771ECB010    ,28,4.0,1.0,6.0,4.92,14.0,94.25,87.5,6.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-8.305833333333336,10.0,33.0,
151,アイシン機工（株）,35771ECB010    ,28,5.0,1.0,6.0,4.92,11.0,94.25,87.5,6.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-11.305833333333336,10.0,33.0,
152,アイシン機工（株）,35771ECB010    ,28,6.0,1.0,6.0,4.92,18.0,94.25,87.5,6.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-4.305833333333336,10.0,33.0,
153,アイシン機工（株）,35771ECB010    ,29,5.0,1.0,6.0,4.92,16.0,94.25,0.0,1.0,0.07,,,,6.597500000000001,15.708333333333334,22.305833333333336,-6.305833333333336,10.0,33.0,
154,アイシン機工（株）,35771ECE010    ,1,1.0,1.0,6.0,4.92,12.0,73.83333333333333,68.5,6.0,0.07,39.875,54.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-5.47388888888889,8.0,26.0,1.5336538461538463
155,アイシン機工（株）,35771ECE010    ,1,2.0,1.0,6.0,4.92,7.0,73.83333333333333,68.5,6.0,0.07,39.875,54.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-10.47388888888889,8.0,26.0,1.5336538461538463
156,アイシン機工（株）,35771ECE010    ,1,3.0,1.0,6.0,4.92,12.0,73.83333333333333,68.5,6.0,0.07,39.875,54.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-5.47388888888889,8.0,26.0,1.5336538461538463
157,アイシン機工（株）,35771ECE010    ,1,4.0,1.0,6.0,4.92,8.0,73.83333333333333,68.5,6.0,0.07,39.875,54.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-9.47388888888889,8.0,26.0,1.5336538461538463
158,アイシン機工（株）,35771ECE010    ,1,5.0,1.0,6.0,4.92,14.0,73.83333333333333,68.5,6.0,0.07,39.875,54.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-3.47388888888889,8.0,26.0,1.5336538461538463
159,アイシン機工（株）,35771ECE010    ,1,6.0,1.0,6.0,4.92,14.0,73.83333333333333,68.5,6.0,0.07,39.875,54.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-3.47388888888889,8.0,26.0,1.5336538461538463
160,アイシン機工（株）,35771ECE010    ,2,5.0,1.0,6.0,4.92,14.0,73.83333333333333,0.0,2.0,0.07,42.25,42.0,32.0,5.168333333333334,12.305555555555555,17.47388888888889,-3.47388888888889,8.0,26.0,1.625
161,アイシン機工（株）,35771ECE010    ,2,6.0,1.0,6.0,4.92,14.0,73.83333333333333,0.0,2.0,0.07,42.25,42.0,32.0,5.168333333333334,12.305555555555555,17.47388888888889,-3.47388888888889,8.0,26.0,1.625
162,アイシン機工（株）,35771ECE010    ,4,1.0,1.0,6.0,4.92,14.0,73.83333333333333,69.5,2.0,0.07,38.291666666666664,28.0,37.0,5.168333333333334,12.305555555555555,17.47388888888889,-3.47388888888889,8.0,26.0,1.4727564102564101
163,アイシン機工（株）,35771ECE010    ,4,4.0,1.0,6.0,4.92,13.0,73.83333333333333,69.5,2.0,0.07,38.291666666666664,28.0,37.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.4727564102564101
164,アイシン機工（株）,35771ECE010    ,5,1.0,1.0,6.0,4.92,13.0,73.83333333333333,70.0,6.0,0.07,39.625,76.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5240384615384615
165,アイシン機工（株）,35771ECE010    ,5,2.0,1.0,6.0,4.92,7.0,73.83333333333333,70.0,6.0,0.07,39.625,76.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-10.47388888888889,8.0,26.0,1.5240384615384615
166,アイシン機工（株）,35771ECE010    ,5,3.0,1.0,6.0,4.92,13.0,73.83333333333333,70.0,6.0,0.07,39.625,76.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5240384615384615
167,アイシン機工（株）,35771ECE010    ,5,4.0,1.0,6.0,4.92,13.0,73.83333333333333,70.0,6.0,0.07,39.625,76.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5240384615384615
168,アイシン機工（株）,35771ECE010    ,5,5.0,1.0,6.0,4.92,7.0,73.83333333333333,70.0,6.0,0.07,39.625,76.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-10.47388888888889,8.0,26.0,1.5240384615384615
169,アイシン機工（株）,35771ECE010    ,5,6.0,1.0,6.0,4.92,13.0,73.83333333333333,70.0,6.0,0.07,39.625,76.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5240384615384615
170,アイシン機工（株）,35771ECE010    ,6,1.0,1.0,6.0,4.92,13.0,73.83333333333333,70.33333333333333,6.0,0.07,39.291666666666664,70.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5112179487179487
171,アイシン機工（株）,35771ECE010    ,6,2.0,1.0,6.0,4.92,7.0,73.83333333333333,70.33333333333333,6.0,0.07,39.291666666666664,70.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-10.47388888888889,8.0,26.0,1.5112179487179487
172,アイシン機工（株）,35771ECE010    ,6,3.0,1.0,6.0,4.92,13.0,73.83333333333333,70.33333333333333,6.0,0.07,39.291666666666664,70.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5112179487179487
173,アイシン機工（株）,35771ECE010    ,6,4.0,1.0,6.0,4.92,13.0,73.83333333333333,70.33333333333333,6.0,0.07,39.291666666666664,70.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5112179487179487
174,アイシン機工（株）,35771ECE010    ,6,5.0,1.0,6.0,4.92,11.0,73.83333333333333,70.33333333333333,6.0,0.07,39.291666666666664,70.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-6.47388888888889,8.0,26.0,1.5112179487179487
175,アイシン機工（株）,35771ECE010    ,6,6.0,1.0,6.0,4.92,13.0,73.83333333333333,70.33333333333333,6.0,0.07,39.291666666666664,70.0,72.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5112179487179487
176,アイシン機工（株）,35771ECE010    ,7,1.0,1.0,6.0,4.92,13.0,73.83333333333333,70.5,6.0,0.07,39.458333333333336,84.0,62.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5176282051282053
177,アイシン機工（株）,35771ECE010    ,7,2.0,1.0,6.0,4.92,6.0,73.83333333333333,70.5,6.0,0.07,39.458333333333336,84.0,62.0,5.168333333333334,12.305555555555555,17.47388888888889,-11.47388888888889,8.0,26.0,1.5176282051282053
178,アイシン機工（株）,35771ECE010    ,7,3.0,1.0,6.0,4.92,13.0,73.83333333333333,70.5,6.0,0.07,39.458333333333336,84.0,62.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5176282051282053
179,アイシン機工（株）,35771ECE010    ,7,4.0,1.0,6.0,4.92,13.0,73.83333333333333,70.5,6.0,0.07,39.458333333333336,84.0,62.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5176282051282053
180,アイシン機工（株）,35771ECE010    ,7,5.0,1.0,6.0,4.92,13.0,73.83333333333333,70.5,6.0,0.07,39.458333333333336,84.0,62.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5176282051282053
181,アイシン機工（株）,35771ECE010    ,7,6.0,1.0,6.0,4.92,13.0,73.83333333333333,70.5,6.0,0.07,39.458333333333336,84.0,62.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.5176282051282053
182,アイシン機工（株）,35771ECE010    ,8,1.0,1.0,6.0,4.92,13.0,73.83333333333333,69.0,6.0,0.07,43.708333333333336,67.0,75.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.6810897435897436
183,アイシン機工（株）,35771ECE010    ,8,2.0,1.0,6.0,4.92,13.0,73.83333333333333,69.0,6.0,0.07,43.708333333333336,67.0,75.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.6810897435897436
184,アイシン機工（株）,35771ECE010    ,8,3.0,1.0,6.0,4.92,13.0,73.83333333333333,69.0,6.0,0.07,43.708333333333336,67.0,75.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.6810897435897436
185,アイシン機工（株）,35771ECE010    ,8,4.0,1.0,6.0,4.92,8.0,73.83333333333333,69.0,6.0,0.07,43.708333333333336,67.0,75.0,5.168333333333334,12.305555555555555,17.47388888888889,-9.47388888888889,8.0,26.0,1.6810897435897436
186,アイシン機工（株）,35771ECE010    ,8,5.0,1.0,6.0,4.92,13.0,73.83333333333333,69.0,6.0,0.07,43.708333333333336,67.0,75.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.6810897435897436
187,アイシン機工（株）,35771ECE010    ,8,6.0,1.0,6.0,4.92,13.0,73.83333333333333,69.0,6.0,0.07,43.708333333333336,67.0,75.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.6810897435897436
188,アイシン機工（株）,35771ECE010    ,9,5.0,1.0,6.0,4.92,6.0,73.83333333333333,0.0,2.0,0.07,37.375,21.0,36.0,5.168333333333334,12.305555555555555,17.47388888888889,-11.47388888888889,8.0,26.0,1.4375
189,アイシン機工（株）,35771ECE010    ,9,6.0,1.0,6.0,4.92,10.0,73.83333333333333,0.0,2.0,0.07,37.375,21.0,36.0,5.168333333333334,12.305555555555555,17.47388888888889,-7.47388888888889,8.0,26.0,1.4375
190,アイシン機工（株）,35771ECE010    ,11,1.0,1.0,6.0,4.92,13.0,73.83333333333333,65.16666666666666,4.0,0.07,33.041666666666664,29.0,36.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.2708333333333333
191,アイシン機工（株）,35771ECE010    ,11,2.0,1.0,6.0,4.92,1.0,73.83333333333333,65.16666666666666,4.0,0.07,33.041666666666664,29.0,36.0,5.168333333333334,12.305555555555555,17.47388888888889,-16.47388888888889,8.0,26.0,1.2708333333333333
192,アイシン機工（株）,35771ECE010    ,11,3.0,1.0,6.0,4.92,13.0,73.83333333333333,65.16666666666666,4.0,0.07,33.041666666666664,29.0,36.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.2708333333333333
193,アイシン機工（株）,35771ECE010    ,11,4.0,1.0,6.0,4.92,13.0,73.83333333333333,65.16666666666666,4.0,0.07,33.041666666666664,29.0,36.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.2708333333333333
194,アイシン機工（株）,35771ECE010    ,12,1.0,1.0,6.0,4.92,13.0,73.83333333333333,65.0,6.0,0.07,32.375,64.0,66.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.2451923076923077
195,アイシン機工（株）,35771ECE010    ,12,2.0,1.0,6.0,4.92,11.0,73.83333333333333,65.0,6.0,0.07,32.375,64.0,66.0,5.168333333333334,12.305555555555555,17.47388888888889,-6.47388888888889,8.0,26.0,1.2451923076923077
196,アイシン機工（株）,35771ECE010    ,12,3.0,1.0,6.0,4.92,13.0,73.83333333333333,65.0,6.0,0.07,32.375,64.0,66.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.2451923076923077
197,アイシン機工（株）,35771ECE010    ,12,4.0,1.0,6.0,4.92,13.0,73.83333333333333,65.0,6.0,0.07,32.375,64.0,66.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.2451923076923077
198,アイシン機工（株）,35771ECE010    ,12,5.0,1.0,6.0,4.92,13.0,73.83333333333333,65.0,6.0,0.07,32.375,64.0,66.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.2451923076923077
199,アイシン機工（株）,35771ECE010    ,12,6.0,1.0,6.0,4.92,13.0,73.83333333333333,65.0,6.0,0.07,32.375,64.0,66.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.2451923076923077
200,アイシン機工（株）,35771ECE010    ,13,1.0,1.0,6.0,4.92,13.0,73.83333333333333,65.33333333333337,6.0,0.07,38.458333333333336,71.0,64.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.4791666666666667
201,アイシン機工（株）,35771ECE010    ,13,2.0,1.0,6.0,4.92,6.0,73.83333333333333,65.33333333333337,6.0,0.07,38.458333333333336,71.0,64.0,5.168333333333334,12.305555555555555,17.47388888888889,-11.47388888888889,8.0,26.0,1.4791666666666667
202,アイシン機工（株）,35771ECE010    ,13,3.0,1.0,6.0,4.92,13.0,73.83333333333333,65.33333333333337,6.0,0.07,38.458333333333336,71.0,64.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.4791666666666667
203,アイシン機工（株）,35771ECE010    ,13,4.0,1.0,6.0,4.92,13.0,73.83333333333333,65.33333333333337,6.0,0.07,38.458333333333336,71.0,64.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.4791666666666667
204,アイシン機工（株）,35771ECE010    ,13,5.0,1.0,6.0,4.92,8.0,73.83333333333333,65.33333333333337,6.0,0.07,38.458333333333336,71.0,64.0,5.168333333333334,12.305555555555555,17.47388888888889,-9.47388888888889,8.0,26.0,1.4791666666666667
205,アイシン機工（株）,35771ECE010    ,13,6.0,1.0,6.0,4.92,13.0,73.83333333333333,65.33333333333337,6.0,0.07,38.458333333333336,71.0,64.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.4791666666666667
206,アイシン機工（株）,35771ECE010    ,14,1.0,1.0,6.0,4.92,13.0,73.83333333333333,66.83333333333339,6.0,0.07,40.583333333333336,67.0,69.0,5.168333333333334,12.305555555555555,17.47388888888889,-4.47388888888889,8.0,26.0,1.560897435897436
207,アイシン機工（株）,35771ECE010    ,14,2.0,1.0,6.0,4.92,8.0,73.83333333333333,66.83333333333339,6.0,0.07,40.583333333333336,67.0,69.0,5.168333333333334,12.305555555555555,17.47388888888889,-9.47388888888889,8.0,26.0,1.560897435897436
208,アイシン機工（株）,35771ECE010    ,14,3.0,1.0,6.0,4.92,10.0,73.83333333333333,66.83333333333339,6.0,0.07,40.583333333333336,67.0,69.0,5.168333333333334,12.305555555555555,17.47388888888889,-7.47388888888889,8.0,26.0,1.560897435897436
209,アイシン機工（株）,35771ECE010    ,14,4.0,1.0,6.0,4.92,11.0,73.83333333333333,66.83333333333339,6.0,0.07,40.583333333333336,67.0,69.0,5.168333333333334,12.305555555555555,17.47388888888889,-6.47388888888889,8.0,26.0,1.560897435897436
210,アイシン機工（株）,35771ECE010    ,14,5.0,1.0,6.0,4.92,9.0,73.83333333333333,66.83333333333339,6.0,0.07,40.583333333333336,67.0,69.0,5.168333333333334,12.305555555555555,17.47388888888889,-8.47388888888889,8.0,26.0,1.560897435897436
