,品番,年月日,年,月,週番号,日,曜日_番号,曜日_名前,手配）品名,手配）仕入先名,手配）手配区分,手配）仕入先発送場所名,手配）受入場所,手配）受入場所名,納入回数（間隔）,納入回数（回数）,納入回数（遅れ）,箱重量,箱種類,基準在庫日数,基準在庫枚数,収容数,日量数,日量計算数,日量数（箱数）,日量計算数（箱数）,月平均日量数,月平均日量数（箱数）,基準在庫枚数（日数）,基準在庫日数（基準在庫枚数込み）,印刷～検収LT,検収～入庫LT,入庫～出庫LT,出庫～回収LT,社内LT（検収～回収LT）,納入かんばん数,回収かんばん数,仕入先名,実績納入回数,在庫数（箱）_1日の平均値,入庫数（箱）_1日の合計値,出庫数（箱）_1日の合計値,時間稼働率,加工数,発送場所名,不等ピッチ係数【日】,使用工程
9659,9056463A033,2023-12-30,2023,12,52,30,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,10.65,0.1065,28.16901408450704,29.09901408450704,,,,,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,
9660,9056463A034,2023-12-01,2023,12,48,1,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,5.0,4.0,0.05,0.04,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,1.0,,0.0,3.1666666666666665,0.0,1.0,94.61500000000001,369.5,,,
9661,9056463A034,2023-12-02,2023,12,48,2,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,
9662,9056463A034,2023-12-03,2023,12,48,3,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,
9663,9056463A034,2023-12-04,2023,12,49,4,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,5.0,4.0,0.05,0.04,4.6,0.046,65.21739130434783,66.14739130434783,,,1.73,1.2800000000000002,,1.0,0.0,（株）ムロコーポレーション,1.0,3.083333333333333,1.0,0.0,96.84,378.5,,0.0,
9664,9056463A034,2023-12-05,2023,12,49,5,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,5.0,4.0,0.05,0.04,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,1.0,,0.0,3.583333333333333,0.0,1.0,99.01,386.0,,,
9665,9056463A034,2023-12-06,2023,12,49,6,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,5.0,4.0,0.05,0.04,4.6,0.046,65.21739130434783,66.14739130434783,0.76,0.14,1.0199999999999998,3.4400000000000004,4.6000000000000005,1.0,1.0,（株）ムロコーポレーション,1.0,2.708333333333333,1.0,1.0,99.455,388.5,,0.0,
9666,9056463A034,2023-12-07,2023,12,49,7,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,5.0,4.0,0.05,0.04,4.6,0.046,65.21739130434783,66.14739130434783,0.75,0.13,3.41,1.6199999999999992,5.159999999999999,1.0,1.0,（株）ムロコーポレーション,1.0,3.0416666666666665,1.0,1.0,43.725,130.0,,0.0,
9667,9056463A034,2023-12-08,2023,12,49,8,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,5.0,4.0,0.05,0.04,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,99.77000000000001,390.0,,,
9668,9056463A034,2023-12-09,2023,12,49,9,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,
9669,9056463A034,2023-12-10,2023,12,49,10,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,
9670,9056463A034,2023-12-11,2023,12,50,11,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,4.0,3.0,0.04,0.03,4.6,0.046,65.21739130434783,66.14739130434783,0.7599999999999998,0.14000000000000012,1.0199999999999996,1.4200000000000008,2.5800000000000005,1.0,1.0,（株）ムロコーポレーション,1.0,2.375,1.0,1.0,99.22,388.0,,0.0,
9671,9056463A034,2023-12-12,2023,12,50,12,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,4.0,3.0,0.04,0.03,4.6,0.046,65.21739130434783,66.14739130434783,0.76,0.12,5.4399999999999995,0.9699999999999998,6.529999999999999,1.0,1.0,（株）ムロコーポレーション,1.0,3.0416666666666665,1.0,1.0,99.85,390.0,,0.0,
9672,9056463A034,2023-12-13,2023,12,50,13,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,4.0,3.0,0.04,0.03,4.6,0.046,65.21739130434783,66.14739130434783,0.75,0.16000000000000003,6.87,1.5799999999999992,8.61,1.0,0.0,（株）ムロコーポレーション,1.0,3.083333333333333,1.0,0.0,99.92,361.5,,0.0,
9673,9056463A034,2023-12-14,2023,12,50,14,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,5.0,4.0,0.05,0.04,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,1.0,,0.0,3.2916666666666665,0.0,1.0,99.60499999999999,389.0,,,
9674,9056463A034,2023-12-15,2023,12,50,15,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,4.0,3.0,0.04,0.03,4.6,0.046,65.21739130434783,66.14739130434783,0.75,0.14,9.99,0.7400000000000002,10.870000000000001,1.0,1.0,（株）ムロコーポレーション,1.0,3.0,0.0,0.0,99.85,390.0,,0.0,
9675,9056463A034,2023-12-16,2023,12,50,16,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
9676,9056463A034,2023-12-17,2023,12,50,17,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
9677,9056463A034,2023-12-18,2023,12,51,18,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,4.0,3.0,0.04,0.03,4.6,0.046,65.21739130434783,66.14739130434783,0.7599999999999998,0.26000000000000023,0.22999999999999998,1.5799999999999996,2.07,1.0,1.0,（株）ムロコーポレーション,1.0,2.3043478260869565,0.0,1.0,100.0,364.5,,0.0,
9678,9056463A034,2023-12-19,2023,12,51,19,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,5.0,4.0,0.05,0.04,4.6,0.046,65.21739130434783,66.14739130434783,0.76,0.16000000000000003,2.41,3.6,6.17,1.0,1.0,（株）ムロコーポレーション,1.0,2.333333333333333,2.0,1.0,100.0,390.0,,0.0,
9679,9056463A034,2023-12-20,2023,12,51,20,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,5.0,4.0,0.05,0.04,4.6,0.046,65.21739130434783,66.14739130434783,0.76,0.17000000000000004,5.6499999999999995,0.5800000000000001,6.3999999999999995,1.0,1.0,（株）ムロコーポレーション,1.0,2.875,1.0,1.0,100.0,362.5,,0.0,
9680,9056463A034,2023-12-21,2023,12,51,21,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,5.0,4.0,0.05,0.04,4.6,0.046,65.21739130434783,66.14739130434783,0.76,0.2500000000000001,5.1,,,1.0,0.0,（株）ムロコーポレーション,1.0,3.0,0.0,0.0,100.0,327.5,,0.0,
9681,9056463A034,2023-12-22,2023,12,51,22,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,4.0,3.0,0.04,0.03,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,1.0,,0.0,3.333333333333333,1.0,1.0,100.0,230.5,,,
9682,9056463A034,2023-12-23,2023,12,51,23,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,
9683,9056463A034,2023-12-24,2023,12,51,24,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,
9684,9056463A034,2023-12-25,2023,12,52,25,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,5.0,4.0,0.05,0.04,4.6,0.046,65.21739130434783,66.14739130434783,0.75,0.16999999999999993,2.06,,,1.0,1.0,（株）ムロコーポレーション,1.0,2.958333333333333,1.0,1.0,100.0,421.0,,0.0,
9685,9056463A034,2023-12-26,2023,12,52,26,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,5.0,4.0,0.05,0.04,4.6,0.046,65.21739130434783,66.14739130434783,0.76,0.15000000000000002,1.9,11.02,13.07,1.0,1.0,（株）ムロコーポレーション,1.0,2.6666666666666665,1.0,1.0,100.0,423.0,,0.0,
9686,9056463A034,2023-12-27,2023,12,52,27,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,4.0,3.0,0.04,0.03,4.6,0.046,65.21739130434783,66.14739130434783,0.76,0.12,,,13.67,1.0,1.0,（株）ムロコーポレーション,1.0,2.25,1.0,1.0,100.0,415.0,,0.0,
9687,9056463A034,2023-12-28,2023,12,52,28,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,4.0,3.0,0.04,0.03,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,0.0,,0.0,1.7916666666666667,0.0,2.0,100.0,384.5,,,
9688,9056463A034,2023-12-29,2023,12,52,29,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,
9689,9056463A034,2023-12-30,2023,12,52,30,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,7.43,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,4.6,0.046,65.21739130434783,66.14739130434783,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,
9690,9056463A035,2023-12-01,2023,12,48,1,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,1.0,,0.0,2.25,0.0,1.0,94.61500000000001,369.5,,,
9691,9056463A035,2023-12-02,2023,12,48,2,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,
9692,9056463A035,2023-12-03,2023,12,48,3,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,,
9693,9056463A035,2023-12-04,2023,12,49,4,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,8.19,1.83,,1.0,0.0,（株）ムロコーポレーション,1.0,2.083333333333333,1.0,0.0,96.84,378.5,,0.0,
9694,9056463A035,2023-12-05,2023,12,49,5,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,99.01,386.0,,,
9695,9056463A035,2023-12-06,2023,12,49,6,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,99.455,388.5,,,
9696,9056463A035,2023-12-07,2023,12,49,7,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,1.0,,0.0,2.708333333333333,0.0,1.0,43.725,130.0,,,
9697,9056463A035,2023-12-08,2023,12,49,8,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.76,0.14,9.8,2.129999999999999,12.07,1.0,0.0,（株）ムロコーポレーション,1.0,2.125,1.0,0.0,99.77000000000001,390.0,,0.0,
9698,9056463A035,2023-12-09,2023,12,49,9,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,
9699,9056463A035,2023-12-10,2023,12,49,10,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,
9700,9056463A035,2023-12-11,2023,12,50,11,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,99.22,388.0,,,
9701,9056463A035,2023-12-12,2023,12,50,12,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,99.85,390.0,,,
9702,9056463A035,2023-12-13,2023,12,50,13,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,1.0,,0.0,2.083333333333333,0.0,1.0,99.92,361.5,,,
9703,9056463A035,2023-12-14,2023,12,50,14,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.75,0.15000000000000002,10.94,1.0300000000000011,12.120000000000001,1.0,1.0,（株）ムロコーポレーション,1.0,2.0,1.0,1.0,99.60499999999999,389.0,,0.0,
9704,9056463A035,2023-12-15,2023,12,50,15,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,2.0,0.0,0.0,99.85,390.0,,,
9705,9056463A035,2023-12-16,2023,12,50,16,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
9706,9056463A035,2023-12-17,2023,12,50,17,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,,,,0.0,0.0,,,
9707,9056463A035,2023-12-18,2023,12,51,18,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.7599999999999998,0.26000000000000023,1.7599999999999998,5.1000000000000005,7.120000000000001,1.0,1.0,（株）ムロコーポレーション,1.0,1.6956521739130437,0.0,1.0,100.0,364.5,,0.0,
9708,9056463A035,2023-12-19,2023,12,51,19,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.76,0.15000000000000002,6.92,,,1.0,0.0,（株）ムロコーポレーション,1.0,2.083333333333333,2.0,0.0,100.0,390.0,,0.0,
9709,9056463A035,2023-12-20,2023,12,51,20,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,1.0,,0.0,2.7916666666666665,0.0,1.0,100.0,362.5,,,
9710,9056463A035,2023-12-21,2023,12,51,21,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.76,0.2600000000000001,5.71,,,1.0,0.0,（株）ムロコーポレーション,1.0,2.0,0.0,0.0,100.0,327.5,,0.0,
9711,9056463A035,2023-12-22,2023,12,51,22,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,1.0,0.0,100.0,230.5,,,
9712,9056463A035,2023-12-23,2023,12,51,23,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,
9713,9056463A035,2023-12-24,2023,12,51,24,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,
9714,9056463A035,2023-12-25,2023,12,52,25,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,1.0,,0.0,2.833333333333333,0.0,1.0,100.0,421.0,,,
9715,9056463A035,2023-12-26,2023,12,52,26,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.76,0.14,1.47,11.360000000000001,12.97,1.0,1.0,（株）ムロコーポレーション,1.0,1.9166666666666667,1.0,1.0,100.0,423.0,,0.0,
9716,9056463A035,2023-12-27,2023,12,52,27,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.76,0.12,,,14.370000000000001,1.0,0.0,（株）ムロコーポレーション,1.0,1.8333333333333333,1.0,1.0,100.0,415.0,,0.0,
9717,9056463A035,2023-12-28,2023,12,52,28,3,木曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,1.375,0.0,1.0,100.0,384.5,,,
9718,9056463A035,2023-12-29,2023,12,52,29,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,
9719,9056463A035,2023-12-30,2023,12,52,30,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,
9720,9056463A036,2023-12-01,2023,12,48,1,4,金曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,94.61500000000001,369.5,,,
9721,9056463A036,2023-12-02,2023,12,48,2,5,土曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,
9722,9056463A036,2023-12-03,2023,12,48,3,6,日曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,,
9723,9056463A036,2023-12-04,2023,12,49,4,0,月曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,96.84,378.5,,,
9724,9056463A036,2023-12-05,2023,12,49,5,1,火曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,99.01,386.0,,,
9725,9056463A036,2023-12-06,2023,12,49,6,2,水曜日,SHIM,（株）ムロコーポレーション,手配,,1Y,安城第１工場,1.0,1.0,0.73,6.5,TP-131 ﾊﾝﾖｳ,0.93,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,,,,,,0.0,0.0,,0.0,3.0,0.0,0.0,99.455,388.5,,,
