,Unnamed: 0,Unnamed: 0.1,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,A,B,C,収容数,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収回収LT）,回収かんばん数,日量数（箱数）,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX,時間稼働率,加工数,先週からの順立装置在庫量増加率,先週からの社内LT増加率,先週からの回収かんばん増加率,納入かんばん数,納入数/日量数,入庫数/納入数,出庫数/入庫数,回収数/出庫数,回収数/納入数,便Ave,箱種類_AW131ﾌﾀﾅｼ,箱種類_TP131ﾌﾀﾅｼ,箱種類_TP341ﾌﾀﾅｼ,箱種類_サンボックス＃２０Ｂフタナシ,箱種類_サンボックス＃２４Ａフタアリ,箱種類_サンボックス＃２４Ｂフタナシ,箱種類_サンボックス＃９Ｂフタナシ,箱種類_サンボックス＃９Ｆフタナシ,箱種類_サンボックス＃Ｋ１０Ｂフタナシ,箱種類_サンボックスＣ３フタナシ,箱種類_テンバコ１０フタナシ,箱種類_ＡＷ１３１フタナシ,箱種類_Ｔ２０３フタナシ,箱種類_ＴＰ１３１フタナシ,箱種類_ＴＰ３３１フタアリ,箱種類_ＴＰ３３１フタナシ,箱種類_ＴＰ３３１．５フタアリ,箱種類_ＴＰ３３１．５フタナシ,箱種類_ＴＰ３３２,箱種類_ＴＰ３３２フタアリ,箱種類_ＴＰ３３２フタナシ,箱種類_ＴＰ３４１フタナシ,箱種類_ＴＰ３４２フタアリ,箱種類_ＴＰ３４２フタナシ,箱種類_ＴＰ３６２フタナシ,箱種類_ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,箱種類_ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,仕入先名_アイコー（株）,仕入先名_アイシン機工（株）,仕入先名_アイシン精機（株）,仕入先名_サトープレス工業（株）,仕入先名_サンコール（株）,仕入先名_マレリ（株）,仕入先名_ミズショー（株）,仕入先名_三共鋼業（株）,仕入先名_中庸スプリング（株）,仕入先名_五興商事（株）,仕入先名_伊藤金属工業（株）,仕入先名_住友電気工業（株）,仕入先名_住友電装（株）,仕入先名_佐藤工業（株）,仕入先名_多摩川精機販売（株）,仕入先名_大橋鉄工（株）,仕入先名_小川工業（株）,仕入先名_岡谷鋼機（株）,仕入先名_愛産樹脂工業（株）,仕入先名_新光ゴム工業（株）,仕入先名_日本精工（株）,仕入先名_矢崎総業（株）,仕入先名_石黒ゴム工業（株）,仕入先名_（株）オンド,仕入先名_（株）オーハシテクニカ,仕入先名_（株）ギフ加藤製作所,仕入先名_（株）ジェイテクト,仕入先名_（株）ニフコ,仕入先名_（株）バルカー,仕入先名_（株）ムロコーポレーション,仕入先名_（株）メタルテック,仕入先名_（株）旭工業所,仕入先名_（株）杉浦製作所,仕入先名_（株）東郷製作所,仕入先名_（株）松尾製作所,仕入先名_（株）槌屋,仕入先名_（株）浅賀井製作所,仕入先名_（株）青山製作所,仕入先名_ＮＯＫ（株）,使用工程_1.デフ・大物ギヤ・Brg,使用工程_2.MGケース,使用工程_3.ギヤサブ・共通部品,使用工程_4.TA・カバー・メイン,使用工程_7.ファイナル前半,使用工程_8.ファイナル後半
188,195,289,35771ECE010    ,2023,37,47.0,384.0,380.0,0.79,0.8138230289279638,2.0,1.0,6.0,4.92,6.0,0.8099999999999998,0.20000000000000007,0.34999999999999964,0.1399999999999999,0.76,371.0,415.33333333333337,0.9620253164556962,0.9338639642590798,1.1469133660144892,0.12,0.5157138998847322,99.44,462.0,0.0,-0.13636363636363624,-0.14516129032258066,379.0,0.9125200642054572,1.0131926121372032,0.9895833333333334,0.9763157894736842,0.9788918205804752,69.22222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
189,196,290,35771ECE010    ,2023,38,52.0,364.0,372.0,0.79,0.8138230289279638,2.0,1.0,6.0,4.92,6.0,0.8,0.18500000000000005,0.2749999999999999,0.1499999999999999,0.6099999999999999,390.0,408.83333333333337,0.772151898734177,0.7495487081553138,1.2890999438084638,0.12,0.5786157709302444,99.905,450.0,0.1063829787234043,-0.19736842105263167,0.05121293800539073,383.0,0.9368120668569098,0.9503916449086162,1.021978021978022,1.0483870967741935,1.0182767624020888,68.1388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
190,197,291,35771ECE010    ,2023,39,57.0,398.0,385.0,0.79,0.8138230289279638,2.0,1.0,6.0,4.92,6.0,0.8049999999999999,0.2100000000000002,0.54,0.13999999999999968,0.9999999999999996,414.0,414.33333333333337,1.265822784810126,1.2287683740251043,1.3942945358874559,0.12,0.6252295472825509,99.955,464.0,0.09615384615384626,0.6393442622950816,0.061538461538461535,389.0,0.9388576025744166,1.0231362467866325,0.9673366834170856,1.0753246753246752,1.06426735218509,69.05555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191,198,294,35847ECB010    ,2023,36,7.0,26.0,28.0,0.51,0.7139825157843613,1.0,1.0,1.0,1.9,80.0,1.93,0.14000000000000035,1.4049999999999998,0.1449999999999998,2.51,32.0,25.8375,4.921568627450982,3.5154922487738847,0.9342208431343108,0.0,0.24943346672776906,99.895,480.0,-0.2222222222222222,-0.17434210526315808,4.333333333333333,27.0,1.0449927431059507,0.9629629629629628,1.0769230769230769,1.1428571428571428,1.1851851851851851,25.8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
192,199,295,35847ECB010    ,2023,37,5.0,28.0,28.0,0.51,0.7139825157843613,1.0,1.0,1.0,1.9,80.0,1.93,0.17000000000000035,0.9899999999999998,0.2600000000000007,1.7400000000000002,17.0,24.2125,3.4117647058823533,2.4370344672775137,0.7120858775568334,0.0,0.1913127857825576,99.44,462.0,-0.2857142857142857,-0.3067729083665338,-0.46875,17.0,0.7021166752710377,1.6470588235294117,1.0,0.6071428571428571,1.0,24.2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
193,200,296,35847ECB010    ,2023,38,4.0,28.0,27.0,0.51,0.7139825157843613,1.0,1.0,1.0,1.9,80.0,1.9400000000000004,0.14999999999999947,0.7000000000000002,0.31499999999999995,2.0,28.0,23.4125,3.92156862745098,2.801189042847717,0.5891341568937901,0.0,0.158905085756061,99.905,450.0,-0.2,0.14942528735632174,0.6470588235294117,29.0,1.2386545648691938,0.9655172413793104,0.9642857142857144,1.037037037037037,0.9655172413793104,23.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194,201,297,35847ECB010    ,2023,39,5.0,30.0,28.0,0.51,0.7139825157843613,1.0,1.0,1.0,1.9,80.0,1.94,0.1200000000000001,0.7400000000000002,0.3099999999999996,1.6899999999999995,31.0,24.57500000000001,3.3137254901960773,2.36700474120632,0.701582067562353,0.0,0.18864128875106906,99.955,464.0,0.25,-0.15500000000000025,0.1071428571428572,31.0,1.2614445574771107,0.967741935483871,0.9333333333333332,1.1071428571428572,1.0,24.57500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
195,202,300,35847ECB020    ,2023,36,8.0,23.0,27.0,0.5,0.6784847013113162,1.0,1.0,1.0,1.9,70.0,1.93,0.1299999999999999,1.7350000000000003,0.33999999999999986,2.37,30.0,29.528571428571425,4.74,3.493078024337867,0.9342208431343108,0.0,0.25047574076058554,99.895,480.0,0.0,-0.008368200836820439,3.2857142857142856,23.0,0.7789066279632318,1.0,1.173913043478261,1.1111111111111112,1.3043478260869563,29.528571428571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
196,203,301,35847ECB020    ,2023,37,5.0,29.0,24.0,0.5,0.6784847013113162,1.0,1.0,1.0,1.9,70.0,1.935,0.16000000000000014,0.7649999999999997,0.3449999999999997,1.35,16.0,27.67142857142857,2.7,1.9897279885468864,0.6230751428622292,0.0,0.16847453805313692,99.44,462.0,-0.375,-0.430379746835443,-0.4666666666666667,17.0,0.6143520908621579,1.7058823529411764,0.8275862068965517,0.6666666666666666,0.9411764705882352,27.67142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
197,204,302,35847ECB020    ,2023,38,7.0,27.0,24.0,0.5,0.6784847013113162,1.0,1.0,1.0,1.9,70.0,1.9400000000000004,0.14999999999999947,0.8899999999999997,0.16999999999999993,1.3099999999999996,27.0,26.757142857142853,2.619999999999999,1.9307730851825333,0.9021116777436162,0.0,0.2414033534716758,99.905,450.0,0.3999999999999999,-0.029629629629630005,0.6875,27.0,1.009076348104645,1.0,0.8888888888888888,1.125,1.0,26.757142857142853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198,205,303,35847ECB020    ,2023,39,8.0,30.0,26.0,0.5,0.6784847013113162,1.0,1.0,1.0,1.9,70.0,2.0700000000000003,0.10000000000000007,0.8500000000000001,0.15000000000000036,1.1899999999999995,29.0,28.085714285714282,2.379999999999999,1.7539083750894766,0.9822148945872944,0.0,0.2625342472699949,99.955,464.0,0.1428571428571428,-0.09160305343511466,0.07407407407407418,30.0,1.0681586978636826,1.0,0.8666666666666667,1.1153846153846154,0.9666666666666668,28.085714285714282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
199,206,306,35847ECE010    ,2023,36,18.0,59.0,60.0,0.5,0.5794100964265456,1.0,1.0,1.0,1.9,40.0,1.93,0.1299999999999999,1.7649999999999997,0.19999999999999973,2.1800000000000006,66.0,66.49999999999999,4.360000000000001,3.762447381302008,0.933367902514908,0.0,0.2543868737164618,99.895,480.0,-0.16279069767441856,0.07125307125307123,2.6666666666666665,60.0,0.9022556390977444,0.9833333333333332,1.0169491525423728,1.1,1.1,66.49999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200,207,307,35847ECE010    ,2023,37,16.0,65.0,56.0,0.5,0.5794100964265456,1.0,1.0,1.0,1.9,40.0,1.93,0.1499999999999999,1.2049999999999996,0.20499999999999985,1.865,38.0,62.3,3.73,3.2187909936368087,0.8855925167432335,0.0,0.2413251434511605,99.44,462.0,-0.11111111111111116,-0.14449541284403689,-0.4242424242424242,39.0,0.6260032102728732,1.6666666666666667,0.8615384615384616,0.6785714285714286,0.9743589743589745,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
201,208,308,35847ECE010    ,2023,38,19.0,61.0,56.0,0.5,0.5794100964265456,1.0,1.0,1.0,1.9,40.0,1.9400000000000004,0.14999999999999947,1.54,0.21999999999999967,1.8900000000000008,61.0,61.32499999999999,3.7800000000000016,3.261938325991191,1.0683610498053056,0.0,0.29025531461749365,99.905,450.0,0.1875,0.013404825737265869,0.6052631578947371,61.0,0.9947003668976764,1.0,0.918032786885246,1.0892857142857142,1.0,61.32499999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202,209,309,35847ECE010    ,2023,39,18.0,62.0,57.0,0.5,0.5794100964265456,1.0,1.0,1.0,1.9,40.0,1.94,0.1200000000000001,1.5099999999999998,0.20000000000000007,1.95,63.0,62.15000000000001,3.9,3.3654919236417036,0.9986961466973672,0.0,0.2716727045444373,99.955,464.0,-0.05263157894736848,0.03174603174603119,0.03278688524590168,63.0,1.0136765888978276,0.9841269841269841,0.9193548387096774,1.1052631578947372,1.0,62.15000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203,210,312,35847ECE020    ,2023,36,14.0,41.0,40.0,0.49,0.6091151446398185,1.0,1.0,1.0,1.9,60.0,1.93,0.1200000000000001,1.95,0.22000000000000064,2.4300000000000006,45.0,44.33333333333333,4.959183673469388,3.9893935020067612,1.0889292196007259,0.0,0.2938773022261758,99.895,480.0,-0.125,0.2590673575129532,2.75,41.0,0.924812030075188,1.0,0.975609756097561,1.125,1.0975609756097562,44.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204,211,313,35847ECE020    ,2023,37,12.0,43.0,37.0,0.49,0.6091151446398185,1.0,1.0,1.0,1.9,60.0,1.93,0.1499999999999999,1.895,0.19500000000000028,3.08,24.0,41.53333333333333,6.285714285714287,5.056515220650544,0.9962915813361376,0.0,0.2690203461123623,99.44,462.0,-0.1428571428571429,0.26748971193415616,-0.4666666666666667,25.0,0.6019261637239166,1.72,0.8604651162790697,0.6486486486486487,0.96,41.53333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205,212,314,35847ECE020    ,2023,38,14.0,40.0,38.0,0.49,0.6091151446398185,1.0,1.0,1.0,1.9,60.0,1.9400000000000004,0.14999999999999947,1.955,0.23000000000000045,2.33,40.0,40.88333333333333,4.755102040816327,3.825220929907717,1.180820107679548,0.0,0.31740043524265865,99.905,450.0,0.16666666666666674,-0.24350649350649345,0.6666666666666667,40.0,0.9783938035059112,1.0,0.95,1.0526315789473684,1.0,40.88333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206,213,315,35847ECE020    ,2023,39,12.0,42.0,38.0,0.49,0.6091151446398185,1.0,1.0,1.0,1.9,60.0,1.94,0.1200000000000001,1.54,0.21,1.95,43.0,41.433333333333344,3.9795918367346936,3.2013651559313514,0.9986961466973672,0.0,0.2696405251474944,99.955,464.0,-0.1428571428571429,-0.16309012875536488,0.07499999999999996,42.0,1.0136765888978276,1.0,0.9047619047619048,1.131578947368421,1.0238095238095235,41.433333333333344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
207,214,318,35882ECB010    ,2023,36,10.0,39.0,42.0,0.5,0.6274890723652258,1.0,1.0,1.0,1.9,50.0,1.93,0.1200000000000001,0.8499999999999999,0.25,1.6700000000000004,46.0,41.34,3.3400000000000007,2.6614009287925704,0.8341257527984918,0.0,0.2260340312286797,99.895,480.0,-0.2,0.33599999999999985,2.2857142857142856,40.0,0.9675858732462506,0.975,1.0769230769230769,1.0952380952380951,1.15,41.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
208,215,319,35882ECB010    ,2023,37,7.0,44.0,40.0,0.5,0.6274890723652258,1.0,1.0,1.0,1.9,50.0,1.93,0.17000000000000035,0.5899999999999999,0.27999999999999936,1.41,25.0,38.74,2.82,2.2470510835913315,0.6230751428622292,0.0,0.16949121704466902,99.44,462.0,-0.30000000000000004,-0.15568862275449125,-0.4565217391304348,26.0,0.6711409395973154,1.6923076923076923,0.9090909090909092,0.625,0.9615384615384616,38.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
209,216,320,35882ECB010    ,2023,38,7.0,40.0,39.0,0.5,0.6274890723652258,1.0,1.0,1.0,1.9,50.0,1.9400000000000004,0.14999999999999947,0.79,0.2399999999999997,1.6399999999999997,43.0,37.46000000000001,3.28,2.6135913312693497,0.6443654841025829,0.0,0.17509908207392058,99.905,450.0,0.0,0.16312056737588645,0.72,41.0,1.0945008008542445,0.975609756097561,0.975,1.1025641025641026,1.048780487804878,37.46000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
210,217,321,35882ECB010    ,2023,39,8.0,46.0,41.0,0.5,0.6274890723652258,1.0,1.0,1.0,1.9,50.0,2.0700000000000003,0.1200000000000001,0.5700000000000003,0.21999999999999967,1.14,45.0,39.32,2.28,1.8167647058823528,0.7015820675623532,0.0,0.19053252428604184,99.955,464.0,0.1428571428571428,-0.3048780487804877,0.046511627906976834,48.0,1.2207527975584944,0.9583333333333334,0.8913043478260869,1.0975609756097562,0.9375,39.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
211,218,324,36108ECB010    ,2023,36,5.0,12.0,13.0,0.64,1.0224672170956774,1.0,1.0,1.0,1.97,150.0,1.295,0.2749999999999999,1.7300000000000004,0.1849999999999996,2.9450000000000003,14.0,13.78,4.6015625,2.8802879454319186,1.2216993349068823,0.0,0.3186601115271242,99.895,480.0,-0.16666666666666666,-0.011744966442953086,3.666666666666667,12.0,0.8708272859216256,1.0,1.0833333333333333,1.0769230769230769,1.1666666666666667,13.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
212,219,325,36108ECB010    ,2023,37,3.0,10.0,12.0,0.64,1.0224672170956774,1.0,1.0,1.0,1.97,150.0,1.3,0.28000000000000025,0.5,0.5499999999999998,1.5499999999999998,13.0,12.913333333333332,2.421875,1.5159410239115358,0.7822155473162185,0.0,0.2091872889088131,99.44,462.0,-0.4,-0.4736842105263159,-0.0714285714285714,13.0,1.0067114093959733,0.7692307692307693,1.2,1.0833333333333333,1.0,12.913333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
213,220,326,36108ECB010    ,2023,38,3.0,13.0,12.0,0.64,1.0224672170956774,1.0,1.0,1.0,1.97,150.0,1.29,0.2599999999999998,1.79,0.5999999999999996,2.6000000000000005,13.0,12.486666666666665,4.062500000000001,2.5428688143032216,0.8089436813409052,0.0,0.21551811333988172,99.905,450.0,0.0,0.6774193548387102,0.0,13.0,1.0411105178857447,1.0,0.9230769230769232,1.0833333333333333,1.0,12.486666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
214,221,327,36108ECB010    ,2023,39,3.0,13.0,11.0,0.64,1.0224672170956774,1.0,1.0,1.0,1.97,150.0,1.2999999999999998,0.2999999999999998,1.1800000000000006,0.5500000000000007,2.58,13.0,13.106666666666666,4.03125,2.5233082849624275,0.7706772711859183,0.0,0.20643133704951452,99.955,464.0,0.0,-0.007692307692307888,0.0,13.0,0.9918616480162769,1.0,0.8461538461538461,1.181818181818182,1.0,13.106666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
215,224,332,41310ECB010    ,2023,36,55.0,978.0,924.0,0.69,0.7001991257892181,2.0,1.0,4.0,4.0,2.0,1.02,0.46,0.22,0.09000000000000008,0.79,979.0,1033.5,1.1449275362318845,1.1282504803323832,0.4257377842283503,0.05,0.17714749755494066,99.895,480.0,-0.1970802919708029,-0.10227272727272707,2.599264705882353,897.0,0.8679245283018868,1.0903010033444815,0.9447852760736196,1.0595238095238095,1.0914158305462651,258.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
216,225,333,41310ECB010    ,2023,37,47.0,876.0,905.0,0.69,0.7001991257892181,2.0,1.0,4.0,4.0,2.0,1.0,0.29000000000000004,0.16999999999999993,0.08000000000000007,0.73,804.0,968.5,1.0579710144927537,1.0425605704337209,0.3882292204439856,0.05,0.16154631904488592,99.44,462.0,-0.1454545454545455,-0.07594936708860768,-0.17875383043922366,872.0,0.9003613835828601,1.0045871559633028,1.0331050228310503,0.8883977900552487,0.9220183486238532,242.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
217,226,334,41310ECB010    ,2023,38,57.5,802.0,862.0,0.69,0.7001991257892181,2.0,1.0,4.0,4.0,2.0,1.0099999999999998,0.23,0.31000000000000005,0.10000000000000007,0.7600000000000002,876.0,936.5,1.1014492753623193,1.0854055253830523,0.4911906033101976,0.05,0.2043055598107028,99.905,450.0,0.22340425531914887,0.04109589041095929,0.08955223880597019,869.0,0.9279231179925254,0.9228998849252014,1.0748129675810474,1.0162412993039442,1.0080552359033372,234.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
218,227,335,41310ECB010    ,2023,39,82.5,916.0,916.0,0.69,0.7001991257892181,2.0,1.0,4.0,4.0,2.0,1.01,0.3899999999999999,0.3600000000000001,0.09000000000000008,0.8899999999999999,957.0,983.0,1.289855072463768,1.2710669968301531,0.671414038657172,0.05,0.279120361718099,99.955,464.0,0.4347826086956521,0.1710526315789469,0.09246575342465756,960.0,0.9766022380467956,0.9541666666666668,1.0,1.044759825327511,0.996875,245.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219,228,338,41310ECE010    ,2023,36,136.0,1175.0,1202.0,0.7,0.7119115144639818,3.0,1.0,4.0,4.0,2.0,1.02,0.5699999999999998,0.51,0.08999999999999986,1.15,1270.0,1330.0,1.6428571428571428,1.6153692932834036,0.8180451127819549,0.05,0.3401547320397625,99.895,480.0,-0.13375796178343946,-0.09090909090909104,2.489010989010989,1148.0,0.8631578947368421,1.0235191637630665,1.022978723404255,1.0565723793677204,1.1062717770034842,332.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
