,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫日数（基準在庫枚数込み）,基準在庫枚数,箱種類,A,B,C,収容数,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収回収LT）,仕入先名,回収かんばん数,日量数（箱数）,社内LT/設計値LT,社内LT/設計値LT（基準在庫枚数込み）,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX
803,9056455A044    ,2023,37,8.0,4.0,3.0,0.93,7.352018348623853,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2249999999999999,27.689999999999998,1.5250000000000004,29.884999999999998,（株）ムロコーポレーション,4,1.42,32.134408602150536,4.064870159851255,32.565334201742246,0.0,0.23490490645909676
804,9056455A044    ,2023,38,9.0,4.0,4.0,0.93,7.352018348623853,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.14500000000000002,19.045,1.08,20.14,（株）ムロコーポレーション,4,1.78,21.655913978494624,2.7393838052335377,29.22647268948496,0.0,0.28943120080124657
805,9056455A044    ,2023,39,9.0,4.0,4.0,0.93,7.352018348623853,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.755,0.17000000000000004,16.990000000000002,1.9449999999999985,19.104999999999997,（株）ムロコーポレーション,2,0.96,20.54301075268817,2.5986061369904037,54.190751445086704,0.0,0.16304716618370357
806,9056455A045    ,2023,35,3.0,1.0,2.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.21999999999999997,5.874999999999998,5.245000000000001,36.865,（株）ムロコーポレーション,4,0.0,39.63978494623656,39.63978494623656,inf,0.0,0.0
807,9056455A045    ,2023,36,3.0,2.0,3.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2700000000000001,42.75,1.4199999999999946,43.54,（株）ムロコーポレーション,3,1.06,46.817204301075265,6.241340696045981,16.359472134365795,0.0,0.17169865700340362
808,9056455A045    ,2023,37,6.0,3.0,4.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,0.15000000000000002,43.82,1.2900000000000065,46.64,（株）ムロコーポレーション,3,1.51,50.1505376344086,6.685717272934878,22.96826551314933,0.0,0.24436170479785704
809,9056455A045    ,2023,38,7.0,2.0,4.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000006,4.81,1.3600000000000003,6.34,（株）ムロコーポレーション,3,1.41,6.817204301075268,0.9088217733792264,28.696757266428897,0.0,0.23196276381907133
810,9056455A045    ,2023,39,7.0,4.0,4.0,0.93,6.976065259117083,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000014,1.7399999999999998,1.6100000000000003,4.94,（株）ムロコーポレーション,3,0.98,5.311827956989247,0.7081355773648863,41.28819157720891,0.0,0.1654174045843355
811,9056455A046    ,2023,35,3.0,1.0,2.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.14,40.8,2.719999999999999,43.66,（株）ムロコーポレーション,1,0.0,46.94623655913978,46.94623655913978,inf,0.0,0.0
812,9056455A046    ,2023,36,2.0,1.0,1.0,0.93,17.73,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7799999999999998,0.20000000000000015,44.61,5.510000000000005,50.32,（株）ムロコーポレーション,1,0.19,54.107526881720425,2.838127467569092,60.8457560085184,0.0,0.03276257863053134
813,9056455A046    ,2023,37,4.0,2.0,3.0,0.93,17.73,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.17000000000000004,47.05,1.759999999999998,50.9,（株）ムロコーポレーション,3,0.51,54.73118279569892,2.8708403835307386,45.33605349654312,0.0,0.08720001166521295
814,9056455A046    ,2023,38,6.0,2.0,2.0,0.93,17.73,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,0.30999999999999994,49.54,3.509999999999998,53.36,（株）ムロコーポレーション,1,0.17,57.376344086021504,3.009588268471517,204.01224073444402,0.0,0.02938429028867266
815,9056455A046    ,2023,39,7.0,2.0,2.0,0.93,17.73,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15000000000000002,50.76,2.759999999999998,55.93,（株）ムロコーポレーション,3,0.37,60.13978494623655,3.1545403271291597,109.35791282612092,0.0,0.06378340594230264
816,9056455A047    ,2023,36,1.0,1.0,1.0,0.93,23.673682310469317,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.35,20.46,32.79,53.6,（株）ムロコーポレーション,1,0.14,57.634408602150536,2.264117567223424,41.288191577208906,0.0,0.024134074489233014
817,9056455A047    ,2023,37,2.0,1.0,2.0,0.93,23.673682310469317,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7699999999999999,0.16499999999999998,52.114999999999995,4.68,56.96,（株）ムロコーポレーション,2,0.26,61.247311827956985,2.4060473251687733,44.46420631391729,0.0,0.04470551839929756
818,9056455A047    ,2023,38,4.0,0.0,1.0,0.93,23.673682310469317,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.75,0.2200000000000002,72.63,6.480000000000004,79.33,（株）ムロコーポレーション,1,0.13,85.3010752688172,3.3509784814894448,177.85682525566915,0.0,0.02247275280831127
819,9056455A048    ,2023,37,1.0,0.0,1.0,0.93,42.37736842105263,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,0.15000000000000002,63.13,21.19,84.47,（株）ムロコーポレーション,1,0.08,90.82795698924731,1.9932809220413081,72.25433526011561,0.0,0.01382392885327234
820,9056457A132    ,2023,38,2.0,0.0,1.0,0.93,17.00142857142857,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.75,0.4700000000000001,50.11,27.010000000000005,77.59,（株）ムロコーポレーション,1,0.18,83.43010752688171,4.563734139988237,64.22607578676943,0.0,0.031048632258394254
821,9056457A133    ,2023,35,2.0,2.0,1.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2500000000000001,1.22,3.87,5.34,（株）ムロコーポレーション,1,0.0,5.741935483870967,5.741935483870967,inf,0.0,0.0
822,9056457A133    ,2023,36,2.0,1.0,1.0,0.93,11.465117056856187,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2600000000000001,3.01,9.03,12.3,（株）ムロコーポレーション,1,0.3,13.225806451612904,1.0728193998372264,38.53564547206165,0.0,0.05147919618062057
823,9056457A133    ,2023,38,3.0,1.0,1.0,0.93,11.465117056856187,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15000000000000002,33.13,13.229999999999995,46.51,（株）ムロコーポレーション,1,0.28,50.01075268817204,4.056652868815398,61.932287365813366,0.0,0.04821113595229813
824,9056457A133    ,2023,39,3.0,1.0,1.0,0.93,11.465117056856187,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,2.3000000000000003,22.18,7.349999999999998,31.83,（株）ムロコーポレーション,1,0.29,34.2258064516129,2.776247276164139,59.79669124975086,0.0,0.049915815936717164
825,9056457A134    ,2023,35,7.0,3.0,2.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7600000000000001,0.2750000000000001,10.66,3.1800000000000006,14.115,（株）ムロコーポレーション,2,0.0,15.17741935483871,15.17741935483871,inf,0.0,0.0
826,9056457A134    ,2023,35,7.0,3.0,2.0,0.93,3.53438197602315,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000006,21.33,1.3699999999999974,22.86,（株）ムロコーポレーション,1,1.12,24.58064516129032,6.467891743190088,36.1271676300578,0.0,0.1876516243719637
827,9056457A134    ,2023,36,7.0,1.0,1.0,0.93,3.53438197602315,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.75,0.31999999999999995,29.54,5.719999999999999,35.58,（株）ムロコーポレーション,1,1.22,38.258064516129025,10.066823631789296,33.16592438169241,0.0,0.20321117561718532
828,9056457A134    ,2023,37,7.0,1.0,2.0,0.93,3.53438197602315,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,1.235,14.815,3.6800000000000006,19.73,（株）ムロコーポレーション,2,2.44,21.21505376344086,5.582305515885409,16.582962190846207,0.0,0.3656314350595539
829,9056457A134    ,2023,38,7.0,2.0,3.0,0.93,3.53438197602315,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,0.17999999999999972,16.700000000000006,1.4399999999999975,21.3,（株）ムロコーポレーション,3,3.42,22.903225806451612,6.02651330402226,11.831119223878579,0.0,0.4538935212718151
830,9056457A134    ,2023,39,7.0,1.0,2.0,0.93,3.53438197602315,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2500000000000001,34.779999999999994,1.8300000000000052,36.86,（株）ムロコーポレーション,1,1.18,39.634408602150536,10.428980299824438,34.29019300480063,0.0,0.19702108063794682
831,9056457A135    ,2023,35,11.0,2.0,3.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000006,20.13,1.4200000000000008,21.4,（株）ムロコーポレーション,3,0.0,23.01075268817204,23.01075268817204,inf,0.0,0.0
832,9056457A135    ,2023,35,11.0,2.0,3.0,0.93,2.6028624535315985,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.14,1.2400000000000002,1.17,2.5500000000000003,（株）ムロコーポレーション,1,1.73,2.741935483870968,0.9796906465572648,36.753650305723546,0.0,0.2851946365987502
833,9056457A135    ,2023,36,11.0,3.0,3.0,0.93,2.6028624535315985,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2650000000000008,25.235,1.3699999999999992,28.215,（株）ムロコーポレーション,4,5.66,30.338709677419352,10.839988859848322,11.233889581078044,0.0,0.6403953374723637
834,9056457A135    ,2023,37,10.0,3.0,4.0,0.93,2.6028624535315985,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.8200000000000001,0.13,28.92,1.75,31.809999999999995,（株）ムロコーポレーション,3,5.279999999999999,34.20430107526881,12.221160575288856,10.947626554562971,0.0,0.606368326793888
835,9056457A135    ,2023,38,11.0,4.0,5.0,0.93,2.6028624535315985,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2600000000000001,22.67,0.75,25.71,（株）ムロコーポレーション,5,6.96,27.64516129032258,9.877586871759716,9.135605607600823,0.0,0.6689530424468102
836,9056457A135    ,2023,39,10.0,4.0,6.0,0.93,2.6028624535315985,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000006,14.78,1.0599999999999996,18.32,（株）ムロコーポレーション,3,5.35,19.698924731182796,7.038404958795721,10.804386580951867,0.0,0.6089434335516138
837,9056457A136    ,2023,35,5.0,3.0,4.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,0.21000000000000008,6.77,0.9900000000000002,12.32,（株）ムロコーポレーション,4,0.0,13.247311827956988,13.247311827956988,inf,0.0,0.0
838,9056457A136    ,2023,35,5.0,3.0,4.0,0.93,4.0815757878939465,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999999,0.2,4.49,1.045,5.735,（株）ムロコーポレーション,2,0.92,6.166666666666667,1.405094575729832,31.414928373963303,0.0,0.15441187918566213
839,9056457A136    ,2023,36,5.0,5.0,6.0,0.93,4.0815757878939465,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16499999999999987,7.574999999999999,0.7500000000000004,8.379999999999999,（株）ムロコーポレーション,6,4.02,9.010752688172042,2.0531286041178713,7.1894860955338915,0.0,0.43819342647961507
840,9056457A136    ,2023,37,5.0,5.0,6.0,0.93,4.0815757878939465,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.17999999999999972,6.72,0.79,7.85,（株）ムロコーポレーション,5,3.71,8.440860215053762,1.9232767950268843,7.790224825888475,0.0,0.42787247470717726
841,9056457A136    ,2023,38,5.0,5.0,6.0,0.93,4.0815757878939465,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.14500000000000002,6.165,0.9099999999999997,7.220000000000001,（株）ムロコーポレーション,2,1.7999999999999998,7.763440860215054,1.7689246445979754,16.056518946692357,0.0,0.27860556216232274
842,9056457A136    ,2023,39,5.0,6.0,7.0,0.93,4.0815757878939465,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.14500000000000007,4.605,0.7000000000000002,6.285,（株）ムロコーポレーション,6,4.7,6.758064516129032,1.5398464530884037,6.149305128520477,0.0,0.4510882677827722
843,9056457A137    ,2023,35,2.0,3.0,4.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999999,0.25,4.455000000000001,1.0150000000000003,6.695,（株）ムロコーポレーション,4,0.0,7.198924731182796,7.198924731182796,inf,0.0,0.0
844,9056457A137    ,2023,35,2.0,3.0,4.0,0.93,7.08234375,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7600000000000001,0.15499999999999986,4.74,1.1050000000000004,6.0,（株）ムロコーポレーション,2,0.47,6.451612903225806,0.8471771791647363,24.59722051408191,0.0,0.07971074401301152
845,9056457A137    ,2023,36,2.0,5.0,7.0,0.93,7.08234375,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16499999999999998,1.76,0.6399999999999999,3.46,（株）ムロコーポレーション,6,2.06,3.7204301075268815,0.4885388399849979,5.611987204669173,0.0,0.2572351500204302
846,9056457A137    ,2023,37,2.0,6.0,7.0,0.93,7.08234375,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000003,0.69,0.97,2.855,（株）ムロコーポレーション,4,1.3800000000000001,3.0698924731182795,0.40311514108588703,8.377314233056882,0.0,0.20353511525936788
847,9056457A137    ,2023,38,3.0,4.0,3.0,0.93,7.08234375,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.17000000000000004,3.21,1.0449999999999997,4.425000000000001,（株）ムロコーポレーション,2,0.48,4.758064516129033,0.6247931696339931,36.127167630057805,0.0,0.08189747130905928
848,9056457A137    ,2023,39,2.0,5.0,5.0,0.93,7.08234375,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,0.1600000000000001,2.4250000000000003,0.9049999999999998,4.239999999999999,（株）ムロコーポレーション,6,1.93,4.559139784946235,0.5986718732764136,5.989996705501811,0.0,0.24948553881739607
849,9056457A138    ,2023,35,2.0,3.0,3.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.31999999999999995,21.23,1.2799999999999994,24.39,（株）ムロコーポレーション,3,0.0,26.225806451612904,26.225806451612904,inf,0.0,0.0
850,9056457A138    ,2023,35,2.0,3.0,3.0,0.93,23.83909090909091,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7600000000000002,0.13999999999999968,1.46,1.54,3.14,（株）ムロコーポレーション,1,0.13,3.3763440860215055,0.13171643213972467,88.92841262783458,0.0,0.02245553204949712
851,9056457A138    ,2023,36,1.0,3.0,3.0,0.93,23.83909090909091,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15500000000000003,2.03,1.9949999999999997,5.129999999999999,（株）ムロコーポレーション,4,0.56,5.516129032258063,0.21519276970598325,10.322047894302226,0.0,0.09165862603795259
852,9056457A138    ,2023,37,2.0,4.0,4.0,0.93,23.83909090909091,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.14,1.83,1.21,5.05,（株）ムロコーポレーション,3,0.24,5.43010752688172,0.21183693704000303,48.16955684007707,0.0,0.04130391772832591
853,9056457A138    ,2023,39,2.0,3.0,3.0,0.93,23.83909090909091,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999999,0.15500000000000008,6.78,2.3900000000000006,9.325000000000001,（株）ムロコーポレーション,2,0.26,10.026881720430108,0.3911642451283225,44.46420631391729,0.0,0.04470551839929756
854,9056457A139    ,2023,35,2.0,2.0,2.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.8200000000000001,0.12,18.19,1.1099999999999994,19.42,（株）ムロコーポレーション,1,0.0,20.881720430107528,20.881720430107528,inf,0.0,0.0
855,9056457A139    ,2023,36,2.0,1.0,1.0,0.93,56.19315789473684,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7550000000000001,0.22999999999999993,15.560000000000002,5.030000000000001,20.82,（株）ムロコーポレーション,2,0.12,22.387096774193548,0.3705077411559752,96.33911368015414,0.0,0.02073288387583647
856,9056457A139    ,2023,37,3.0,1.0,1.0,0.93,56.19315789473684,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.13,7.15,6.299999999999999,13.58,（株）ムロコーポレーション,1,0.05,14.602150537634408,0.24166643251191847,346.82080924855484,0.0,0.008648690804429482
857,9056457A139    ,2023,39,3.0,1.0,1.0,0.93,56.19315789473684,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15000000000000002,12.41,12.05,24.610000000000007,（株）ムロコーポレーション,1,0.05,26.462365591397855,0.4379536748246182,346.82080924855484,0.0,0.008648690804429482
858,9056457A140    ,2023,35,1.0,1.0,0.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16500000000000004,15.370000000000001,4.579999999999998,20.115,（株）ムロコーポレーション,2,0.0,21.629032258064512,21.629032258064512,inf,0.0,0.0
859,9056463A028    ,2023,36,1.0,1.0,0.0,0.93,4.339090909090909,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.77,2.24,70.58,15.47,88.28999999999998,（株）ムロコーポレーション,1,0.93,94.93548387096772,20.34758013827781,6.215426689042203,0.0,0.13904479887477506
860,9056463A029    ,2023,36,2.0,1.0,1.0,0.93,4.776153846153846,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999998,0.3600000000000003,72.21,11.829999999999998,84.39999999999998,（株）ムロコーポレーション,1,0.83,90.75268817204298,17.671122564019964,13.928546556166864,0.0,0.13513471004364122
861,9056463A030    ,2023,36,5.5,1.0,1.0,0.93,2.8258772193800783,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.75,0.4800000000000001,53.36,6.6699999999999955,60.51,（株）ムロコーポレーション,1,1.68,65.06451612903226,21.412819914827818,18.923754472887424,0.0,0.26585775692611247
862,9056463A030    ,2023,39,2.0,0.0,1.0,0.93,2.8258772193800783,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.30999999999999994,53.07,25.139999999999993,78.52,（株）ムロコーポレーション,1,1.47,84.43010752688171,27.786062133734593,7.8644174432778895,0.0,0.21258689949804277
863,9056463A031    ,2023,35,7.0,3.0,2.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.8200000000000001,0.12,17.37,1.0300000000000011,18.52,（株）ムロコーポレーション,1,0.0,19.913978494623656,19.913978494623656,inf,0.0,0.0
864,9056463A031    ,2023,35,7.0,3.0,2.0,0.93,3.988252427184466,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.78,9.32,8.169999999999998,2.5600000000000023,20.05,（株）ムロコーポレーション,1,0.95,21.559139784946236,5.027264539058886,42.59202920596289,0.0,0.1605890251056537
865,9056463A031    ,2023,36,8.0,1.0,1.0,0.93,3.988252427184466,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.78,9.32,10.72,5.27,25.31,（株）ムロコーポレーション,1,1.03,27.215053763440856,6.346137929355631,44.895897637353386,0.0,0.1739985386537094
866,9056463A031    ,2023,37,8.0,1.0,1.0,0.93,3.988252427184466,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7599999999999998,0.25,15.06,5.550000000000002,20.86,（株）ムロコーポレーション,1,0.92,22.43010752688172,5.230361011709146,50.26388539834129,0.0,0.15615885020619277
867,9056463A031    ,2023,39,6.0,1.0,1.0,0.93,3.988252427184466,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.17000000000000004,18.73,13.499999999999995,32.4,（株）ムロコーポレーション,1,0.96,34.83870967741935,8.12385890601037,36.127167630057805,0.0,0.16157191101901752
868,9056463A032    ,2023,35,5.0,3.0,3.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.33,8.73,1.1799999999999995,19.23,（株）ムロコーポレーション,3,0.0,20.677419354838708,20.677419354838708,inf,0.0,0.0
869,9056463A032    ,2023,35,5.0,3.0,3.0,0.93,8.756086956521738,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2500000000000001,7.93,1.7300000000000004,9.91,（株）ムロコーポレーション,1,0.0,10.655913978494624,1.1317841005015146,inf,0.0,0.0
870,9056463A032    ,2023,36,5.0,3.0,3.0,0.93,8.756086956521738,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.7600000000000001,0.15499999999999997,7.82,2.255,10.23,（株）ムロコーポレーション,2,0.81,11.0,1.1683301057649338,35.681153214871905,0.0,0.13686760822432523
871,9056463A032    ,2023,37,7.0,2.0,1.0,0.93,8.756086956521738,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.765,0.15499999999999997,7.93,3.7749999999999995,11.86,（株）ムロコーポレーション,2,0.72,12.75268817204301,1.3544863200754755,56.197816313423246,0.0,0.12290660140276138
872,9056463A032    ,2023,38,7.0,1.0,1.0,0.93,8.756086956521738,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.34,9.510000000000002,6.639999999999999,16.49,（株）ムロコーポレーション,1,0.35,17.73118279569892,1.8832613337305726,115.60693641618498,0.0,0.06035812905250821
873,9056463A032    ,2023,39,5.0,3.0,2.0,0.93,8.756086956521738,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.75,0.14,14.27,3.0,17.41,（株）ムロコーポレーション,1,0.37,18.72043010752688,1.988331098862903,78.11279487580066,0.0,0.06369321688146234
874,9056463A033    ,2023,35,2.0,6.0,5.0,0.93,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.2600000000000001,1.46,0.8700000000000001,4.01,（株）ムロコーポレーション,5,0.0,4.311827956989247,4.311827956989247,inf,0.0,0.0
875,9056463A033    ,2023,35,2.0,6.0,5.0,0.93,23.83909090909091,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.14,1.7000000000000002,1.02,2.8600000000000003,（株）ムロコーポレーション,1,0.13,3.0752688172043015,0.11997101780879382,88.92841262783458,0.0,0.02245553204949712
876,9056463A033    ,2023,36,2.0,5.0,5.0,0.93,23.83909090909091,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.15000000000000002,2.75,1.04,5.4,（株）ムロコーポレーション,5,0.56,5.806451612903226,0.22651870495366663,20.644095788604453,0.0,0.09419701285793118
877,9056463A033    ,2023,37,3.0,3.0,3.0,0.93,23.83909090909091,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.755,0.17000000000000004,2.7199999999999998,2.515,5.405,（株）ムロコーポレーション,2,0.26,5.811827956989247,0.2267284444952904,66.69630947087593,0.0,0.04479663929198285
878,9056463A033    ,2023,38,3.0,3.0,3.0,0.93,23.83909090909091,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.17000000000000004,1.42,1.92,3.56,（株）ムロコーポレーション,3,0.25,3.8279569892473115,0.14933455363612097,69.36416184971098,0.0,0.043086942850649575
879,9056463A033    ,2023,39,3.0,6.0,6.0,0.93,23.83909090909091,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,0.76,0.16000000000000014,0.6600000000000001,1.3,2.5000000000000004,（株）ムロコーポレーション,3,0.38,2.688172043010753,0.10486977081188271,45.6343170063888,0.0,0.06517018966032018
