KUMI_CD,LINE_CD,LINE_SUB_CD,KANRIBAN_CD,LINE_DATE,TYOKU_KBN,OFFICE_HOURS,WORKING_HOURS,LINE_START_TIME,LINE_END_TIME,LINE_STOP_HOURS,MACHINE_STOP_HOURS,HINPATU_STOP_CNT,HINPATU_STOP_TIME,HURYOU_QUANT_CNT,HURYOU_WEIGHT_CNT,TENAOSHI_CNT,HORYUU_CNT,LAST_SERIAL_NO,OPERATION_RATE,SPEC_OPERATION_RATE,OVERALL_EQUIPMENT_EFFICIENCY,TARGET_AVAILABLE_RATE,AVAILABLE_HOURS,KAKO_CNT,AVAILABLE_RATE,HURYOU_RATE,CHOKO_RATE,KANKEN_NG_RATE,SYUTUKEN_NG_RATE,DIRECT_MANHOURS,TOTAL_MANHOURS,TOTAL_TIME,DIRECT_TIME,INDIRECT_TIME,NOTES,KANRIBAN_STAFF_CD,CREATE_STAFF_CD,CREATE_TIME,UPDATE_STAFF_CD,UPDATE_TIME,FIRST_SERIAL_NO,KANSEI_SHOUNIN_STAFF,AUTHOR,PDF_NAME,HUB_CD
NH11,AS2610,A,M01,2023/9/20 0:00,1,750,428,2023/9/20 8:30,2023/9/20 18:25,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y12055,99.74,100.32,100.06,< NULL >,0,463,100.06,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/20 8:00,31853,2023/9/21 8:19,23J2U11593,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/9/20 0:00,1,750,428,2023/9/20 8:30,2023/9/20 18:25,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y12118,100,100.93,100.93,< NULL >,0,467,100.93,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/20 8:01,31853,2023/9/21 8:19,23J2Y11653,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/9/20 0:00,2,690,429,2023/9/20 22:00,2023/9/21 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23J2U12579,100,99.4,99.4,< NULL >,0,461,99.4,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/20 8:02,31853,2023/9/21 8:20,23J2Y12119,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/9/21 0:00,2,690,429,2023/9/21 22:00,2023/9/22 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y13383,87.44,100.12,87.54,< NULL >,0,406,87.54,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/21 8:02,31853,2023/9/22 10:13,23J2U12978,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/9/21 0:00,1,750,429,2023/9/21 8:30,2023/9/21 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23J2U12977,98.46,100.3,98.75,< NULL >,0,458,98.75,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/21 8:01,31853,2023/9/21 18:32,23J2Y12711,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/9/21 0:00,1,750,429,2023/9/21 8:30,2023/9/21 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23J2U13037,100,98.75,98.75,< NULL >,0,458,98.75,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/21 8:01,31853,2023/9/21 18:33,23J2U12580,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/9/21 0:00,2,690,429,2023/9/21 22:00,2023/9/22 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23J2U13444,100,87.54,87.54,< NULL >,0,406,87.54,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/21 8:02,31853,2023/9/22 10:13,23J2U13038,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/9/22 0:00,2,690,399,2023/9/22 22:00,2023/9/23 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23J2U14192,92.18,100.1,92.27,< NULL >,0,398,92.27,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/22 8:02,31853,2023/9/25 11:03,23J2U13795,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/9/22 0:00,1,750,399,2023/9/22 8:30,2023/9/22 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23J2U13794,95.44,100.08,95.51,< NULL >,0,412,95.51,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/22 8:01,31853,2023/9/22 17:59,23J2Y13384,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/9/22 0:00,1,750,399,2023/9/22 8:30,2023/9/22 17:15,0,0,< NULL >,< NULL >,0,0,0,0,23J2U13855,100,95.05,95.05,< NULL >,0,410,95.05,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/22 8:02,31853,2023/9/22 18:00,23J2U13445,31853,40377,< NULL >,IN000
NH12,AS2650,A,M01,2023/9/22 0:00,2,690,399,2023/9/22 22:00,2023/9/23 6:50,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y14251,100,92.27,92.27,< NULL >,0,398,92.27,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/22 8:02,31853,2023/9/25 11:03,23J2U13856,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/9/23 0:00,2,690,0,2023/9/23 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/9/23 8:02,SYS_TT,2023/9/23 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/9/23 0:00,1,750,0,2023/9/23 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/9/23 8:00,SYS_TT,2023/9/23 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/9/23 0:00,1,750,0,2023/9/23 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/9/23 8:01,SYS_TT,2023/9/23 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/9/23 0:00,2,690,0,2023/9/23 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/9/23 8:03,SYS_TT,2023/9/23 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/9/24 0:00,1,750,0,2023/9/24 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/9/24 8:01,SYS_TT,2023/9/24 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/9/24 0:00,2,690,0,2023/9/24 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/9/24 8:00,SYS_TT,2023/9/24 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/9/24 0:00,2,690,0,2023/9/24 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/9/24 8:01,SYS_TT,2023/9/24 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/9/24 0:00,1,750,0,2023/9/24 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/9/24 8:02,SYS_TT,2023/9/24 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/9/25 0:00,1,750,488,2023/9/25 8:30,2023/9/25 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y14663,89.02,100.29,89.28,< NULL >,0,471,89.28,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43099,M01,2023/9/25 8:01,43099,2023/9/25 19:51,23J2U14193,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/9/25 0:00,2,690,429,2023/9/25 22:00,2023/9/26 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y15127,99.91,100.14,100.05,< NULL >,0,464,100.05,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/25 8:00,31853,2023/9/26 10:57,23J2Y14664,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/9/25 0:00,2,690,429,2023/9/25 22:00,2023/9/26 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y15192,100,98.54,98.54,< NULL >,0,457,98.54,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/25 8:01,31853,2023/9/26 10:57,23J2U14722,31853,29700,< NULL >,IN000
NH12,AS2650,A,M01,2023/9/25 0:00,1,750,488,2023/9/25 8:30,2023/9/25 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y14721,95.14,93.83,89.28,< NULL >,0,471,89.28,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/25 8:02,31853,2023/9/25 19:18,< NULL >,31853,45037,< NULL >,IN000
NH12,AS2610,A,M01,2023/9/26 0:00,1,750,488,2023/9/26 8:30,2023/9/26 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23J2U15656,99.77,100.31,100.08,< NULL >,0,528,100.08,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43099,M01,2023/9/26 8:01,43099,2023/9/26 20:30,23J2Y15128,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/9/26 0:00,2,690,429,2023/9/26 22:00,2023/9/27 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23J12Y16119,99.16,100.89,100.05,< NULL >,0,464,100.05,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/26 8:00,31853,2023/9/27 11:31,23J2U15657,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/9/26 0:00,2,690,429,2023/9/26 22:00,2023/9/27 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y16178,100,100.05,100.05,< NULL >,0,464,100.05,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/26 8:01,31853,2023/9/27 11:31,23J2Y15718,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/9/26 0:00,1,750,488,2023/9/26 8:30,2023/9/26 18:30,0,0,< NULL >,< NULL >,0,0,0,0,23J2U15717,100,100.08,100.08,< NULL >,0,528,100.08,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/26 8:02,31853,2023/9/26 19:12,23J2Y15193,31853,39047,< NULL >,IN000
NH12,AS2610,A,M01,2023/9/27 0:00,1,750,370,2023/9/27 8:30,2023/9/27 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y16513,99.05,100.2,99.25,< NULL >,0,397,99.25,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/9/27 8:02,39320,2023/9/27 17:40,23J2Y16120,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/9/27 0:00,2,690,429,2023/9/27 22:00,2023/9/28 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y16964,97.11,100.14,97.24,< NULL >,0,451,97.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/27 8:00,31853,2023/9/28 9:46,23J2Y16514,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/9/27 0:00,2,690,429,2023/9/27 22:00,2023/9/28 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y17025,100,97.24,97.24,< NULL >,0,451,97.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/27 8:01,31853,2023/9/28 9:47,23J2U16573,31853,29700,< NULL >,IN000
NH12,AS2650,A,M01,2023/9/27 0:00,1,750,370,2023/9/27 8:30,2023/9/27 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23J2U16572,100,98.5,98.5,< NULL >,0,394,98.5,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/9/27 8:02,39320,2023/9/27 17:46,23J2Y16179,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/9/28 0:00,1,750,429,2023/9/28 8:30,2023/9/28 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y17427,99.74,100.3,100.05,< NULL >,0,464,100.05,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/28 8:02,31853,2023/9/29 9:36,23J2Y16965,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/9/28 0:00,2,690,429,2023/9/28 22:00,2023/9/29 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23J2U17891,99.81,100.23,100.05,< NULL >,0,464,100.05,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/28 8:01,31853,2023/9/29 9:37,23J2U17428,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/9/28 0:00,2,690,429,2023/9/28 22:00,2023/9/29 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y17955,100,100.05,100.05,< NULL >,0,464,100.05,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/28 8:02,31853,2023/9/29 9:37,23J2Y17491,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/9/28 0:00,1,750,429,2023/9/28 8:30,2023/9/28 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y17490,100,100.05,100.05,< NULL >,0,464,100.05,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/28 8:02,31853,2023/9/29 9:36,23J2Y17026,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/9/29 0:00,1,750,370,2023/9/29 8:30,2023/9/29 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y18269,94.49,100.01,94.5,< NULL >,0,378,94.5,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/9/29 8:01,39320,2023/9/29 16:56,23J2U17892,31853,39320,< NULL >,IN000
NH11,AS2610,A,M01,2023/9/29 0:00,2,690,429,2023/9/29 22:00,2023/9/30 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y18733,100,100.05,100.05,< NULL >,0,464,100.05,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/29 8:01,31853,2023/10/2 10:08,23J2Y18270,31853,31573,< NULL >,IN000
NH11,AS2650,A,M01,2023/9/29 0:00,2,690,429,2023/9/29 22:00,2023/9/30 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23J2U18793,100,100.05,100.05,< NULL >,0,464,100.05,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/9/29 8:01,31853,2023/10/2 10:09,23J2Y18329,31853,33728,< NULL >,IN000
NH12,AS2650,A,M01,2023/9/29 0:00,1,750,370,2023/9/29 8:30,2023/9/29 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23J2Y18328,100,94.5,94.5,< NULL >,0,378,94.5,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,43099,M01,2023/9/29 8:02,43099,2023/9/29 17:03,23J2U17956,31853,43099,< NULL >,IN000
NH12,AS2610,A,M01,2023/9/30 0:00,1,750,0,2023/9/30 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/9/30 8:02,SYS_TT,2023/9/30 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/9/30 0:00,1,750,0,2023/9/30 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/9/30 8:03,SYS_TT,2023/9/30 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/9/30 0:00,2,690,0,2023/9/30 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/9/30 8:00,SYS_TT,2023/9/30 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/9/30 0:00,2,690,0,2023/9/30 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/9/30 8:01,SYS_TT,2023/9/30 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/8/31 0:00,1,750,429,2023/8/31 8:30,2023/8/31 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23H2U16205,75.29,100.18,75.43,< NULL >,0,377,75.43,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,22027,M01,2023/8/31 8:01,22027,2023/8/31 17:20,23H2Y15828,22027,39320,< NULL >,IN000
NH12,AS2650,A,M01,2023/8/31 0:00,1,750,429,2023/8/31 8:30,2023/8/31 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23H2Y16267,100,75.43,75.43,< NULL >,0,377,75.43,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,22027,M01,2023/8/31 8:02,22027,2023/8/31 17:21,23H2Y15893,22027,39047,< NULL >,IN000
NH11,AS2610,A,M01,2023/8/31 0:00,2,690,429,2023/8/31 22:00,2023/9/1 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23H2U16705,99.77,100.27,100.04,< NULL >,0,500,100.04,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/8/31 8:00,31853,2023/9/1 8:19,23H2U16206,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/8/31 0:00,2,690,429,2023/8/31 22:00,2023/9/1 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23H2Y16767,100,100.04,100.04,< NULL >,0,500,100.04,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/8/31 8:01,31853,2023/9/1 8:17,23H2Y16268,31853,33728,< NULL >,IN000
NH12,AS2610,A,M01,2023/8/30 0:00,1,750,369,2023/8/30 8:30,2023/8/30 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23H2Y15340,99.24,100.08,99.32,< NULL >,0,427,99.32,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/8/30 8:01,39320,2023/8/30 18:34,23H2U14914,31853,39320,< NULL >,IN000
NH12,AS2650,A,M01,2023/8/30 0:00,1,750,369,2023/8/30 8:30,2023/8/30 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23H2U15398,100,99.32,99.32,< NULL >,0,427,99.32,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/8/30 8:02,31853,2023/8/30 18:20,23H2Y14971,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/8/30 0:00,2,690,429,2023/8/30 22:00,2023/8/31 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23H2Y15827,97.39,100.05,97.44,< NULL >,0,487,97.44,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/8/30 8:01,31853,2023/8/31 9:41,23H2Y15341,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/8/30 0:00,2,690,429,2023/8/30 22:00,2023/8/31 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23H2Y15892,100,97.44,97.44,< NULL >,0,487,97.44,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/8/30 8:01,31853,2023/8/31 9:42,23H2U15399,31853,40377,< NULL >,IN000
NH12,AS2610,A,M01,2023/8/29 0:00,1,750,429,2023/8/29 8:30,2023/8/29 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23H2Y14440,95.17,100.07,95.24,< NULL >,0,476,95.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/8/29 8:02,31853,2023/8/29 18:35,23H2Y13965,31853,43099,< NULL >,IN000
NH12,AS2650,A,M01,2023/8/29 0:00,1,750,429,2023/8/29 8:30,2023/8/29 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23H2Y14495,100,95.24,95.24,< NULL >,0,476,95.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/8/29 8:03,31853,2023/8/29 18:36,23H2Y14029,31853,45037,< NULL >,IN000
NH11,AS2610,A,M01,2023/8/29 0:00,2,690,429,2023/8/29 22:00,2023/8/30 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23H2U14851,94.8,100.04,94.84,< NULL >,0,474,94.84,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/8/29 8:01,31853,2023/8/30 12:43,23H2Y14441,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/8/29 0:00,2,690,429,2023/8/29 22:00,2023/8/30 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23H2Y14970,100,94.84,94.84,< NULL >,0,474,94.84,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/8/29 8:02,31853,2023/8/30 12:44,23H2Y14496,31853,40377,< NULL >,IN000
NH12,AS2610,A,M01,2023/8/28 0:00,1,750,429,2023/8/28 8:30,2023/8/28 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23H2Y13483,98.07,100.18,98.24,< NULL >,0,491,98.24,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/8/28 8:01,31853,2023/8/28 17:27,23H2Y12994,31853,39320,< NULL >,IN000
NH12,AS2650,A,M01,2023/8/28 0:00,1,750,429,2023/8/28 8:30,2023/8/28 17:20,0,0,< NULL >,< NULL >,0,0,0,0,23H2U13545,100,98.04,98.04,< NULL >,0,490,98.04,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,39320,M01,2023/8/28 8:02,39320,2023/8/28 19:29,23H2Y13051,31853,43099,< NULL >,IN000
NH11,AS2610,A,M01,2023/8/28 0:00,2,690,429,2023/8/28 22:00,2023/8/29 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23H2Y13964,95.8,100.24,96.04,< NULL >,0,480,96.04,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/8/28 8:01,31853,2023/8/29 10:10,23H2U13485,31853,29700,< NULL >,IN000
NH11,AS2650,A,M01,2023/8/28 0:00,2,690,429,2023/8/28 22:00,2023/8/29 6:45,0,0,< NULL >,< NULL >,0,0,0,0,23H2Y14028,100,96.04,96.04,< NULL >,0,480,96.04,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,31853,M01,2023/8/28 8:01,31853,2023/8/29 10:10,23H2U13546,31853,33728,< NULL >,IN000
NH12,AS2610,A,M01,2023/8/27 0:00,1,750,0,2023/8/27 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/8/27 8:02,SYS_TT,2023/8/27 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/8/27 0:00,1,750,0,2023/8/27 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/8/27 8:03,SYS_TT,2023/8/27 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/8/27 0:00,2,690,0,2023/8/27 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/8/27 8:01,SYS_TT,2023/8/27 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/8/27 0:00,2,690,0,2023/8/27 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/8/27 8:02,SYS_TT,2023/8/27 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2610,A,M01,2023/8/26 0:00,2,690,0,2023/8/26 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/8/26 8:02,SYS_TT,2023/8/26 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH12,AS2650,A,M01,2023/8/26 0:00,2,690,0,2023/8/26 22:00,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/8/26 8:03,SYS_TT,2023/8/26 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2610,A,M01,2023/8/26 0:00,1,750,0,2023/8/26 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/8/26 8:01,SYS_TT,2023/8/26 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
NH11,AS2650,A,M01,2023/8/26 0:00,1,750,0,2023/8/26 8:30,< NULL >,0,0,< NULL >,< NULL >,0,0,0,0,< NULL >,0,0,0,< NULL >,0,0,0,0,< NULL >,< NULL >,< NULL >,0,0,0,0,0,< NULL >,SYS_TT,M01,2023/8/26 8:02,SYS_TT,2023/8/26 8:15,< NULL >,< NULL >,< NULL >,< NULL >,IN000
