,ROWID,かんばんシリアル,伝票番号,品番,品名,収容数,仕入先名,仕入先工場名,納入日,納入便,ステータス,発注日時,印刷日時,検収日時,順立装置入庫日時,順立装置出庫日時,回収日時,発注印刷LT,発注検収LT,発注順立装置入庫LT,発注順立装置出庫LT,発注回収LT,更新日時,整備室コード,前工程コード,前工程工場コード,拠点所番地,結合キー,印刷検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT,日量数,平均日量数,基準在庫枚数日数,A,B,C,整備室,箱種,箱サイズ,箱重量,基準在庫日数,基準在庫枚数,手配区分,基準在庫日数（基準在庫枚数込み）,実績在庫日数,在庫状態,設計値_検収入庫LT,設計値_入庫出庫LT,設計値_出庫回収LT,設計値_出庫回収LT（基準在庫枚数込み）,差分_検収入庫LT,差分_入庫出庫LT,差分_出庫回収LT,差分_出庫回収LT（基準在庫枚数込み）
9532,52895,1Z23F00028028,XBTE350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 6:40,2023/6/13 23:17,2023/6/14 1:04,0.07,3.18,3.66,4.35,4.43,2023/6/17 13:23,1Y,930,1,60124,1Z23F00028028XBTE35041310ECE010    60124,3.11,0.48,0.69,0.08,1.25,579,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.25,異常1,0.43,0.18,0.09,0.101037712,0.05,0.51,-0.01,-0.021037712
9533,52896,1Z23F00028029,XBTE350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 6:40,2023/6/14 4:34,2023/6/14 5:58,0.07,3.18,3.66,4.57,4.63,2023/6/17 13:23,1Y,930,1,60124,1Z23F00028029XBTE35041310ECE010    60124,3.11,0.48,0.91,0.06,1.45,579,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.45,異常2,0.43,0.18,0.09,0.101037712,0.05,0.73,-0.03,-0.041037712
9534,52897,1Z23F00028030,XBTE350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 6:40,2023/6/14 4:41,2023/6/14 5:58,0.07,3.18,3.66,4.58,4.63,2023/6/17 13:23,1Y,930,1,60124,1Z23F00028030XBTE35041310ECE010    60124,3.11,0.48,0.92,0.05,1.45,579,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.45,異常2,0.43,0.18,0.09,0.101037712,0.05,0.74,-0.04,-0.051037712
9535,52898,1Z23F00028031,XBTE350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 6:41,2023/6/13 23:31,2023/6/14 1:04,0.07,3.18,3.66,4.36,4.43,2023/6/17 13:23,1Y,930,1,60124,1Z23F00028031XBTE35041310ECE010    60124,3.11,0.48,0.7,0.07,1.25,579,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.25,異常1,0.43,0.18,0.09,0.101037712,0.05,0.52,-0.02,-0.031037712
9536,52899,1Z23F00028032,XBTE350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 6:41,2023/6/14 4:52,2023/6/14 6:44,0.07,3.18,3.66,4.59,4.66,2023/6/17 13:23,1Y,930,1,60124,1Z23F00028032XBTE35041310ECE010    60124,3.11,0.48,0.93,0.07,1.48,579,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.48,異常2,0.43,0.18,0.09,0.101037712,0.05,0.75,-0.02,-0.031037712
9537,52900,1Z23F00028033,XBTE350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 6:42,2023/6/13 23:57,2023/6/14 1:46,0.07,3.18,3.66,4.38,4.46,2023/6/17 13:23,1Y,930,1,60124,1Z23F00028033XBTE35041310ECE010    60124,3.11,0.48,0.72,0.08,1.28,579,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.28,異常1,0.43,0.18,0.09,0.101037712,0.05,0.54,-0.01,-0.021037712
9538,52901,1Z23F00028034,XBTE350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 6:42,2023/6/14 0:16,2023/6/14 1:46,0.07,3.18,3.66,4.39,4.46,2023/6/17 13:23,1Y,930,1,60124,1Z23F00028034XBTE35041310ECE010    60124,3.11,0.48,0.73,0.07,1.28,579,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.28,異常1,0.43,0.18,0.09,0.101037712,0.05,0.55,-0.02,-0.031037712
9539,52902,1Z23F00028035,XBTE350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 6:41,2023/6/14 5:25,2023/6/14 6:44,0.07,3.18,3.66,4.61,4.66,2023/6/17 13:23,1Y,930,1,60124,1Z23F00028035XBTE35041310ECE010    60124,3.11,0.48,0.95,0.05,1.48,579,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.48,異常2,0.43,0.18,0.09,0.101037712,0.05,0.77,-0.04,-0.051037712
9540,52903,1Z23F00028036,XBTE350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 6:41,2023/6/14 3:47,2023/6/14 5:24,0.07,3.18,3.66,4.54,4.61,2023/6/17 13:23,1Y,930,1,60124,1Z23F00028036XBTE35041310ECE010    60124,3.11,0.48,0.88,0.07,1.43,579,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.43,異常2,0.43,0.18,0.09,0.101037712,0.05,0.7,-0.02,-0.031037712
9541,52904,1Z23F00028037,XBTE350,41310ECE010    ,ｷﾞﾔﾃﾞﾌﾘﾝｸﾞ                    ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 6:41,2023/6/13 23:47,2023/6/14 1:04,0.07,3.18,3.66,4.37,4.43,2023/6/17 13:23,1Y,930,1,60124,1Z23F00028037XBTE35041310ECE010    60124,3.11,0.48,0.71,0.06,1.25,579,543.5909091,0.011037712,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,14.51,1.1,3,手配,1.111037712,1.25,異常1,0.43,0.18,0.09,0.101037712,0.05,0.53,-0.03,-0.041037712
9542,52905,1Z23F00028073,XBTE170,G9201ECE010    ,ｶﾊﾞｰｲﾝﾊﾞｰﾀｰ                   ,8,佐藤工業（株）,藤塗装,2023/6/12 0:00,2,回収済,2023/6/9 17:08,2023/6/12 8:12,2023/6/12 18:55,2023/6/14 11:41,2023/6/14 16:35,2023/6/14 23:27,2.63,3.07,4.77,4.98,5.26,2023/6/17 13:23,1Y,2017,3,50446,1Z23F00028073XBTE170G9201ECE010    50446,0.44,1.7,0.21,0.28,2.19,579,543.5454545,0.044154541,1,2,1.82,1Y,ｻﾝﾎﾞｯｸｽ＃20Bﾌﾀﾅｼ,0.027,7.806,0.74,3,手配,0.784154541,2.19,異常4,0.43,0.2,0.11,0.154154541,1.27,0.01,0.17,0.125845459
9543,52906,1Z23F00028075,XBTE170,G9201ECE010    ,ｶﾊﾞｰｲﾝﾊﾞｰﾀｰ                   ,8,佐藤工業（株）,藤塗装,2023/6/12 0:00,2,回収済,2023/6/9 17:08,2023/6/12 8:12,2023/6/12 18:55,2023/6/14 11:32,2023/6/14 14:42,2023/6/14 18:06,2.63,3.07,4.77,4.9,5.04,2023/6/17 13:23,1Y,2017,3,50446,1Z23F00028075XBTE170G9201ECE010    50446,0.44,1.7,0.13,0.14,1.97,579,543.5454545,0.044154541,1,2,1.82,1Y,ｻﾝﾎﾞｯｸｽ＃20Bﾌﾀﾅｼ,0.027,7.806,0.74,3,手配,0.784154541,1.97,異常4,0.43,0.2,0.11,0.154154541,1.27,-0.07,0.03,-0.014154541
9544,52907,1Z23F00028076,XBTE170,G9201ECE010    ,ｶﾊﾞｰｲﾝﾊﾞｰﾀｰ                   ,8,佐藤工業（株）,藤塗装,2023/6/12 0:00,2,回収済,2023/6/9 17:08,2023/6/12 8:12,2023/6/12 18:55,2023/6/14 11:34,2023/6/14 14:42,2023/6/14 23:27,2.63,3.07,4.77,4.9,5.26,2023/6/17 13:23,1Y,2017,3,50446,1Z23F00028076XBTE170G9201ECE010    50446,0.44,1.7,0.13,0.36,2.19,579,543.5454545,0.044154541,1,2,1.82,1Y,ｻﾝﾎﾞｯｸｽ＃20Bﾌﾀﾅｼ,0.027,7.806,0.74,3,手配,0.784154541,2.19,異常4,0.43,0.2,0.11,0.154154541,1.27,-0.07,0.25,0.205845459
9545,52908,1Z23F00028078,XBTE170,G9201ECE010    ,ｶﾊﾞｰｲﾝﾊﾞｰﾀｰ                   ,8,佐藤工業（株）,藤塗装,2023/6/12 0:00,2,回収済,2023/6/9 17:08,2023/6/12 8:12,2023/6/12 18:55,2023/6/14 11:48,2023/6/14 14:42,2023/6/14 18:06,2.63,3.07,4.78,4.9,5.04,2023/6/17 13:23,1Y,2017,3,50446,1Z23F00028078XBTE170G9201ECE010    50446,0.44,1.71,0.12,0.14,1.97,579,543.5454545,0.044154541,1,2,1.82,1Y,ｻﾝﾎﾞｯｸｽ＃20Bﾌﾀﾅｼ,0.027,7.806,0.74,3,手配,0.784154541,1.97,異常4,0.43,0.2,0.11,0.154154541,1.28,-0.08,0.03,-0.014154541
9546,52909,1Z23F00028089,XBTE540,35771ECE010    ,ｼｬﾌﾄｱｳﾄﾌﾟｯﾄ                   ,6,アイシン機工（株）,吉良工場,2023/6/12 0:00,3,回収済,2023/6/9 14:48,2023/6/9 23:40,2023/6/12 18:24,2023/6/13 0:29,2023/6/14 4:03,2023/6/14 5:58,0.37,3.15,3.4,4.55,4.63,2023/6/17 13:23,1Y,2038,6,40427,1Z23F00028089XBTE54035771ECE010    40427,2.78,0.25,1.15,0.08,1.48,579,543.5909091,0.033113137,1,6,4.92,1Y,TP341ﾌﾀﾅｼ,0.017,9.6,0.7,3,手配,0.733113137,1.48,異常4,0.43,0.2,0.11,0.143113137,-0.18,0.95,-0.03,-0.063113137
9547,52910,1Z23F00028114,XBTE700,9036324A003    ,ﾍﾞｱﾘﾝｸﾞﾗｼﾞｱﾙﾎﾞｰﾙ              ,22,日本精工（株）,三河分室,2023/6/12 0:00,5,回収済,2023/6/9 14:48,2023/6/9 20:05,2023/6/12 23:08,2023/6/13 3:38,2023/6/13 23:54,2023/6/14 3:32,0.22,3.35,3.54,4.38,4.53,2023/6/17 13:23,1Y,4287,2,40481,1Z23F00028114XBTE7009036324A003    40481,3.13,0.19,0.84,0.15,1.18,450,420.6818182,0.156888169,1,8,9,1Y,ﾃﾝﾊﾞｺ10ﾌﾀﾅｼ,0.015,12.85,0.74,3,手配,0.896888169,1.18,異常2,0.43,0.22,0.09,0.246888169,-0.24,0.62,0.06,-0.096888169
9548,52911,1Z23F00028115,XBTE700,9036324A004    ,ﾍﾞｱﾘﾝｸﾞﾗｼﾞｱﾙﾎﾞｰﾙ              ,30,日本精工（株）,三河分室,2023/6/12 0:00,5,回収済,2023/6/9 14:48,2023/6/9 20:05,2023/6/12 23:08,2023/6/13 3:41,2023/6/13 17:31,2023/6/14 0:25,0.22,3.35,3.54,4.11,4.4,2023/6/17 13:23,1Y,4287,2,40484,1Z23F00028115XBTE7009036324A004    40484,3.13,0.19,0.57,0.29,1.05,"1,029",964.2727273,0.09333459,1,8,9,1Y,ﾃﾝﾊﾞｺ10ﾌﾀﾅｼ,0.015,9.978,0.74,3,手配,0.83333459,1.05,異常2,0.43,0.22,0.09,0.18333459,-0.24,0.35,0.2,0.10666541
9549,52912,1Z23F00028117,XBTE700,9036340A010    ,ﾍﾞｱﾘﾝｸﾞ ﾗｼﾞｱﾙﾎﾞｰﾙ             ,80,日本精工（株）,三河分室,2023/6/12 0:00,5,回収済,2023/6/9 14:48,2023/6/9 20:05,2023/6/12 23:08,2023/6/13 3:38,2023/6/13 22:43,2023/6/14 5:58,0.22,3.35,3.53,4.33,4.63,2023/6/17 13:23,1Y,4287,2,40503,1Z23F00028117XBTE7009036340A010    40503,3.13,0.18,0.8,0.3,1.28,"2,058",1928.545455,0.12444612,1,8,9,1Y,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,0.015,9.301,0.76,3,手配,0.88444612,1.28,異常2,,,,,,,,
9550,52913,1Z23F00028118,XBTE100,9020156A001    ,ﾌﾟﾚｰﾄﾜｯｼｬ                     ,100,（株）ムロコーポレーション,,2023/6/12 0:00,1,回収済,2023/6/10 6:37,2023/6/12 8:33,2023/6/13 2:47,2023/6/13 11:03,2023/6/13 16:25,2023/6/14 0:25,2.08,2.84,3.19,3.41,3.74,2023/6/17 13:23,1Y,6454,1,10145,1Z23F00028118XBTE1009020156A001    10145,0.76,0.35,0.22,0.33,0.9,450,420.6818182,0.713128039,1,1,0.73,1Y,TP131ﾌﾀﾅｼ,0.006,13.86,0.93,3,手配,1.643128039,0.9,正常3,0.43,0.18,0.11,0.823128039,-0.08,0.04,0.22,-0.493128039
9551,52914,1Z23F00028132,XBTE350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 5:58,2023/6/14 6:31,2023/6/14 7:38,0.07,3.18,3.63,4.65,4.7,2023/6/17 13:23,1Y,930,1,60123,1Z23F00028132XBTE35041310ECB010    60123,3.11,0.45,1.02,0.05,1.52,450,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,1.52,異常2,0.43,0.18,0.09,0.104262561,0.02,0.84,-0.04,-0.054262561
9552,52915,1Z23F00028133,XBTE350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 6:00,2023/6/14 1:40,2023/6/14 3:32,0.07,3.18,3.63,4.45,4.53,2023/6/17 13:23,1Y,930,1,60123,1Z23F00028133XBTE35041310ECB010    60123,3.11,0.45,0.82,0.08,1.35,450,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,1.35,異常1,0.43,0.18,0.09,0.104262561,0.02,0.64,-0.01,-0.024262561
9553,52916,1Z23F00028134,XBTE350,41310ECB010    ,ﾃﾞﾌｹｰｽS/A                     ,2,（株）オンド,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 16:30,2023/6/12 19:04,2023/6/13 5:53,2023/6/14 6:05,2023/6/14 7:38,0.07,3.18,3.63,4.64,4.7,2023/6/17 13:23,1Y,930,1,60123,1Z23F00028134XBTE35041310ECB010    60123,3.11,0.45,1.01,0.06,1.52,450,420.6818182,0.014262561,1,4,4,1Y,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,0.033,16.99,1.1,3,手配,1.114262561,1.52,異常2,0.43,0.18,0.09,0.104262561,0.02,0.83,-0.03,-0.044262561
9554,52917,1Z23F00028166,XBTE570,9010508A014    ,ﾎﾞﾙﾄﾌﾗﾝｼﾞ                     ,500,（株）青山製作所,,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 22:06,2023/6/12 20:20,2023/6/13 8:39,2023/6/13 23:03,2023/6/14 5:24,0.3,3.23,3.74,4.34,4.61,2023/6/17 13:23,1Z,24,1,20073,1Z23F00028166XBTE5709010508A014    20073,2.93,0.51,0.6,0.27,1.38,"38,910",36467.5,0.041132515,1,6,5.76,1Y,TP331ﾌﾀﾅｼ,0.012,8.83,0.74,3,手配,0.781132515,1.38,異常3,0.43,0.18,0.11,0.151132515,0.08,0.42,0.16,0.118867485
9555,52918,1Z23F00028167,XBTE570,9010512A017    ,ﾎﾞﾙﾄﾌﾗﾝｼﾞ                     ,450,（株）青山製作所,,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 22:06,2023/6/12 20:20,2023/6/13 8:58,2023/6/14 0:24,2023/6/14 4:19,0.3,3.23,3.76,4.4,4.56,2023/6/17 13:23,1Z,24,1,20082,1Z23F00028167XBTE5709010512A017    20082,2.93,0.53,0.64,0.16,1.33,,,,,,,,,,,,,,,,,,,,,,,,
9556,52919,1Z23F00028168,XBTE570,9011908A038    ,"ﾎﾞﾙﾄ,ﾌﾗﾝｼﾞW/ﾜｯｼｬ              ",250,（株）青山製作所,,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 22:06,2023/6/12 20:20,2023/6/13 8:45,2023/6/14 10:27,2023/6/14 16:35,0.3,3.23,3.75,4.82,5.07,2023/6/17 13:23,1Z,24,1,20076,1Z23F00028168XBTE5709011908A038    20076,2.93,0.52,1.07,0.25,1.84,,,,,,,,,,,,,,,,,,,,,,,,
9557,52920,1Z23F00028176,XBTE110,351190LC010    ,ｶﾊﾞｰT/Aﾊｳｼﾞﾝｸﾞ                ,14,佐藤工業（株）,藤塗装,2023/6/12 0:00,1,回収済,2023/6/10 6:37,2023/6/12 8:12,2023/6/12 16:02,2023/6/13 9:30,2023/6/13 18:39,2023/6/14 1:04,2.07,2.39,3.12,3.5,3.77,2023/6/17 13:23,1Z,2017,3,50079,1Z23F00028176XBTE110351190LC010    50079,0.32,0.73,0.38,0.27,1.38,,,,,,,,,,,,,,,,,,,,,,,,
9558,52921,1Z23F00028179,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 11:55,2023/6/14 16:48,2023/6/14 22:40,0.25,3.04,4.88,5.08,5.33,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028179XBTE930350610LC010    40030,2.79,1.84,0.2,0.25,2.29,,,,,,,,,,,,,,,,,,,,,,,,
9559,52922,1Z23F00028180,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 12:16,2023/6/14 17:35,2023/6/14 23:27,0.25,3.04,4.89,5.12,5.36,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028180XBTE930350610LC010    40030,2.79,1.85,0.23,0.24,2.32,,,,,,,,,,,,,,,,,,,,,,,,
9560,52923,1Z23F00028182,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 12:31,2023/6/14 16:19,2023/6/14 22:40,0.25,3.04,4.9,5.06,5.33,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028182XBTE930350610LC010    40030,2.79,1.86,0.16,0.27,2.29,,,,,,,,,,,,,,,,,,,,,,,,
9561,52924,1Z23F00028183,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 11:55,2023/6/14 16:48,2023/6/14 22:40,0.25,3.04,4.88,5.08,5.33,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028183XBTE930350610LC010    40030,2.79,1.84,0.2,0.25,2.29,,,,,,,,,,,,,,,,,,,,,,,,
9562,52925,1Z23F00028184,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 12:16,2023/6/14 17:36,2023/6/14 23:27,0.25,3.04,4.89,5.12,5.36,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028184XBTE930350610LC010    40030,2.79,1.85,0.23,0.24,2.32,,,,,,,,,,,,,,,,,,,,,,,,
9563,52926,1Z23F00028185,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 12:25,2023/6/14 17:36,2023/6/14 22:40,0.25,3.04,4.9,5.12,5.33,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028185XBTE930350610LC010    40030,2.79,1.86,0.22,0.21,2.29,,,,,,,,,,,,,,,,,,,,,,,,
9564,52927,1Z23F00028186,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 12:25,2023/6/14 17:35,2023/6/14 23:27,0.25,3.04,4.9,5.12,5.36,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028186XBTE930350610LC010    40030,2.79,1.86,0.22,0.24,2.32,,,,,,,,,,,,,,,,,,,,,,,,
9565,52928,1Z23F00028187,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 11:54,2023/6/14 16:48,2023/6/14 22:40,0.25,3.04,4.88,5.08,5.33,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028187XBTE930350610LC010    40030,2.79,1.84,0.2,0.25,2.29,,,,,,,,,,,,,,,,,,,,,,,,
9566,52929,1Z23F00028188,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 12:16,2023/6/14 16:49,2023/6/14 22:40,0.25,3.04,4.89,5.08,5.33,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028188XBTE930350610LC010    40030,2.79,1.85,0.19,0.25,2.29,,,,,,,,,,,,,,,,,,,,,,,,
9567,52930,1Z23F00028189,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 12:24,2023/6/14 16:49,2023/6/14 22:40,0.25,3.04,4.9,5.08,5.33,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028189XBTE930350610LC010    40030,2.79,1.86,0.18,0.25,2.29,,,,,,,,,,,,,,,,,,,,,,,,
9568,52931,1Z23F00028190,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 12:24,2023/6/14 17:35,2023/6/14 22:40,0.25,3.04,4.9,5.12,5.33,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028190XBTE930350610LC010    40030,2.79,1.86,0.22,0.21,2.29,,,,,,,,,,,,,,,,,,,,,,,,
9569,52932,1Z23F00028191,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 11:54,2023/6/14 16:47,2023/6/14 22:40,0.25,3.04,4.88,5.08,5.33,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028191XBTE930350610LC010    40030,2.79,1.84,0.2,0.25,2.29,,,,,,,,,,,,,,,,,,,,,,,,
9570,52933,1Z23F00028192,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 12:16,2023/6/14 16:49,2023/6/14 22:40,0.25,3.04,4.89,5.08,5.33,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028192XBTE930350610LC010    40030,2.79,1.85,0.19,0.25,2.29,,,,,,,,,,,,,,,,,,,,,,,,
9571,52934,1Z23F00028193,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 12:30,2023/6/14 17:36,2023/6/14 23:27,0.25,3.04,4.9,5.12,5.36,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028193XBTE930350610LC010    40030,2.79,1.86,0.22,0.24,2.32,,,,,,,,,,,,,,,,,,,,,,,,
9572,52935,1Z23F00028194,XBTE930,350610LC010    ,ﾊﾌﾞS/Aﾛｰﾀ                     ,2,（株）アイシン福井,本社工場,2023/6/12 0:00,4,回収済,2023/6/9 14:48,2023/6/9 20:48,2023/6/12 15:52,2023/6/14 12:30,2023/6/14 17:35,2023/6/14 23:27,0.25,3.04,4.9,5.12,5.36,2023/6/17 13:23,1Z,2041,1,40030,1Z23F00028194XBTE930350610LC010    40030,2.79,1.86,0.22,0.24,2.32,,,,,,,,,,,,,,,,,,,,,,,,
