品番,加工図符号,設変符号,品名,ステータス,発注区分,整備室,整備室名,手配区分,工程内外製,工程コード,仕入先名/工場名,発送場所,発送場所名,受給区分,後工程内外製,後工程コード,後工程仕入先名/工場名,受入場所,受入場所名,箱種類,収容数,基準在庫日数,基準在庫枚数,サイクル間隔,サイクル回数,サイクル情報,更新,更新者,最終更新日時,マイナス必要数有無,当月必要数,当月稼働日数,翌月必要数,翌月稼働日数,翌々月必要数,翌々月稼働日数,翌々々月必要数,翌々々月稼働日数,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土),,当月計算数,翌月計算数,翌々月計算数,翌々々月計算数,1(金),2(土),3(日),4(月),5(火),6(水),7(木),8(金),9(土),10(日),11(月),12(火),13(水),14(木),15(金),16(土),17(日),18(月),19(火),20(水),21(木),22(金),23(土),24(日),25(月),26(火),27(水),28(木),29(金),30(土)
90564-63A039,9056463A039,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A040,9056463A040,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A041,9056463A041,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A042,9056463A042,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A043,9056463A043,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A044,9056463A044,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A045,9056463A045,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A046,9056463A046,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A047,9056463A047,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A048,9056463A048,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A049,9056463A049,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A050,9056463A050,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A051,9056463A051,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A052,9056463A052,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A053,9056463A053,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A054,9056463A054,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A055,9056463A055,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90564-63A056,9056463A056,,SHIM,使用中,かんばん,1Y,第１工場,手配,Ｐ,6454,（株）ムロコーポレーション,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,100,0.93,3,1,1,0.73,,,0,0,0,21,0,22,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90105-12A019,9010512A019,,"BOLT, FLANGE",使用中,かんばん,1Y,第１工場,手配,Ｐ,6616,（株）メイドー,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,210,0.48,3,1,6,4.56,,,0,0,0,21,0,22,672,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82125-ECA010,82125ECA010, D,"WIRE, TRANSMISSION",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,40,0.82,3,1,1,1.79,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82125-ECB010,82125ECB010, A,"WIRE, TRANSMISSION",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,100,0.58,1,1,1,1.79,,,4.24,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
82125-ECE010,82125ECE010,,"WIRE, TRANSMISSION",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,100,0.58,1,1,1,1.79,,,5.35,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
82824-ECA010,82824ECA010,,"CONNECTOR, WIRING HARNESS",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,40,0.82,3,1,1,1.79,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82824-ECB010,82824ECB010, A,"CONNECTOR, WIRING HARNESS",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,32,0.57,1,1,1,1.79,,,13.25,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
82824-ECB020,82824ECB020,,"CONNECTOR, WIRING HARNESS",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ｾﾝﾖｳ,40,0.58,1,1,1,1.79,,,23.675,947,"18,638",21,"18,542",22,"21,078",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","18,542","21,078",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
G1144-ECA020,G1144ECA020,,"TERMINAL, MOTOR CABLE",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,12,0.82,3,1,1,1.79,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G1144-ECE010,G1144ECE010,,"TERMINAL, MOTOR CABLE",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,8,0.58,2,1,1,1.79,,,66.875,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
G1174-ECA030,G1174ECA030, B,"WIRE, MOTOR REVOLUTION SENSOR",使用中,かんばん,1Y,第１工場,手配,Ｐ,7002,矢崎総業（株）,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-342 ﾊﾝﾖｳ,40,0.82,3,1,1,1.79,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35847-ECB010,35847ECB010,,"TUBE, TRANSAXLE LUBE APPLY",使用中,かんばん,1Y,第１工場,手配,Ｐ,7042,（株）メタルテック,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,80,0.51,1,1,1,1.9,,,5.3,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
35847-ECB020,35847ECB020,,"TUBE, TRANSAXLE LUBE APPLY",使用中,かんばん,1Y,第１工場,手配,Ｐ,7042,（株）メタルテック,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,70,0.5,1,1,1,1.9,,,6.057142857,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
35847-ECE010,35847ECE010, A,"TUBE, TRANSAXLE LUBE APPLY",使用中,かんばん,1Y,第１工場,手配,Ｐ,7042,（株）メタルテック,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,40,0.5,1,1,1,1.9,,,13.375,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
35847-ECE020,35847ECE020,,"TUBE, TRANSAXLE LUBE APPLY",使用中,かんばん,1Y,第１工場,手配,Ｐ,7042,（株）メタルテック,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,60,0.49,1,1,1,1.9,,,8.916666667,535,"10,440",21,"11,129",22,"11,729",22,0,20,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0,,"10,440","11,129","11,729",0,487,0,0,535,534,529,534,528,0,0,462,522,463,523,462,0,0,494,493,500,499,455,0,0,493,493,467,499,468,0
35882-ECB010,35882ECB010,,"TUBE, DIFFERENTIAL GEAR LUBE APPLY",使用中,かんばん,1Y,第１工場,手配,Ｐ,7042,（株）メタルテック,1,,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,50,0.5,1,1,1,1.9,,,8.48,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
01912-ECA020,01912ECA020,,"CAP, SHIPPING",使用中,かんばん,1Y,第１工場,手配,Ｐ,9045,日進工業（株）,1,丸共通運,――,Ｍ,1,第１,1Y,安城第１工場,TP-332 ﾊﾝﾖｳ,100,0.52,0,1,1,0.81,,,0,0,0,21,0,22,84,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35125-ECA010,35125ECA010,,"TUBE, TRANSMISSION OIL PAN",使用中,かんばん,1Y,第１工場,手配,Ｐ,9407,（株）ニフコ,1,名古屋事業所,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,350,0.86,3,1,1,2.14,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35441-ECB010,35441ECB010,,"STRAINER, OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,9407,（株）ニフコ,1,名古屋事業所,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,48,0.67,3,1,1,2.14,,,19.72916667,947,"18,638",21,"18,542",22,"21,078",22,0,20,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0,,"18,638","18,542","21,078",0,880,0,0,946,945,946,945,945,0,0,845,945,846,947,846,0,0,878,877,879,877,815,0,0,877,877,822,878,822,0
35441-TFA010,35441TFA010, A,"STRAINER, OIL",使用中,かんばん,1Y,第１工場,手配,Ｐ,9407,（株）ニフコ,1,名古屋事業所,――,Ｍ,1,第１,1Y,安城第１工場,TP-331 ﾊﾝﾖｳ,100,0.67,1,1,1,2.14,,,4.24,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
35409-ECA020,35409ECA020,,"SPRING SUB-ASSY, MANUAL DETENT",使用中,かんばん,1Y,第１工場,手配,Ｐ,9470,サンコール（株）,1,豊田,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,150,0.87,3,1,1,2.26,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35409-ECB010,35409ECB010,,"SPRING SUB-ASSY, MANUAL DETENT",使用中,かんばん,1Y,第１工場,手配,Ｐ,9470,サンコール（株）,1,豊田,――,Ｍ,1,第１,1Y,安城第１工場,AW-131 ｾﾝﾖｳ,200,0.66,1,1,1,2.26,,,2.12,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
35599-ECA020,35599ECA020, A,"COVER, DETENT SPRING",使用中,かんばん,1Y,第１工場,手配,Ｐ,9470,サンコール（株）,1,豊田,――,Ｍ,1,第１,1Y,安城第１工場,TP-131 ﾊﾝﾖｳ,600,0.87,3,1,1,2.26,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G1133-ECD010,G1133ECD010, A,"(CA), MOTOR ROTOR END PLATE",使用中,かんばん,1Y,第１工場,直送,Ｐ,3008,ダイキャスト東和産業（株）,1,,――,Ｐ,38,（株）旭工業所,1,本社工場,Bﾊﾟﾚ ﾊﾝﾖｳ,700,0,0,1,1,2,,,0,0,0,21,0,22,84,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35312-ECF010,35312ECF010,,"(CA), TRANSMISSION OIL PUMP COVER",使用中,かんばん,1Y,第１工場,直送,Ｐ,3008,ダイキャスト東和産業（株）,1,,――,Ｐ,38,（株）旭工業所,2,丸共通運,ﾎﾟﾘﾊﾞｺ ﾊﾝﾖｳ,200,1.25,3,1,1,1,,,2.12,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
35351-ECB010,35351ECB010,,"ROTOR, TRANSMISSION OIL PUMP DRIVE",使用中,かんばん,1Y,第１工場,直送,Ｐ,1821,五興商事（株）,1,,――,Ｐ,810,（株）オーハシテクニカ,1,,TP-331 ﾊﾝﾖｳ,704,1.25,3,1,1,1,,,0.602272727,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
90501-13A083,9050113A083,,"SPRING, COMPRESSION",使用中,かんばん,1Y,第１工場,直送,Ｐ,3836,（株）東郷製作所,1,,――,Ｐ,816,大橋鉄工（株）,1,,AW-131 ﾊﾝﾖｳ,250,1.25,3,1,1,1,,,1.696,424,"8,198",21,"7,413",22,"9,307",22,0,20,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0,,"8,198","7,413","9,307",0,393,0,0,411,411,417,411,417,0,0,383,423,383,424,384,0,0,384,384,379,378,360,0,0,384,384,355,379,354,0
90501-13A087,9050113A087,,"SPRING, COMPRESSION",使用中,かんばん,1Y,第１工場,直送,Ｐ,3836,（株）東郷製作所,1,,――,Ｐ,816,大橋鉄工（株）,1,,TP-331 ﾊﾝﾖｳ,500,1.25,3,1,1,1,,,0,0,0,21,0,22,42,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90208-43A001,9020843A001,,"WASHER, CONICAL SPRING",使用中,かんばん,1Y,第１工場,直送,Ｐ,3236,中庸スプリング（株）,1,,――,Ｐ,930,（株）オンド,1,本社工場,TP-131 ﾊﾝﾖｳ,400,1.25,3,1,1,1,,,4.735,1894,"37,276",21,"37,084",22,"42,072",22,0,20,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,754","1,644","1,756","1,644",0,,"37,276","37,084","42,072",0,"1,760",0,0,"1,892","1,890","1,892","1,890","1,890",0,0,"1,690","1,890","1,692","1,894","1,692",0,0,"1,756","1,754","1,758","1,754","1,630",0,0,"1,754","1,754","1,644","1,756","1,644",0
