,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,かんばん数,実績LT/設計値LT,順立装置在庫量-設計値MIN,不等ピッチ,順立装置在庫量-設計値MAX,AVAILABLE_RATE
391,41310ECB010    ,2023,38,64.975,6.683333333333334,7.183333333333334,0.69,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2,2.4695652173913043,0.9516260162601633,172.40301974448315,（株）オンド,920,1.379168139507483,21.550377468060393,0.05,73.27128339140535,94.16
392,41310ECE010    ,2023,38,148.15833333333333,8.725,9.358333333333333,0.7,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2,2.467851099830795,1.4815246636771244,225.17219730941704,（株）オンド,1182,2.116463805253035,28.146524663677134,0.05,95.69818385650225,94.16
393,5040056001E    ,2023,38,4.318181818181818,0.2909090909090909,0.23636363636363636,0.58,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,300,1.0,2.1087500000000006,5.003124999999999,サトープレス工業（株）,32,3.6357758620689666,1.3908687499999999,0.0,6.644149999999999,94.16
394,82125ECB010    ,2023,38,3.2,0.16666666666666666,0.14166666666666666,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.0,2.053,3.446,矢崎総業（株）,20,3.5396551724137932,0.9614340000000001,0.0,4.579734,94.16
395,82125ECE010    ,2023,38,6.325,0.2,0.19166666666666668,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100,1.0,2.329583333333333,4.513333333333332,矢崎総業（株）,24,4.016522988505747,1.2592199999999998,0.0,5.998219999999998,94.16
396,82821CWA030    ,2023,38,10.258333333333333,0.16666666666666666,0.16666666666666666,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,200,1.5,3.9490909090909097,4.041363636363638,石黒ゴム工業（株）,22,4.757940854326398,0.9375963636363642,0.29,3.160346363636365,94.16
397,82821ECB010    ,2023,38,5.133333333333334,0.08333333333333333,0.09166666666666666,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400,1.5454545454545454,4.769090909090909,2.006818181818182,石黒ゴム工業（株）,11,5.745892661555311,0.4655818181818183,0.29,1.5693318181818183,94.16
398,82821ECB020    ,2023,38,9.975,0.15833333333333333,0.16666666666666666,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,200,1.5217391304347827,4.4278260869565225,4.0315217391304365,石黒ゴム工業（株）,23,5.089455272363819,0.9353130434782614,0.29,3.1526500000000013,94.16
399,82821ECB040    ,2023,38,3.85,0.13333333333333333,0.14166666666666666,0.83,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,100,1.4736842105263157,2.3573684210526316,3.622105263157895,石黒ゴム工業（株）,19,2.8402029169308816,0.8403284210526318,0.29,2.832486315789474,94.16
400,82821ECB050    ,2023,38,17.541666666666668,0.325,0.3333333333333333,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,100,1.511111111111111,3.4153333333333324,8.21111111111111,石黒ゴム工業（株）,45,4.1148594377510035,1.9049777777777779,0.29,6.421088888888889,94.16
401,82821ECE010    ,2023,38,31.933333333333334,0.35833333333333334,0.375,1.07,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,50,1.5098039215686274,5.131764705882351,9.109019607843136,石黒ゴム工業（株）,51,4.796041781198459,2.1132925490196075,0.29,7.123253333333332,94.16
402,82821XAE010    ,2023,38,19.983333333333334,0.31666666666666665,0.3333333333333333,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,100,1.5348837209302326,3.692790697674417,7.980697674418605,石黒ゴム工業（株）,43,4.244587008821169,1.8515218604651165,0.29,6.240905581395349,94.16
403,82821XAE020    ,2023,38,1.375,0.03333333333333333,0.03333333333333333,0.81,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400,1.2,3.784,0.7655,石黒ゴム工業（株）,5,4.671604938271605,0.17759600000000003,0.29,0.5986210000000001,94.16
404,82824ECB010    ,2023,38,8.741666666666667,0.49166666666666664,0.45,0.57,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,32,1.0,1.4471186440677966,10.989936440677965,矢崎総業（株）,59,2.538804638715433,3.0661922669491526,0.0,14.605625529661015,94.16
405,82824ECB020    ,2023,38,21.566666666666666,0.85,0.8333333333333334,0.58,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,40,1.0,1.8819417475728153,20.00485436893201,矢崎総業（株）,103,3.2447271509876128,5.581354368932031,0.0,26.58645145631064,94.16
406,82824ECE010    ,2023,38,14.291666666666666,0.5583333333333333,0.525,0.36,1.0,ＴＰ３３２,1.0,1.0,3.25,45,1.0,2.2018181818181817,10.125656565656563,住友電装（株）,56,6.116161616161616,4.303404040404039,0.0,14.93534343434343,94.16
407,9010506A003    ,2023,38,1.1547619047619047,0.023809523809523808,0.011904761904761904,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000,3.0,2.9600000000000004,0.75,（株）青山製作所,3,5.6923076923076925,0.08450000000000002,0.08,0.24700000000000003,94.16
408,9010506A089    ,2023,38,3.275,0.041666666666666664,0.05,0.5,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,4.4,6.308000000000001,0.7178666666666667,（株）青山製作所,5,12.616000000000001,0.08087964444444445,0.08,0.23641742222222223,94.16
409,9010508A014    ,2023,38,28.579166666666666,1.5041666666666667,1.5666666666666667,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,3.326984126984127,1.4495833333333368,59.947564102564264,（株）青山製作所,315,2.6844135802469196,6.754092222222241,0.08,19.742731111111166,94.16
410,9010508A042    ,2023,38,2.875,0.23333333333333334,0.24166666666666667,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,300,3.032258064516129,1.3967741935483868,5.685483870967743,（株）青山製作所,31,2.6354230066950692,0.6405645161290323,0.08,1.87241935483871,94.16
411,9010512A018    ,2023,38,24.291666666666668,2.191666666666667,2.325,0.74,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,200,3.320945945945946,1.0771578947368425,56.32428070175445,（株）青山製作所,296,1.4556187766714088,6.345868959064334,0.08,18.54946311111113,94.16
412,9011906A065    ,2023,38,1.6238532110091743,0.11009174311926606,0.06422018348623854,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,3.7857142857142856,1.9391666666666667,2.41175,（株）青山製作所,14,3.6588050314465406,0.27172383333333333,0.08,0.7942696666666667,94.16
413,9014908A008    ,2023,38,1.4936708860759493,0.189873417721519,0.10126582278481013,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,800,3.526315789473684,2.3850000000000002,2.9379166666666667,（株）青山製作所,19,4.586538461538462,0.3310052777777778,0.08,0.9675538888888889,94.16
414,9015905A007    ,2023,38,4.066666666666666,0.10833333333333334,0.10833333333333334,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000,3.357142857142857,3.060833333333333,2.42775,（株）青山製作所,14,5.775157232704402,0.2735265,0.08,0.799539,94.16
415,9015906A021    ,2023,38,5.316666666666666,0.21666666666666667,0.225,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1200,3.1724137931034484,1.7985714285714285,5.680119047619049,（株）青山製作所,29,3.4587912087912085,0.6399600793650795,0.08,1.87065253968254,94.16
416,9015906A022    ,2023,38,7.258333333333334,0.31666666666666665,0.325,0.51,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,3.2142857142857144,1.5372499999999998,8.037750000000004,（株）青山製作所,42,3.0142156862745093,0.9055865000000005,0.08,2.6470990000000016,94.16
417,9015906A023    ,2023,38,5.833333333333333,0.058333333333333334,0.075,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1300,3.6666666666666665,4.4087499999999995,2.025,（株）青山製作所,9,8.478365384615383,0.22815,0.08,0.6669,94.16
418,9020150A002    ,2023,38,4.691666666666666,0.10833333333333334,0.15,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100,1.0,2.026923076923077,3.226923076923077,（株）ムロコーポレーション,18,2.7766069546891465,0.5582576923076923,0.0,3.9465269230769233,94.16
419,9020156A001    ,2023,38,4.55,0.1,0.15,0.75,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100,1.0,2.4150000000000005,3.455833333333334,（株）ムロコーポレーション,17,3.2200000000000006,0.5978591666666667,0.0,4.226484166666667,94.16
420,9020156A002    ,2023,38,5.425,0.15,0.18333333333333332,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100,1.0,2.3022222222222224,4.362222222222222,（株）ムロコーポレーション,23,3.153729071537291,0.7546644444444444,0.0,5.334997777777777,94.16
421,9025006A007    ,2023,38,2.533333333333333,0.13333333333333333,0.14166666666666666,0.76,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,200,1.7333333333333334,1.8827272727272728,3.4536363636363636,（株）ギフ加藤製作所,15,2.4772727272727275,0.8288727272727272,0.12,2.728372727272727,94.16
422,9030106A018    ,2023,38,2.7583333333333333,0.1,0.08333333333333333,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,2000,1.4285714285714286,5.505,1.4987857142857144,ＮＯＫ（株）,14,9.830357142857142,0.33872557142857146,0.03,1.1630577142857144,94.16
423,9030111A014    ,2023,38,5.575,0.15,0.175,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000,1.565217391304348,2.6322727272727264,4.172045454545455,ＮＯＫ（株）,23,4.700487012987011,0.9428822727272728,0.03,3.237507272727273,94.16
424,9030115A011    ,2023,38,3.4,0.03333333333333333,0.041666666666666664,0.56,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000,1.8,6.028,0.8004,ＮＯＫ（株）,5,10.764285714285712,0.1808904,0.03,0.6211104000000001,94.16
425,9030117A010    ,2023,38,4.125,0.041666666666666664,0.05,0.54,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000,1.7142857142857142,6.591428571428571,0.8904285714285713,ＮＯＫ（株）,7,12.206349206349204,0.2012368571428571,0.03,0.6909725714285714,94.16
426,9030119A010    ,2023,38,1.0,0.07936507936507936,0.0,0.58,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,1000,1.3333333333333333,2.69,0.8293333333333334,ＮＯＫ（株）,6,4.637931034482759,0.18742933333333334,0.03,0.6435626666666666,94.16
427,9030119A011    ,2023,38,2.925,0.13333333333333333,0.15,0.54,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,200,1.4736842105263157,1.8242105263157893,3.598947368421053,ＮＯＫ（株）,19,3.3781676413255353,0.8133621052631579,0.03,2.792783157894737,94.16
428,9031150A014    ,2023,38,5.873949579831932,0.36134453781512604,0.3949579831932773,0.54,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.5294117647058822,1.4274509803921571,9.510037348272649,ＮＯＫ（株）,51,2.6434277414669576,2.1492684407096188,0.03,7.379788982259575,94.16
429,9031150A015    ,2023,38,5.529411764705882,0.3865546218487395,0.3865546218487395,0.53,1.0,サンボックス＃２４Ｂフタナシ,1.0,2.0,3.52,84,1.509433962264151,1.3953846153846154,9.540750915750923,ＮＯＫ（株）,53,2.632801161103048,2.1562097069597086,0.03,7.403622710622717,94.16
430,9033904A002    ,2023,38,1.9035087719298245,0.02631578947368421,0.02631578947368421,0.61,1.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,1000,1.0,4.3875,0.89175,サトープレス工業（株）,4,7.192622950819673,0.24790650000000003,0.0,1.184244,94.16
431,9033904A003    ,2023,38,3.3916666666666666,0.03333333333333333,0.025,0.6,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,2000,1.0,11.73,0.0,サトープレス工業（株）,4,19.55,0.0,0.0,0.0,94.16
432,9034108A006    ,2023,38,4.75,0.16666666666666666,0.14166666666666666,0.53,3.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.4761904761904763,3.2571428571428576,3.3359523809523814,（株）杉浦製作所,21,6.145552560646901,0.3436030952380953,0.12,2.1783769047619055,94.16
433,9034108A010    ,2023,38,1.216867469879518,0.060240963855421686,0.024096385542168676,0.47,1.0,ＴＰ３３１フタナシ,1.0,2.0,1.06,1000,1.5,6.234999999999999,0.5103333333333334,（株）杉浦製作所,6,13.26595744680851,0.05256433333333335,0.12,0.3332476666666668,94.16
434,9034114A004    ,2023,38,1.0947368421052632,0.031578947368421054,0.021052631578947368,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,2.0,3.513333333333333,0.8126666666666665,（株）青山製作所,3,7.026666666666666,0.09156044444444444,0.08,0.2676382222222222,94.16
435,9034118A024    ,2023,38,5.308333333333334,0.1,0.09166666666666666,0.52,3.0,ＴＰ１３１フタナシ,1.0,6.0,5.76,200,3.076923076923077,3.848461538461538,2.2803846153846155,（株）青山製作所,13,7.4008875739644955,0.25692333333333334,0.08,0.7510066666666667,94.16
436,9036324A003    ,2023,38,6.825,0.6333333333333333,0.65,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,22,4.240963855421687,1.0460526315789476,15.681220095693785,日本精工（株）,83,1.413584637268848,1.9601525119617234,0.09,4.704366028708136,94.16
437,9036324A004    ,2023,38,18.291666666666668,1.075,1.1166666666666667,0.74,1.0,テンバコ１０フタナシ,1.0,8.0,9.0,30,4.464788732394366,1.2236434108527134,26.5496124031008,日本精工（株）,142,1.6535721768279912,3.3187015503876,0.09,7.964883720930239,94.16
438,9036324A005    ,2023,38,16.633333333333333,0.8416666666666667,0.8583333333333333,0.69,1.0,サンボックス＃Ｋ１０Ｂフタナシ,1.0,8.0,9.0,22,4.4375,1.4087254901960782,20.45811051693405,日本精工（株）,112,2.0416311452117077,2.5572638146167566,0.09,6.137433155080215,94.16
439,9036340A010    ,2023,38,15.666666666666666,0.8,0.8333333333333334,0.74,3.0,ｻﾝﾎﾞｯｸｽ＃K-10Bﾌﾀﾅｼ,1.0,8.0,9.0,80,4.481132075471698,1.548854166666666,20.061718749999965,日本精工（株）,106,2.0930461711711703,2.507714843749996,0.09,6.01851562499999,94.16
440,9036345A004    ,2023,38,12.458333333333334,0.30833333333333335,0.36666666666666664,0.64,1.0,サンボックス＃９Ｂフタナシ,1.0,1.0,2.29,90,1.0,2.3220833333333335,9.134722222222221,岡谷鋼機（株）,48,3.6282552083333335,3.005323611111111,0.0,12.596781944444443,94.16
441,9036628A005    ,2023,38,5.638655462184874,0.25210084033613445,0.23529411764705882,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,1.8080000000000005,5.860555555555555,（株）ジェイテクト,30,2.9161290322580653,1.699561111111111,0.0,7.853144444444443,94.16
442,9036628A006    ,2023,38,4.260504201680672,0.18487394957983194,0.17647058823529413,0.62,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,80,1.0,2.0708695652173916,4.32336956521739,（株）ジェイテクト,23,3.3401122019635348,1.2537771739130432,0.0,5.793315217391303,94.16
443,9036628A007    ,2023,38,9.033333333333333,0.26666666666666666,0.25833333333333336,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,2.4409375000000004,6.384548611111112,（株）ジェイテクト,32,4.282346491228071,1.8515190972222222,0.0,8.555295138888889,94.16
444,9036628A008    ,2023,38,6.683333333333334,0.18333333333333332,0.19166666666666668,0.58,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,100,1.0,2.5090909090909097,4.46181818181818,（株）ジェイテクト,22,4.326018808777431,1.2939272727272724,0.0,5.978836363636362,94.16
445,9036630A017    ,2023,38,13.458333333333334,0.49166666666666664,0.4583333333333333,0.6,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,72,1.0,2.050508474576271,11.256355932203391,（株）ジェイテクト,59,3.417514124293785,3.2643432203389837,0.0,15.083516949152543,94.16
446,9036630A018    ,2023,38,19.325,0.9333333333333333,0.8583333333333333,0.34,3.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,38,1.0,1.6099099099099101,21.174727358937883,（株）ジェイテクト,111,4.735029146793853,6.140670934091986,0.0,28.374134660976765,94.16
447,9036652A003    ,2023,38,10.583333333333334,0.325,0.30833333333333335,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,60,1.0,2.4946153846153845,7.56965811965812,（株）ジェイテクト,39,4.376518218623482,2.1952008547008552,0.0,10.143341880341882,94.16
448,9036652A004    ,2023,38,8.916666666666666,0.31666666666666665,0.3,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,63,1.0,2.224736842105264,7.169172932330829,（株）ジェイテクト,38,3.903047091412744,2.0790601503759407,0.0,9.606691729323313,94.16
449,9036658A001    ,2023,38,5.974137931034483,0.33620689655172414,0.3103448275862069,0.57,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,45,1.0,1.630512820512821,7.7282051282051265,（株）ジェイテクト,40,2.86054880791723,2.241179487179487,0.0,10.355794871794869,94.16
450,9036658A002    ,2023,38,7.898305084745763,0.4322033898305085,0.3983050847457627,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.697450980392157,9.84912854030501,（株）ジェイテクト,51,2.8770355599867066,2.8562472766884532,0.0,13.197832244008714,94.16
451,9036659A009    ,2023,38,22.941666666666666,0.975,0.9083333333333333,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.8141880341880336,22.260208926875613,（株）ジェイテクト,117,3.074894973200057,6.455460588793928,0.0,29.828679962013318,94.16
452,9036659A010    ,2023,38,22.891666666666666,0.9666666666666667,0.9083333333333333,0.59,1.0,サンボックス＃９Ｆフタナシ,1.0,1.0,1.9,36,1.0,1.8286206896551718,22.242097701149447,（株）ジェイテクト,116,3.099357101110461,6.4502083333333395,0.0,29.80441091954026,94.16
453,9050827A011    ,2023,38,2.7583333333333333,0.058333333333333334,0.075,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,200,4.777777777777778,2.745,1.699375,（株）東郷製作所,9,3.519230769230769,0.25745531250000003,0.08,0.5548459375000001,94.16
454,9052409A003    ,2023,38,1.4666666666666666,0.025,0.03333333333333333,0.78,1.0,ＴＰ３３１フタナシ,1.0,8.0,11.12,500,5.5,5.2475,0.794,（株）東郷製作所,4,6.727564102564102,0.120291,0.08,0.259241,94.16
455,9056439A005    ,2023,38,13.133333333333333,0.08333333333333333,0.11666666666666667,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,5.274,2.464,（株）ムロコーポレーション,14,5.670967741935484,0.426272,0.0,3.013472,94.16
456,9056439A006    ,2023,38,4.316666666666666,0.075,0.058333333333333334,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,6.017777777777778,0.9766666666666666,（株）ムロコーポレーション,9,6.470728793309438,0.16896333333333333,0.0,1.1944633333333332,94.16
457,9056450A001    ,2023,38,4.741666666666666,0.008333333333333333,0.0,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,94.16
458,9056450A002    ,2023,38,6.858333333333333,0.09166666666666666,0.11666666666666667,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.6381818181818177,0.769090909090909,（株）ムロコーポレーション,13,3.9120234604105564,0.13305272727272727,0.0,0.9405981818181818,94.16
459,9056450A003    ,2023,38,9.216666666666667,0.025,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3,,,0.0,,94.16
460,9056451A082    ,2023,38,4.658333333333333,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,94.16
461,9056451A083    ,2023,38,11.666666666666666,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,94.16
462,9056451A084    ,2023,38,11.791666666666666,0.025,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,7.609999999999999,0.95,（株）ムロコーポレーション,4,8.18279569892473,0.16435,0.0,1.16185,94.16
463,9056451A085    ,2023,38,10.233333333333333,0.041666666666666664,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,7,,,0.0,,94.16
464,9056451A086    ,2023,38,9.125,0.025,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,14.876666666666667,0.35000000000000003,（株）ムロコーポレーション,4,15.99641577060932,0.06055000000000001,0.0,0.42805000000000004,94.16
465,9056451A087    ,2023,38,5.775,0.016666666666666666,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,11.790000000000001,0.16,（株）ムロコーポレーション,2,12.67741935483871,0.02768,0.0,0.19568000000000002,94.16
466,9056451A088    ,2023,38,1.7416666666666667,0.008333333333333333,0.0,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,94.16
467,9056455A041    ,2023,38,9.616666666666667,0.008333333333333333,0.0,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,94.16
468,9056455A042    ,2023,38,11.25,0.016666666666666666,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,5.62,0.54,（株）ムロコーポレーション,2,6.043010752688172,0.09342,0.0,0.6604200000000001,94.16
469,9056455A043    ,2023,38,10.833333333333334,0.025,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,4,,,0.0,,94.16
470,9056455A044    ,2023,38,8.741666666666667,0.03333333333333333,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,13.58,0.16666666666666666,（株）ムロコーポレーション,5,14.602150537634408,0.028833333333333336,0.0,0.20383333333333334,94.16
471,9056455A045    ,2023,38,6.966666666666667,0.016666666666666666,0.03333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.625,0.49,（株）ムロコーポレーション,3,3.897849462365591,0.08477000000000001,0.0,0.59927,94.16
472,9056455A046    ,2023,38,5.783333333333333,0.016666666666666666,0.016666666666666666,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,13.65,0.19,（株）ムロコーポレーション,2,14.67741935483871,0.03287,0.0,0.23237000000000002,94.16
473,9056455A047    ,2023,38,4.0,0.0,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,94.16
474,9056457A132    ,2023,38,1.7416666666666667,0.0,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,94.16
475,9056457A133    ,2023,38,2.6666666666666665,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,13.33,0.3,（株）ムロコーポレーション,1,14.333333333333332,0.0519,0.0,0.3669,94.16
476,9056457A134    ,2023,38,7.066666666666666,0.016666666666666666,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3,,,0.0,,94.16
477,9056457A135    ,2023,38,10.516666666666667,0.03333333333333333,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,11.676666666666668,1.24,（株）ムロコーポレーション,6,12.555555555555555,0.21452000000000002,0.0,1.51652,94.16
478,9056457A136    ,2023,38,5.158333333333333,0.041666666666666664,0.05,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,6.348000000000001,0.9600000000000002,（株）ムロコーポレーション,6,6.825806451612904,0.16608000000000003,0.0,1.1740800000000002,94.16
479,9056457A137    ,2023,38,2.6,0.03333333333333333,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,5.090000000000001,0.37,（株）ムロコーポレーション,4,5.473118279569893,0.06401,0.0,0.45251,94.16
480,9056457A138    ,2023,38,2.6333333333333333,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,6.600000000000001,0.13,（株）ムロコーポレーション,1,7.096774193548388,0.022490000000000003,0.0,0.15899000000000002,94.16
481,9056463A032    ,2023,38,6.65,0.008333333333333333,0.008333333333333333,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1,,,0.0,,94.16
482,9056463A033    ,2023,38,3.4,0.025,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,10.6725,0.1325,（株）ムロコーポレーション,4,11.475806451612902,0.022922500000000002,0.0,0.1620475,94.16
483,9056463A034    ,2023,38,2.25,0.03333333333333333,0.041666666666666664,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.095,0.042499999999999996,（株）ムロコーポレーション,5,4.403225806451612,0.0073525,0.0,0.051977499999999996,94.16
484,9056463A035    ,2023,38,1.5196078431372548,0.049019607843137254,0.0392156862745098,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,2.828,0.0,（株）ムロコーポレーション,6,3.040860215053763,0.0,0.0,0.0,94.16
485,9056463A036    ,2023,38,1.1,0.125,0.025,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.2439999999999998,0.0,（株）ムロコーポレーション,5,3.4881720430107523,0.0,0.0,0.0,94.16
486,9056463A037    ,2023,38,1.2833333333333334,0.016666666666666666,0.016666666666666666,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,11.415000000000001,0.0,（株）ムロコーポレーション,2,12.274193548387098,0.0,0.0,0.0,94.16
487,9094906A012    ,2023,38,6.75,0.225,0.225,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,1.5,2.535333333333333,5.613933333333335,中庸スプリング（株）,30,4.2971751412429375,0.9375268666666671,0.1,4.025190200000002,94.16
488,G1144ECB010    ,2023,38,44.63333333333333,1.9416666666666667,2.408333333333333,0.63,2.0,ＴＰ３３１フタナシ,1.0,1.0,2.28,6,1.0,1.6245723684210538,58.77357456140338,住友電気工業（株）,304,2.5786862990810375,19.27773245614031,0.0,80.98998574561386,94.16
489,G1144ECE010    ,2023,38,69.33333333333333,2.466666666666667,2.3333333333333335,0.58,2.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,8,1.0,1.968657718120806,56.769295302013425,矢崎総業（株）,298,3.3942374450358725,15.838633389261748,0.0,75.44639345637584,94.16
490,G1163ECB010    ,2023,38,2.6055045871559632,0.3577981651376147,0.3119266055045872,0.54,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,80,3.282608695652174,1.077906976744186,8.09476744186046,（株）青山製作所,46,1.9961240310077517,0.9120104651162786,0.08,2.665876744186045,94.16
