,品番,Year,Week_Number,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,かんばん数
637,9056439A006    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,1.8350000000000002,0.525,（株）ムロコーポレーション,12
638,9056439A006    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,6.017777777777778,0.9766666666666666,（株）ムロコーポレーション,9
639,9056439A006    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,7.253333333333333,0.7933333333333333,（株）ムロコーポレーション,7
640,9056450A001    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2
641,9056450A001    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
642,9056450A001    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
643,9056450A001    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
644,9056450A002    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3
645,9056450A002    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,2.812307692307693,0.7553846153846153,（株）ムロコーポレーション,17
646,9056450A002    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.924285714285715,0.7185714285714286,（株）ムロコーポレーション,17
647,9056450A002    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.6381818181818177,0.769090909090909,（株）ムロコーポレーション,13
648,9056450A002    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.6353846153846154,0.4761538461538462,（株）ムロコーポレーション,17
649,9056450A003    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,21.745,2.42,（株）ムロコーポレーション,2
650,9056450A003    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,14.05,2.64,（株）ムロコーポレーション,2
651,9056450A003    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3
652,9056450A003    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,8.360000000000001,2.62,（株）ムロコーポレーション,5
653,9056451A082    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2
654,9056451A082    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
655,9056451A082    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
656,9056451A083    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
657,9056451A083    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,5
658,9056451A083    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,14.870000000000001,0.91,（株）ムロコーポレーション,4
659,9056451A083    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
660,9056451A083    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
661,9056451A084    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
662,9056451A084    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,10.129999999999999,0.89,（株）ムロコーポレーション,6
663,9056451A084    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.4799999999999995,0.85,（株）ムロコーポレーション,6
664,9056451A084    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,7.609999999999999,0.95,（株）ムロコーポレーション,4
665,9056451A084    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
666,9056451A085    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2
667,9056451A085    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,17.7475,0.71,（株）ムロコーポレーション,5
668,9056451A085    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,17.455000000000002,0.78,（株）ムロコーポレーション,5
669,9056451A085    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,7
670,9056451A085    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,8.610000000000001,0.77,（株）ムロコーポレーション,4
671,9056451A086    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
672,9056451A086    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,20.755000000000003,0.53,（株）ムロコーポレーション,2
673,9056451A086    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,14.4,0.45,（株）ムロコーポレーション,3
674,9056451A086    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,14.876666666666667,0.35000000000000003,（株）ムロコーポレーション,4
675,9056451A086    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,6
676,9056451A087    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,18.18,0.16,（株）ムロコーポレーション,1
677,9056451A087    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,11.790000000000001,0.16,（株）ムロコーポレーション,2
678,9056451A087    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.005,0.07,（株）ムロコーポレーション,6
679,9056451A088    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
680,9056451A088    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,8.18,0.06,（株）ムロコーポレーション,2
681,9056451A089    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
682,9056455A040    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
683,9056455A040    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
684,9056455A041    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2
685,9056455A041    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
686,9056455A041    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
687,9056455A041    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
688,9056455A042    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3
689,9056455A042    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,11.4,0.53,（株）ムロコーポレーション,2
690,9056455A042    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,5.62,0.54,（株）ムロコーポレーション,2
691,9056455A042    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3
692,9056455A043    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
693,9056455A043    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,24.793333333333333,0.3666666666666667,（株）ムロコーポレーション,4
694,9056455A043    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3
695,9056455A043    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,4
696,9056455A043    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,5
697,9056455A044    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,16.356666666666666,0.4666666666666666,（株）ムロコーポレーション,4
698,9056455A044    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,13.615,0.45999999999999996,（株）ムロコーポレーション,4
699,9056455A044    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,13.58,0.16666666666666666,（株）ムロコーポレーション,5
700,9056455A044    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,5
701,9056455A045    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
702,9056455A045    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,27.245,0.52,（株）ムロコーポレーション,3
703,9056455A045    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,6.34,0.48,（株）ムロコーポレーション,4
704,9056455A045    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.625,0.49,（株）ムロコーポレーション,3
705,9056455A045    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,5.363333333333333,0.32666666666666666,（株）ムロコーポレーション,4
706,9056455A046    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
707,9056455A046    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
708,9056455A046    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3
709,9056455A046    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,13.65,0.19,（株）ムロコーポレーション,2
710,9056455A046    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2
711,9056455A047    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
712,9056455A047    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2
713,9056455A047    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
714,9056455A048    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
715,9056455A049    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
716,9056457A132    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
717,9056457A133    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
718,9056457A133    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,13.33,0.3,（株）ムロコーポレーション,1
719,9056457A133    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
720,9056457A134    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
721,9056457A134    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,16.57,1.14,（株）ムロコーポレーション,2
722,9056457A134    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2
723,9056457A134    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3
724,9056457A134    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2
725,9056457A135    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
726,9056457A135    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,18.166666666666668,1.71,（株）ムロコーポレーション,4
727,9056457A135    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,20.330000000000002,1.9,（株）ムロコーポレーション,4
728,9056457A135    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,11.676666666666668,1.24,（株）ムロコーポレーション,6
729,9056457A135    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,5
730,9056457A136    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,6.034000000000001,0.9640000000000001,（株）ムロコーポレーション,7
731,9056457A136    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,7.220000000000001,0.8999999999999999,（株）ムロコーポレーション,7
732,9056457A136    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,6.348000000000001,0.9600000000000002,（株）ムロコーポレーション,6
733,9056457A136    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,5.781999999999999,0.58,（株）ムロコーポレーション,7
734,9056457A137    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
735,9056457A137    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,2.7339999999999995,0.492,（株）ムロコーポレーション,7
736,9056457A137    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,2.9766666666666666,0.3133333333333333,（株）ムロコーポレーション,7
737,9056457A137    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,5.090000000000001,0.37,（株）ムロコーポレーション,4
738,9056457A137    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.908,0.294,（株）ムロコーポレーション,7
739,9056457A138    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
740,9056457A138    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.36,0.12666666666666668,（株）ムロコーポレーション,4
741,9056457A138    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,7.085000000000001,0.065,（株）ムロコーポレーション,5
742,9056457A138    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,6.600000000000001,0.13,（株）ムロコーポレーション,1
743,9056457A138    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.87,0.0,（株）ムロコーポレーション,3
744,9056457A139    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2
745,9056457A139    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
746,9056457A139    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
747,9056457A140    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
748,9056457A142    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
749,9056463A028    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
750,9056463A029    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
751,9056463A030    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
752,9056463A031    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
753,9056463A031    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
754,9056463A031    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
755,9056463A031    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
756,9056463A032    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
757,9056463A032    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,13.586666666666666,0.36000000000000004,（株）ムロコーポレーション,3
758,9056463A032    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,2
759,9056463A032    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
760,9056463A032    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,3
761,9056463A033    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
762,9056463A033    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,5.62,0.10600000000000001,（株）ムロコーポレーション,6
763,9056463A033    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.56,0.13,（株）ムロコーポレーション,3
764,9056463A033    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,10.6725,0.1325,（株）ムロコーポレーション,4
765,9056463A033    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.7624999999999997,0.0625,（株）ムロコーポレーション,6
766,9056463A034    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
767,9056463A034    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.318,0.046,（株）ムロコーポレーション,6
768,9056463A034    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.4399999999999995,0.05,（株）ムロコーポレーション,6
769,9056463A034    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.095,0.042499999999999996,（株）ムロコーポレーション,5
770,9056463A034    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,2.626,0.033999999999999996,（株）ムロコーポレーション,7
771,9056463A035    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
772,9056463A035    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.0275,0.0,（株）ムロコーポレーション,5
773,9056463A035    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,2.775,0.0,（株）ムロコーポレーション,5
774,9056463A035    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,2.828,0.0,（株）ムロコーポレーション,6
775,9056463A035    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,2.982,0.0,（株）ムロコーポレーション,6
776,9056463A036    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
777,9056463A036    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.78,0.0,（株）ムロコーポレーション,2
778,9056463A036    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,1.25,0.0,（株）ムロコーポレーション,4
779,9056463A036    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,3.2439999999999998,0.0,（株）ムロコーポレーション,5
780,9056463A036    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,4.180000000000001,0.0,（株）ムロコーポレーション,3
781,9056463A037    ,2023,35,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
782,9056463A037    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,12.63,0.0,（株）ムロコーポレーション,1
783,9056463A037    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,7.19,0.0,（株）ムロコーポレーション,2
784,9056463A037    ,2023,38,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,11.415000000000001,0.0,（株）ムロコーポレーション,2
785,9056463A037    ,2023,39,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,9.92,0.0,（株）ムロコーポレーション,2
786,9056463A038    ,2023,37,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,21.64,0.0,（株）ムロコーポレーション,1
787,9056463A039    ,2023,36,0.93,3.0,TP131ﾌﾀﾅｼ,1.0,1.0,0.73,100,1.0,,,（株）ムロコーポレーション,1
788,9093003179,2023,35,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,3.0,4.405,1.89,（株）青山製作所,2
789,9093003179,2023,36,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,2.5714285714285716,5.592857142857143,1.5442857142857143,（株）青山製作所,7
790,9093003179,2023,37,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,4.2,3.6400000000000006,1.562888888888889,（株）青山製作所,10
791,9093003179,2023,38,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,3.875,5.202857142857142,1.5374285714285711,（株）青山製作所,8
792,9093003179,2023,39,0.5,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500,3.0,4.25888888888889,1.203111111111111,（株）青山製作所,9
793,9094906A012    ,2023,35,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,1.6666666666666667,2.5666666666666664,4.332,中庸スプリング（株）,6
794,9094906A012    ,2023,36,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,1.4,2.2980000000000005,6.1213333333333315,中庸スプリング（株）,30
795,9094906A012    ,2023,37,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,1.393939393939394,1.9354545454545458,5.54581818181818,中庸スプリング（株）,33
796,9094906A012    ,2023,38,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,1.5,2.535333333333333,5.613933333333335,中庸スプリング（株）,30
797,9094906A012    ,2023,39,0.59,3.0,AW131ﾌﾀﾅｼ,1.0,2.0,2.34,500,1.3870967741935485,2.1333333333333337,3.846466666666667,中庸スプリング（株）,31
798,9155180614,2023,35,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,5.0,3.44,3.0693333333333337,（株）青山製作所,3
799,9155180614,2023,36,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,3.8,2.1700000000000004,2.803377777777778,（株）青山製作所,15
800,9155180614,2023,37,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,3.066666666666667,2.417857142857143,2.6800952380952374,（株）青山製作所,15
801,9155180614,2023,38,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,3.142857142857143,2.587142857142857,2.8364761904761906,（株）青山製作所,14
802,9155180614,2023,39,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500,3.2777777777777777,3.3282352941176474,1.5861176470588236,（株）青山製作所,18
803,9155180640,2023,35,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,2.5,6.8500000000000005,1.79,（株）青山製作所,2
804,9155180640,2023,36,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,4.3,4.2988888888888885,1.8688888888888888,（株）青山製作所,10
805,9155180640,2023,37,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,3.6666666666666665,5.826250000000001,1.2854999999999999,（株）青山製作所,9
806,9155180640,2023,38,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,4.875,4.1433333333333335,1.5023333333333333,（株）青山製作所,8
807,9155180640,2023,39,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000,3.3,5.176666666666667,1.0195555555555555,（株）青山製作所,10
808,9161140614,2023,35,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500,3.8,2.864,4.8396799999999995,（株）青山製作所,5
809,9161140614,2023,36,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2500,3.5172413793103448,1.3017241379310343,5.379310344827587,（株）青山製作所,29
