品番,Year,Week_Number,基準在庫日数,基準在庫枚数,箱種類,B,日量数（箱数）,収容数,納入便,社内LT（検収〜回収LT）,仕入先名,かんばん数
2030045013L    ,2023,37,0.53,3.0,ＴＰ３３１フタナシ,1.0,1.0835,2000,1.0,1.88,伊藤金属工業（株）,1
2030045013L    ,2023,37,0.53,3.0,ＴＰ３３１フタナシ,1.0,1.1235,2000,1.0,10.745000000000001,伊藤金属工業（株）,2
2030045013L    ,2023,37,0.53,3.0,ＴＰ３３１フタナシ,1.0,1.1265,2000,1.0,8.82,伊藤金属工業（株）,1
2030045013L    ,2023,37,0.53,3.0,ＴＰ３３１フタナシ,1.0,1.129,2000,1.0,5.62,伊藤金属工業（株）,1
2030045013L    ,2023,38,0.53,3.0,ＴＰ３３１フタナシ,1.0,0.0,2000,1.0,10.09,伊藤金属工業（株）,1
2030045013L    ,2023,38,0.53,3.0,ＴＰ３３１フタナシ,1.0,1.0425,2000,1.0,1.69,伊藤金属工業（株）,1
2030045013L    ,2023,38,0.53,3.0,ＴＰ３３１フタナシ,1.0,1.1265,2000,1.0,1.6000000000000005,伊藤金属工業（株）,1
2030045013L    ,2023,38,0.53,3.0,ＴＰ３３１フタナシ,1.0,1.1955,2000,1.0,5.969999999999999,伊藤金属工業（株）,1
2030045013L    ,2023,38,0.53,3.0,ＴＰ３３１フタナシ,1.0,1.1965,2000,1.0,7.35,伊藤金属工業（株）,1
2030045013L    ,2023,39,0.53,3.0,ＴＰ３３１フタナシ,1.0,0.0,2000,1.0,4.08,伊藤金属工業（株）,2
2030045013L    ,2023,39,0.53,3.0,ＴＰ３３１フタナシ,1.0,1.1235,2000,1.0,2.1399999999999997,伊藤金属工業（株）,1
2030045013L    ,2023,39,0.53,3.0,ＴＰ３３１フタナシ,1.0,1.212,2000,1.0,6.99,伊藤金属工業（株）,1
2030045013L    ,2023,39,0.53,3.0,ＴＰ３３１フタナシ,1.0,1.2135,2000,1.0,4.92,伊藤金属工業（株）,1
2030052002N    ,2023,35,0.5,3.0,ＴＰ３３１フタナシ,2.0,3.15,300,2.0,3.69,（株）杉浦製作所,1
2030052002N    ,2023,35,0.5,3.0,ＴＰ３３１フタナシ,2.0,3.1533333333333333,300,2.0,2.86,（株）杉浦製作所,1
2030052002N    ,2023,36,0.5,3.0,ＴＰ３３１フタナシ,2.0,0.0,300,1.5,1.535,（株）杉浦製作所,2
2030052002N    ,2023,36,0.5,3.0,ＴＰ３３１フタナシ,2.0,2.816666666666667,300,1.5,4.125,（株）杉浦製作所,2
2030052002N    ,2023,36,0.5,3.0,ＴＰ３３１フタナシ,2.0,2.82,300,1.0,4.79,（株）杉浦製作所,1
2030052002N    ,2023,36,0.5,3.0,ＴＰ３３１フタナシ,2.0,3.15,300,1.5714285714285714,2.3885714285714283,（株）杉浦製作所,7
2030052002N    ,2023,36,0.5,3.0,ＴＰ３３１フタナシ,2.0,3.1533333333333333,300,1.3333333333333333,1.4966666666666668,（株）杉浦製作所,3
2030052002N    ,2023,36,0.5,3.0,ＴＰ３３１フタナシ,2.0,3.1566666666666667,300,2.0,5.430000000000001,（株）杉浦製作所,1
2030052002N    ,2023,37,0.5,3.0,ＴＰ３３１フタナシ,2.0,0.0,300,2.0,1.89,（株）杉浦製作所,2
2030052002N    ,2023,37,0.5,3.0,ＴＰ３３１フタナシ,2.0,2.82,300,1.25,1.55,（株）杉浦製作所,4
2030052002N    ,2023,37,0.5,3.0,ＴＰ３３１フタナシ,2.0,2.9233333333333333,300,1.3333333333333333,4.8133333333333335,（株）杉浦製作所,3
2030052002N    ,2023,37,0.5,3.0,ＴＰ３３１フタナシ,2.0,2.9266666666666667,300,1.0,3.2699999999999996,（株）杉浦製作所,2
2030052002N    ,2023,37,0.5,3.0,ＴＰ３３１フタナシ,2.0,2.93,300,1.3333333333333333,5.73,（株）杉浦製作所,3
2030052002N    ,2023,37,0.5,3.0,ＴＰ３３１フタナシ,2.0,3.15,300,2.0,0.8549999999999998,（株）杉浦製作所,2
2030052002N    ,2023,37,0.5,3.0,ＴＰ３３１フタナシ,2.0,3.1566666666666667,300,1.5,1.855,（株）杉浦製作所,2
2030052002N    ,2023,38,0.5,3.0,ＴＰ３３１フタナシ,2.0,0.0,300,2.0,1.2999999999999998,（株）杉浦製作所,1
2030052002N    ,2023,38,0.5,3.0,ＴＰ３３１フタナシ,2.0,2.716666666666667,300,1.0,1.3466666666666665,（株）杉浦製作所,3
2030052002N    ,2023,38,0.5,3.0,ＴＰ３３１フタナシ,2.0,2.9233333333333333,300,1.5,1.7375000000000003,（株）杉浦製作所,4
2030052002N    ,2023,38,0.5,3.0,ＴＰ３３１フタナシ,2.0,2.9266666666666667,300,2.0,4.390000000000001,（株）杉浦製作所,1
2030052002N    ,2023,38,0.5,3.0,ＴＰ３３１フタナシ,2.0,2.93,300,1.0,0.7899999999999999,（株）杉浦製作所,1
2030052002N    ,2023,38,0.5,3.0,ＴＰ３３１フタナシ,2.0,3.1233333333333335,300,1.6666666666666667,6.8500000000000005,（株）杉浦製作所,3
2030052002N    ,2023,39,0.5,3.0,ＴＰ３３１フタナシ,2.0,0.0,300,1.625,4.71,（株）杉浦製作所,8
2030052002N    ,2023,39,0.5,3.0,ＴＰ３３１フタナシ,2.0,2.74,300,1.0,2.3,（株）杉浦製作所,2
2030052002N    ,2023,39,0.5,3.0,ＴＰ３３１フタナシ,2.0,2.9266666666666667,300,2.0,1.315,（株）杉浦製作所,2
2030052002N    ,2023,39,0.5,3.0,ＴＰ３３１フタナシ,2.0,3.1233333333333335,300,1.0,0.6200000000000001,（株）杉浦製作所,1
2030052002N    ,2023,39,0.5,3.0,ＴＰ３３１フタナシ,2.0,3.1266666666666665,300,1.5,2.6499999999999995,（株）杉浦製作所,2
2030052002N    ,2023,39,0.5,3.0,ＴＰ３３１フタナシ,2.0,3.15,300,2.0,6.103333333333334,（株）杉浦製作所,3
2030052002N    ,2023,39,0.5,3.0,ＴＰ３３１フタナシ,2.0,3.1533333333333333,300,1.0,5.72,（株）杉浦製作所,1
3040052001B    ,2023,35,0.52,3.0,ＴＰ３３１フタナシ,6.0,0.0,500,1.0,0.9400000000000002,（株）青山製作所,2
3040052001B    ,2023,35,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.628,500,3.3333333333333335,4.466666666666667,（株）青山製作所,3
3040052001B    ,2023,35,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.638,500,5.0,2.4799999999999995,（株）青山製作所,1
3040052001B    ,2023,36,0.52,3.0,ＴＰ３３１フタナシ,6.0,0.0,500,2.6666666666666665,3.503333333333334,（株）青山製作所,3
3040052001B    ,2023,36,0.52,3.0,ＴＰ３３１フタナシ,6.0,7.708,500,3.6666666666666665,5.16,（株）青山製作所,3
3040052001B    ,2023,36,0.52,3.0,ＴＰ３３１フタナシ,6.0,7.716,500,4.333333333333333,7.376666666666666,（株）青山製作所,3
3040052001B    ,2023,36,0.52,3.0,ＴＰ３３１フタナシ,6.0,7.718,500,3.0,4.915000000000001,（株）青山製作所,2
3040052001B    ,2023,36,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.014,500,3.0,13.420000000000002,（株）青山製作所,1
3040052001B    ,2023,36,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.616,500,3.4,0.792,（株）青山製作所,5
3040052001B    ,2023,36,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.626,500,2.875,0.9137500000000001,（株）青山製作所,8
3040052001B    ,2023,36,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.628,500,3.4375,1.7618749999999999,（株）青山製作所,16
3040052001B    ,2023,36,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.638,500,1.0,0.3799999999999999,（株）青山製作所,1
3040052001B    ,2023,37,0.52,3.0,ＴＰ３３１フタナシ,6.0,0.0,500,1.5,0.685,（株）青山製作所,2
3040052001B    ,2023,37,0.52,3.0,ＴＰ３３１フタナシ,6.0,7.716,500,1.3333333333333333,0.65,（株）青山製作所,3
3040052001B    ,2023,37,0.52,3.0,ＴＰ３３１フタナシ,6.0,7.718,500,2.0,0.8474999999999999,（株）青山製作所,4
3040052001B    ,2023,37,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.014,500,5.333333333333333,5.8500000000000005,（株）青山製作所,3
3040052001B    ,2023,37,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.024,500,4.5,2.62,（株）青山製作所,2
3040052001B    ,2023,37,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.628,500,2.5,0.7799999999999999,（株）青山製作所,6
3040052001B    ,2023,37,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.646,500,3.2222222222222223,0.6555555555555556,（株）青山製作所,9
3040052001B    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,0.0,500,1.3333333333333333,0.7433333333333335,（株）青山製作所,3
3040052001B    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,7.43,500,3.142857142857143,1.2514285714285713,（株）青山製作所,7
3040052001B    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,7.512,500,1.0,8.465,（株）青山製作所,2
3040052001B    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.002,500,3.8333333333333335,3.0116666666666667,（株）青山製作所,6
3040052001B    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.006,500,1.0,7.300000000000001,（株）青山製作所,1
3040052001B    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.014,500,3.272727272727273,0.7245454545454545,（株）青山製作所,11
3040052001B    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.032,500,3.2857142857142856,0.8000000000000002,（株）青山製作所,7
3040052001B    ,2023,38,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.53,500,3.3333333333333335,5.82,（株）青山製作所,3
3040052001B    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,0.0,500,3.388888888888889,3.1300000000000003,（株）青山製作所,18
3040052001B    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,7.512,500,3.0,0.96,（株）青山製作所,4
3040052001B    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.006,500,3.125,0.81875,（株）青山製作所,8
3040052001B    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.53,500,1.8571428571428572,0.9185714285714285,（株）青山製作所,7
3040052001B    ,2023,39,0.52,3.0,ＴＰ３３１フタナシ,6.0,8.538,500,3.0,0.7285714285714286,（株）青山製作所,7
33490ECB010    ,2023,35,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,0.0,4,1.0,0.8286956521739132,マレリ（株）,23
33490ECB010    ,2023,35,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,102.75,4,1.5753424657534247,3.3373972602739697,マレリ（株）,73
33490ECB010    ,2023,36,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,0.0,4,1.0416666666666667,0.8316666666666666,マレリ（株）,48
33490ECB010    ,2023,36,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,92.75,4,1.9615384615384615,3.1446153846153844,マレリ（株）,52
33490ECB010    ,2023,36,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,102.75,4,1.4126984126984128,1.026349206349206,マレリ（株）,189
33490ECB010    ,2023,36,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,104.25,4,1.5124378109452736,0.9850746268656724,マレリ（株）,201
33490ECB010    ,2023,37,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,0.0,4,1.0408163265306123,0.8357142857142861,マレリ（株）,49
33490ECB010    ,2023,37,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,92.75,4,1.5,0.8982999999999999,マレリ（株）,100
33490ECB010    ,2023,37,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,93.0,4,1.5679012345679013,0.8151851851851853,マレリ（株）,81
33490ECB010    ,2023,37,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,94.5,4,1.8870967741935485,3.2103225806451596,マレリ（株）,62
33490ECB010    ,2023,37,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,102.75,4,1.45,0.96,マレリ（株）,100
33490ECB010    ,2023,37,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,103.0,4,1.5045045045045045,0.9300000000000003,マレリ（株）,111
33490ECB010    ,2023,38,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,0.0,4,1.0,0.8211428571428576,マレリ（株）,35
33490ECB010    ,2023,38,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,90.0,4,1.5108695652173914,0.7921739130434787,マレリ（株）,92
33490ECB010    ,2023,38,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,94.5,4,1.4945652173913044,0.964402173913043,マレリ（株）,184
33490ECB010    ,2023,38,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,94.75,4,1.48,1.0604999999999998,マレリ（株）,100
33490ECB010    ,2023,38,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,96.0,4,1.9811320754716981,3.11622641509434,マレリ（株）,53
33490ECB010    ,2023,39,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,0.0,4,1.3043478260869565,2.4297826086956547,マレリ（株）,92
33490ECB010    ,2023,39,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,88.5,4,1.303030303030303,1.293939393939394,マレリ（株）,99
33490ECB010    ,2023,39,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,96.0,4,1.0,0.59,マレリ（株）,7
33490ECB010    ,2023,39,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,96.75,4,1.336734693877551,1.0244897959183672,マレリ（株）,98
33490ECB010    ,2023,39,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,105.0,4,1.4324324324324325,0.9672972972972969,マレリ（株）,111
33490ECB010    ,2023,39,0.82,3.0,ＴＰ３３１．５フタアリ,2.0,105.25,4,1.306930693069307,1.1458415841584149,マレリ（株）,101
33490ECE010    ,2023,35,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,0.0,4,1.0,0.8984210526315791,マレリ（株）,19
33490ECE010    ,2023,35,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,132.25,4,2.0,4.470000000000001,マレリ（株）,1
33490ECE010    ,2023,35,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,133.5,4,2.0,3.6144999999999987,マレリ（株）,40
33490ECE010    ,2023,35,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,133.75,4,1.3142857142857143,3.2874285714285687,マレリ（株）,70
33490ECE010    ,2023,36,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,0.0,4,1.2622950819672132,1.0485245901639342,マレリ（株）,61
33490ECE010    ,2023,36,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,118.5,4,1.6666666666666667,3.240434782608696,マレリ（株）,69
33490ECE010    ,2023,36,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,132.0,4,1.5267175572519085,1.0506106870229008,マレリ（株）,131
33490ECE010    ,2023,36,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,132.25,4,1.443609022556391,1.2049624060150377,マレリ（株）,133
33490ECE010    ,2023,36,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,133.5,4,1.4538461538461538,1.3960769230769232,マレリ（株）,260
33490ECE010    ,2023,37,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,0.0,4,1.3157894736842106,1.0419298245614035,マレリ（株）,57
33490ECE010    ,2023,37,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,118.5,4,1.5233644859813085,1.097663551401869,マレリ（株）,107
33490ECE010    ,2023,37,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,118.75,4,1.467153284671533,1.1103649635036497,マレリ（株）,137
33490ECE010    ,2023,37,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,124.75,4,2.0,3.634130434782609,マレリ（株）,46
33490ECE010    ,2023,37,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,125.0,4,1.453125,3.2293749999999997,マレリ（株）,64
33490ECE010    ,2023,37,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,133.5,4,1.4336283185840708,1.1001769911504427,マレリ（株）,113
33490ECE010    ,2023,37,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,133.75,4,1.5104895104895104,1.1339860139860145,マレリ（株）,143
33490ECE010    ,2023,38,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,0.0,4,1.173913043478261,0.974347826086957,マレリ（株）,46
33490ECE010    ,2023,38,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,113.75,4,1.5327868852459017,1.0699180327868851,マレリ（株）,122
33490ECE010    ,2023,38,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,122.75,4,2.0,6.15,マレリ（株）,1
33490ECE010    ,2023,38,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,123.25,4,1.6216216216216217,3.2218918918918944,マレリ（株）,74
33490ECE010    ,2023,38,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,124.75,4,1.4953703703703705,1.189629629629628,マレリ（株）,216
33490ECE010    ,2023,38,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,125.0,4,1.4850746268656716,1.3126865671641788,マレリ（株）,134
33490ECE010    ,2023,38,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,129.25,4,2.0,3.8382352941176454,マレリ（株）,17
33490ECE010    ,2023,39,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,0.0,4,1.3472222222222223,2.824861111111111,マレリ（株）,144
33490ECE010    ,2023,39,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,117.0,4,1.2950819672131149,1.422704918032788,マレリ（株）,122
33490ECE010    ,2023,39,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,122.75,4,1.3333333333333333,1.2065040650406502,マレリ（株）,123
33490ECE010    ,2023,39,0.81,3.0,ＴＰ３３１．５フタアリ,2.0,129.25,4,1.3734939759036144,1.23265060240964,マレリ（株）,249
34989ECB010    ,2023,36,0.81,1.0,ＴＰ１３１フタナシ,1.0,0.468,500,1.0,15.04,（株）槌屋,1
34989ECB010    ,2023,37,0.81,1.0,ＴＰ１３１フタナシ,1.0,0.0,500,1.0,11.23,（株）槌屋,1
34989ECB010    ,2023,37,0.81,1.0,ＴＰ１３１フタナシ,1.0,0.468,500,1.0,4.880000000000001,（株）槌屋,1
34989ECB010    ,2023,38,0.81,1.0,ＴＰ１３１フタナシ,1.0,0.444,500,1.0,9.26,（株）槌屋,1
34989ECB010    ,2023,38,0.81,1.0,ＴＰ１３１フタナシ,1.0,0.528,500,1.0,5.2,（株）槌屋,1
34989ECB010    ,2023,39,0.81,1.0,ＴＰ１３１フタナシ,1.0,0.0,500,1.0,7.3,（株）槌屋,1
34989ECB010    ,2023,39,0.81,1.0,ＴＰ１３１フタナシ,1.0,0.51,500,1.0,5.52,（株）槌屋,1
34989ECB020    ,2023,35,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.89,500,1.0,7.954999999999999,（株）槌屋,2
34989ECB020    ,2023,36,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.692,500,1.0,6.483333333333333,（株）槌屋,3
34989ECB020    ,2023,36,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.89,500,1.0,3.5900000000000003,（株）槌屋,3
34989ECB020    ,2023,36,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.892,500,1.0,6.574999999999999,（株）槌屋,2
34989ECB020    ,2023,37,0.81,1.0,ＴＰ１３１フタナシ,1.0,0.0,500,1.0,8.25,（株）槌屋,1
34989ECB020    ,2023,37,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.63,500,1.0,7.6899999999999995,（株）槌屋,1
34989ECB020    ,2023,37,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.692,500,1.0,3.1500000000000004,（株）槌屋,1
34989ECB020    ,2023,37,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.754,500,1.0,5.276666666666666,（株）槌屋,3
34989ECB020    ,2023,37,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.756,500,1.0,11.27,（株）槌屋,1
34989ECB020    ,2023,37,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.758,500,1.0,7.213333333333334,（株）槌屋,3
34989ECB020    ,2023,38,0.81,1.0,ＴＰ１３１フタナシ,1.0,0.0,500,1.0,7.25,（株）槌屋,1
34989ECB020    ,2023,38,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.644,500,1.0,6.65,（株）槌屋,1
34989ECB020    ,2023,38,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.754,500,1.0,2.7266666666666666,（株）槌屋,3
34989ECB020    ,2023,38,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.874,500,1.0,6.123333333333332,（株）槌屋,3
34989ECB020    ,2023,38,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.876,500,1.0,7.685,（株）槌屋,2
34989ECB020    ,2023,39,0.81,1.0,ＴＰ１３１フタナシ,1.0,0.0,500,1.0,6.3075,（株）槌屋,4
34989ECB020    ,2023,39,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.756,500,1.0,1.87,（株）槌屋,1
34989ECB020    ,2023,39,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.89,500,1.0,6.640000000000001,（株）槌屋,1
34989ECB020    ,2023,39,0.81,1.0,ＴＰ１３１フタナシ,1.0,1.892,500,1.0,6.4275,（株）槌屋,4
34989ECB030    ,2023,35,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.846,1000,1.0,11.48,（株）槌屋,1
34989ECB030    ,2023,36,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.0,1000,1.0,14.600000000000001,（株）槌屋,2
34989ECB030    ,2023,36,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.877,1000,1.0,10.809999999999999,（株）槌屋,1
34989ECB030    ,2023,36,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.946,1000,1.0,8.5,（株）槌屋,1
34989ECB030    ,2023,37,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.0,1000,1.0,7.370000000000001,（株）槌屋,1
34989ECB030    ,2023,37,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.846,1000,1.0,3.5599999999999996,（株）槌屋,1
34989ECB030    ,2023,37,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.877,1000,1.0,7.01,（株）槌屋,1
34989ECB030    ,2023,37,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.879,1000,1.0,7.029999999999999,（株）槌屋,1
34989ECB030    ,2023,37,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.937,1000,1.0,11.459999999999999,（株）槌屋,1
34989ECB030    ,2023,38,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.822,1000,1.0,6.65,（株）槌屋,1
34989ECB030    ,2023,38,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.877,1000,1.0,3.1900000000000004,（株）槌屋,1
34989ECB030    ,2023,38,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.878,1000,1.0,6.43,（株）槌屋,1
34989ECB030    ,2023,38,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.938,1000,1.0,5.5,（株）槌屋,1
34989ECB030    ,2023,39,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.0,1000,1.0,6.819999999999999,（株）槌屋,1
34989ECB030    ,2023,39,0.8,1.0,ＴＰ１３１フタナシ,1.0,0.946,1000,1.0,8.21,（株）槌屋,1
34989ECC010    ,2023,36,0.78,1.0,ＴＰ１３１フタナシ,1.0,0.3,500,1.0,22.700000000000003,（株）槌屋,1
34989ECC010    ,2023,37,0.78,1.0,ＴＰ１３１フタナシ,1.0,0.0,500,1.0,16.28,（株）槌屋,1
34989ECC010    ,2023,38,0.78,1.0,ＴＰ１３１フタナシ,1.0,0.312,500,1.0,17.23,（株）槌屋,1
34989ECE010    ,2023,35,0.72,1.0,ＴＰ１３１フタナシ,1.0,0.3,500,1.0,18.419999999999998,（株）槌屋,1
34989ECE010    ,2023,37,0.72,1.0,ＴＰ１３１フタナシ,1.0,0.338,500,1.0,22.86,（株）槌屋,1
34989ECE020    ,2023,36,0.82,1.0,ＴＰ１３１フタナシ,1.0,0.494,500,1.0,9.4,（株）槌屋,1
34989ECE020    ,2023,37,0.82,1.0,ＴＰ１３１フタナシ,1.0,0.0,500,1.0,4.31,（株）槌屋,1
34989ECE020    ,2023,37,0.82,1.0,ＴＰ１３１フタナシ,1.0,0.43,500,1.0,9.450000000000001,（株）槌屋,1
34989ECE020    ,2023,37,0.82,1.0,ＴＰ１３１フタナシ,1.0,0.47,500,1.0,14.209999999999999,（株）槌屋,1
34989ECE020    ,2023,38,0.82,1.0,ＴＰ１３１フタナシ,1.0,0.456,500,1.0,16.37,（株）槌屋,1
34989ECE020    ,2023,38,0.82,1.0,ＴＰ１３１フタナシ,1.0,0.47,500,1.0,5.9,（株）槌屋,1
34989ECE020    ,2023,39,0.82,1.0,ＴＰ１３１フタナシ,1.0,0.0,500,1.0,7.3,（株）槌屋,1
34989ECE030    ,2023,36,0.8,3.0,ＴＰ１３１フタナシ,1.0,0.252,500,1.0,23.630000000000003,（株）槌屋,1
